sigun_nm,str_nm,bizregno,refine_road_nm_addr,refine_lotno_addr,indutype_cont,refine_zipno,refine_wgs84_lat,refine_wgs84_logt
고양시,슬링크 슬로우 드링크,1633500526,경기도 고양시 일산동구 일산로463번길 23-9,경기도 고양시 일산동구 정발산동 1149-8번지 1층,카페,10359,37.6731122,126.775533
고양시,파르코디디오,8010901462,경기도 고양시 일산동구 대산로11번길 5-7,경기도 고양시 일산동구 정발산동 681-2번지 1층,피자·양식,10362,37.6691252,126.7750162
고양시,메가MGC커피 풍산모당공원점,1332901009,경기도 고양시 일산동구 중산로 67,경기도 고양시 일산동구 중산동 1835-2번지 1층,카페,10355,37.6781087,126.7819484
고양시,부여집,3558701991,경기도 고양시 일산동구 호수로 646-30,경기도 고양시 일산동구 장항동 756-1번지 신풍프라자 103호,한식,10401,37.6599073,126.7681446
고양시,포항막회,4071600861,경기도 고양시 일산서구 대산로223번길 8-12,경기도 고양시 일산서구 대화동 2141-6번지 1층,"일식·돈까스,프랜차이즈",10377,37.6787772,126.7531601
고양시,쥬씨차얌 탄현큰마을점,8593801044,경기도 고양시 일산서구 일현로 131,경기도 고양시 일산서구 탄현동 132-62번지 110호,"카페,프랜차이즈",10241,37.6985937,126.7655185
고양시,육수당 대화역점,2663300874,경기도 고양시 일산서구 중앙로 1576,"경기도 고양시 일산서구 대화동 2205번지 106,107호","프랜차이즈,한식",10381,37.6766932,126.7471821
고양시,파리바게뜨 일산산들점,1283070359,경기도 고양시 일산동구 고봉로 258,"경기도 고양시 일산동구 중산동 1669-1번지 1층, 2층전부","카페,프랜차이즈",10355,37.6822146,126.7783137
고양시,버거앤프라이즈 일산정발산점,1061355711,경기도 고양시 일산동구 일산로 453,경기도 고양시 일산동구 정발산동 1145-3번지 신대성 106호,"프랜차이즈,피자·양식",10359,37.6737116,126.7762642
고양시,설빙 킨텍스점,3711501055,경기도 고양시 일산서구 킨텍스로 240,"경기도 고양시 일산서구 대화동 2603번지 킨텍스 꿈에그린 판매시설동 지하1층 비동 비162,비163호","카페,프랜차이즈",10391,37.6659593,126.7501478
고양시,백야왕떡볶이치킨 대화점,4731900836,경기도 고양시 일산서구 대산로212번길 8-30,경기도 고양시 일산서구 대화동 2117-2번지 1층 102호,"치킨,프랜차이즈",10370,37.6781966,126.7568515
고양시,아리랑면옥,7384600234,,경기도 고양시 일산서구 덕이동 322-1번지 2동,한식,10231,37.7021477,126.7587678
고양시,삼바삼바,1283461391,경기도 고양시 일산서구 대산로211번길 7-25,경기도 고양시 일산서구 대화동 2145-10번지 1층,한식,10377,37.677409,126.7563037
고양시,달리는커피(대화역점),4171730544,경기도 고양시 일산서구 강성로 247,경기도 고양시 일산서구 대화동 2202-1번지 명진프라자빌딩 1층 105호,"카페,프랜차이즈",10381,37.6761123,126.749388
고양시,무궁화분식,7590601947,,경기도 고양시 일산동구 장항동 1784번지 킨택스레이크뷰 1층 114호,분식,10393,37.6598861,126.7575443
고양시,서가앤쿡 일산장항점,6868600185,경기도 고양시 일산동구 정발산로 31-21,경기도 고양시 일산동구 장항동 858번지 맥클린21 203호,"프랜차이즈,피자·양식",10402,37.6577642,126.7713854
고양시,오부장치킨 탄현점,4732700898,경기도 고양시 일산서구 산현로17번길 23,"경기도 고양시 일산서구 탄현동 1576-2번지 102호,103호",치킨,10343,37.6904955,126.7633753
고양시,봉이밥 웨스턴돔점,4352601277,경기도 고양시 일산동구 정발산로 24,경기도 고양시 일산동구 장항동 868번지 웨스턴돔1 B동 2층 211호,"프랜차이즈,한식",10403,37.655893,126.7719705
고양시,코너커피,1094608272,경기도 고양시 일산서구 중앙로 1567,경기도 고양시 일산서구 대화동 2222번지 대화프라자 1층 109호 일부,카페,10381,37.6757306,126.7474754
고양시,배스킨라빈스 일산가좌,1284015205,경기도 고양시 일산서구 가좌3로 27,경기도 고양시 일산서구 가좌동 390-8번지 103호동 1층,"카페,프랜차이즈",10209,37.6871832,126.7192552
고양시,벤앤제리스 아이스크림 장항 DV점,1102955031,경기도 고양시 일산동구 백마로 195,경기도 고양시 일산동구 장항동 869번지 1층 1-1112호,카페,10403,37.6549079,126.771538
고양시,큰맘할매순대국 일산시장점,6741200992,경기도 고양시 일산서구 일청로 19-1,경기도 고양시 일산서구 일산동 615-4번지 1층,한식,10350,37.6861771,126.7704497
고양시,파리바게뜨 일산역점,1282563228,경기도 고양시 일산서구 일청로 1,경기도 고양시 일산서구 일산동 612-30번지 파리바게뜨일산역점,"카페,프랜차이즈",10350,37.6847022,126.7695228
고양시,신씨네부엌,7362000937,경기도 고양시 일산서구 하이파크3로 111,경기도 고양시 일산서구 덕이동 1529번지 하이파크시티일산파밀리에2단지 상가-2동 1층 110호,분식,10229,37.7013429,126.7526388
고양시,와썹버거,1042267872,경기도 고양시 일산서구 킨텍스로 240,경기도 고양시 일산서구 대화동 2603번지 킨텍스 꿈에그린 재판매시설동 지하1층 비139호(킨텍스 꿈에그린),피자·양식,10391,37.666054,126.7494553
고양시,육전국밥 일산라페스타점,5450901937,경기도 고양시 일산동구 중앙로 1305-30,"경기도 고양시 일산동구 장항동 775-1번지 일산마이다스오피스텔 106,107호 일부","프랜차이즈,픽업,한식",10401,37.6615301,126.7696706
고양시,짱닭치킨 라페스타점,7450701998,경기도 고양시 일산동구 중앙로 1347,경기도 고양시 일산동구 장항동 727-1번지 일산쌍용플래티넘오피스텔 111호,치킨,10366,37.6649802,126.767902
고양시,완도맛집,4900900792,경기도 고양시 일산서구 가좌로 62,경기도 고양시 일산서구 가좌동 453-4번지 B동,한식,10208,37.6920048,126.7191933
고양시,묵전문점옥,1282885617,경기도 고양시 일산서구 현중로26번길 37-15,경기도 고양시 일산서구 탄현동 1498-3번지 1층,한식,10244,37.694123,126.7698501
고양시,파리바게뜨 일산탄현점,1283375694,경기도 고양시 일산서구 현중로 28,경기도 고양시 일산서구 탄현동 1493-12번지 1층 일부,"카페,프랜차이즈",10244,37.693184,126.7681352
고양시,파리바게뜨 중산마을점,1281985008,경기도 고양시 일산동구 중산로 248,경기도 고양시 일산동구 중산동 1568-3번지 광진프라자 102호,"카페,프랜차이즈",10331,37.694029,126.7809555
고양시,착한피자(일산서구가좌점),8472400929,경기도 고양시 일산서구 가좌3로 11,경기도 고양시 일산서구 가좌동 392-22번지 1층,"프랜차이즈,피자·양식,픽업",10209,37.6857545,126.7199279
고양시,더족발,1283900313,경기도 고양시 일산서구 가좌4로 12-7,경기도 고양시 일산서구 가좌동 397-4번지 1층,족발·보쌈,10209,37.6861334,126.7186084
고양시,스시어왕(백석본점),2751300977,경기도 고양시 일산동구 강송로87번길 53-6,경기도 고양시 일산동구 백석동 1286-2번지 1층,일식·돈까스,10446,37.6454844,126.7870007
고양시,삼첩분식(고양내유점),3771101389,경기도 고양시 덕양구 통일로1108번길 190,경기도 고양시 덕양구 내유동 431-1번지 105호,"분식,프랜차이즈",10264,37.7149076,126.8516088
고양시,지랄닭발(덕양점),8662300374,경기도 고양시 덕양구 마상로114번길 41,경기도 고양시 덕양구 주교동 585번지 1층 일부,"프랜차이즈,픽업,한식",10459,37.6589841,126.8344432
고양시,신전떡볶이(성사점),1282000698,경기도 고양시 덕양구 호국로 851,경기도 고양시 덕양구 성사동 714번지 정남빌딩 1층 신전떡볶이,"분식,프랜차이즈",10294,37.6608845,126.8406166
고양시,노랑통닭(백석점),1680900196,경기도 고양시 일산동구 강송로73번길 54-4,경기도 고양시 일산동구 백석동 1281-6번지 1층 상가,치킨,10446,37.6451652,126.7878766
고양시,누들홀릭,1283748098,경기도 고양시 덕양구 혜음로 57,경기도 고양시 덕양구 고양동 35번지 2층,"아시안,픽업",10274,37.7057741,126.9021715
고양시,최고수산,7190200302,경기도 고양시 덕양구 화정로 86,경기도 고양시 덕양구 화정동 988번지 상가동 108. 109호,"일식·돈까스,찜·탕,픽업",10499,37.6339966,126.8355728
고양시,대화벌교꼬막,2623600418,경기도 고양시 일산서구 대산로212번길 8-20,경기도 고양시 일산서구 대화동 2119-7번지 1층,한식,10370,37.678058,126.7563086
고양시,처가집양념통닭,1282269783,경기도 고양시 덕양구 화중로 220,경기도 고양시 덕양구 화정동 851번지 1층,"치킨,프랜차이즈",10473,37.6464752,126.8347135
고양시,맛나분식,5783600540,경기도 고양시 덕양구 화중로 220,경기도 고양시 덕양구 화정동 851번지 1층,"분식,픽업",10473,37.6464752,126.8347135
고양시,보드람죽화정점,6256400121,경기도 고양시 덕양구 화중로 224,경기도 고양시 덕양구 화정동 851번지 1층,"프랜차이즈,한식",10473,37.6469173,126.8348002
고양시,신전떡볶이(고양화정점),1282914351,경기도 고양시 덕양구 화중로130번길 24,경기도 고양시 덕양구 화정동 903-1번지 1층 106호 신전떡볶이,"분식,프랜차이즈,픽업",10477,37.6384076,126.833006
고양시,장충동할머니족발보쌈,1282328135,경기도 고양시 일산동구 일산로441번길 5-14,경기도 고양시 일산동구 정발산동 1203-5번지 1층,"족발·보쌈,픽업",10359,37.6726322,126.7781004
고양시,더팔당 홈플러스 일산점,8621701007,경기도 고양시 일산동구 중앙로1275번길 64,"경기도 고양시 일산동구 장항동 755번지 1층 x12,yg호","프랜차이즈,한식",10401,37.6590645,126.7688671
고양시,구구족 일산역점,4571201455,경기도 고양시 일산서구 일중로15번길 86,경기도 고양시 일산서구 일산동 655-268번지 102~104호,족발·보쌈,10353,37.6829575,126.7701524
고양시,소바애 일산서구점,5634400693,경기도 고양시 일산서구 중앙로 1471,경기도 고양시 일산서구 주엽동 136번지 문촌마을13단지아파트 상가동 119호,"일식·돈까스,프랜차이즈,픽업",10379,37.6716089,126.7570079
고양시,울돌목,2111382091,경기도 고양시 덕양구 동헌로 448,경기도 고양시 덕양구 고양동 31-30번지 1층,일식·돈까스,10274,37.7063485,126.9016904
고양시,60계 일산동점,2251700567,경기도 고양시 일산서구 강선로 168,경기도 고양시 일산서구 일산동 1101번지 상가 102호 60계치킨,"치킨,프랜차이즈",10356,37.6777604,126.7707136
고양시,경성카츠 행신점,3241301297,경기도 고양시 덕양구 중앙로 542,경기도 고양시 덕양구 행신동 952번지 세신훼미리타운 209호,"일식·돈까스,픽업",10495,37.6233509,126.8369934
고양시,해두리치킨 마두점,1041313748,경기도 고양시 일산동구 중앙로 1171,경기도 고양시 일산동구 장항동 895번지 현대프리젠트 102호,"치킨,프랜차이즈",10414,37.6514208,126.7775576
고양시,피자마루 일산행신서정마을점,2360600538,경기도 고양시 덕양구 중앙로 450,경기도 고양시 덕양구 행신동 1082-2번지 명성프라자 109호,"피자·양식,픽업",10486,37.6184413,126.8455467
고양시,신전떡볶이(행신가라뫼점),1283852245,경기도 고양시 덕양구 행신로311번길 36,경기도 고양시 덕양구 행신동 220번지 행신동동문아파트 상가동 105호,"분식,프랜차이즈,픽업",10493,37.6231755,126.8443267
고양시,보스골뱅이치킨,5520801369,경기도 고양시 덕양구 서정마을1로 8,경기도 고양시 덕양구 행신동 1080-4번지 미래프라자 4층 403호,치킨,10486,37.6189549,126.8455196
고양시,백채김치찌개(신원점),5440201371,경기도 고양시 덕양구 권율대로 900,경기도 고양시 덕양구 신원동 628번지 108호,한식,10571,37.6634617,126.8907874
고양시,육회왕자&연어공주 화정점,3104600642,경기도 고양시 덕양구 백양로 27,경기도 고양시 덕양구 화정동 1004번지 옥빛마을14단지아파트 상가동 1층 102호,"일식·돈까스,픽업",10503,37.628648,126.8317333
고양시,피자마루 중산하늘마을점,1283915645,경기도 고양시 일산동구 하늘마을로93번길 22-3,경기도 고양시 일산동구 중산동 1706-3번지 1층일부호,"프랜차이즈,피자·양식,픽업",10310,37.6799055,126.7854353
고양시,귀족,2320126166,경기도 고양시 덕양구 통일로 755,경기도 고양시 덕양구 관산동 186번지 1층 귀족,족발·보쌈,10287,37.686958,126.866585
고양시,지코바치킨 대화점,1843100976,경기도 고양시 일산서구 강성로232번길 16-2,경기도 고양시 일산서구 대화동 2183번지 1층,"치킨,픽업",10377,37.6761096,126.751792
고양시,골목참치,5452400926,경기도 고양시 덕양구 행신로311번길 36,경기도 고양시 덕양구 행신동 220번지 행신동문아파트 상가동 1층 103호,"아시안,일식·돈까스,픽업,한식",10493,37.6231755,126.8443267
고양시,스시메이진(초미남),3207500334,경기도 고양시 일산동구 중산로157번길 62-4,경기도 고양시 일산동구 중산동 1663-5번지 1층,"일식·돈까스,프랜차이즈",10338,37.6841994,126.7786347
고양시,이모네맛집,1280225564,경기도 고양시 덕양구 행신로311번길 26,경기도 고양시 덕양구 행신동 223-4번지 1층 1호,"프랜차이즈,한식",10493,37.6232413,126.8448134
고양시,원할머니보쌈(탄현점),1281045681,경기도 고양시 일산동구 고봉로278번길 11,경기도 고양시 일산동구 중산동 1666-1번지 대림프라자 105호 원할머니보쌈,족발·보쌈,10338,37.6836223,126.7785836
고양시,참맛깔곱창 일산점,6351600826,경기도 고양시 일산서구 고양대로672번길 27,경기도 고양시 일산서구 일산동 655-224번지 1층 일부,한식,10353,37.6830029,126.7701973
고양시,갈릭쿡앤스토리&파스타,5928600560,경기도 고양시 일산동구 정발산로 24,경기도 고양시 일산동구 장항동 868번지 웨스턴돔1 B동 2층 208호,"피자·양식,픽업",10403,37.655893,126.7719705
고양시,bhc치킨 (라페스타점),1283922490,경기도 고양시 일산동구 무궁화로 32-21,경기도 고양시 일산동구 장항동 776-1번지 메탈릭타워 102호,"치킨,프랜차이즈",10401,37.6620333,126.7694162
고양시,아무때나 밥집,7074300428,경기도 고양시 덕양구 동산1로2길 21-26,경기도 고양시 덕양구 동산동 346번지 1층 101호,한식,10598,37.6429371,126.8835873
고양시,더원토핑파스타,4281400087,경기도 고양시 덕양구 화중로138번길 5-2,경기도 고양시 덕양구 화정동 892-10번지 1층,피자·양식,10477,37.639479,126.832781
고양시,떡군이네떡볶이(덕양점),8036700305,경기도 고양시 덕양구 중앙로558번길 16-12,경기도 고양시 덕양구 행신동 948-1번지 1층,분식,10495,37.6238344,126.8364225
고양시,이산포만선,1112744154,경기도 고양시 일산동구 고봉로 32-6,경기도 고양시 일산동구 장항동 736번지 1층,일식·돈까스,10364,37.6645604,126.7656045
고양시,정국밥,4345300271,,경기도 고양시 일산서구 일산동 1686번지 산들마을6단지 1층,한식,10340,37.6832432,126.7770222
고양시,호수갈매기집,2427500145,경기도 고양시 일산동구 백석로71번길 21,경기도 고양시 일산동구 백석동 1198-1번지 1층,한식,10420,37.6475453,126.7849973
고양시,수록참치,3783800959,경기도 고양시 덕양구 삼원로1길 31,경기도 고양시 덕양구 삼송동 352-15번지 1층 1호,일식·돈까스,10550,37.64526,126.8762569
고양시,장충당,1283646676,경기도 고양시 일산동구 중산로 235,경기도 고양시 일산동구 중산동 1562-1번지 1층,"족발·보쌈,프랜차이즈",10337,37.6930054,126.780126
고양시,포코포코 삼송점,2711901277,경기도 고양시 덕양구 삼원로 18,경기도 고양시 덕양구 삼송동 354-9번지 1층,분식,10550,37.644107,126.8763799
광명시,파스타입니다 광명역점 [다회용기],2580103578,경기도 광명시 일직로 43,경기도 광명시 일직동 514번지 광명역 gidc l1층 l28호,"다회용기,프랜차이즈,피자·양식,픽업",14353,37.4226922,126.8869683
광명시,스시이안앤 광명하안점,5921102779,경기도 광명시 범안로 1050,경기도 광명시 하안동 36-4번지 302-2호,"일식·돈까스,프랜차이즈,픽업",14305,37.4621522,126.8797374
광명시,왓더버거 광명소하점,8116300744,경기도 광명시 소하일로52번길 11,경기도 광명시 소하동 1311번지 1층,"프랜차이즈,피자·양식,픽업",14317,37.4502229,126.8892988
광명시,설동궁찜닭(광명철산),1215390799,경기도 광명시 도덕공원로 59,경기도 광명시 철산동 631번지 광명푸르지오아파트 상가동 1층 103호,"찜·탕,프랜차이즈,픽업",14253,37.4737443,126.8646001
광명시,인생아구찜(광명역점),3062228285,경기도 광명시 광명역로 26,경기도 광명시 일직동 518번지 광명역파크자이 상가동 107호,"찜·탕,프랜차이즈,픽업",14349,37.4148253,126.8856199
광명시,오슬로우광명gidc점,4791102442,경기도 광명시 일직로 43,경기도 광명시 일직동 514번지 B1 광명gidc L 층 L074호 오슬로우커피,"카페,프랜차이즈,픽업",14353,37.4226922,126.8869683
광명시,미락육회막국수,3282601964,경기도 광명시 일직로 22,경기도 광명시 일직동 509-1번지 광명역 효성 해링턴타워 The First 120호,"프랜차이즈,픽업,한식",14344,37.4222991,126.8841687
광명시,두마리찜닭두찜(광명하안점),2071815429,경기도 광명시 하안로288번길 10,경기도 광명시 하안동 62-5번지 신광빌딩 2층 2호,"찜·탕,프랜차이즈,픽업",14306,37.4619826,126.8817741
광명시,철산김밥,4476900680,경기도 광명시 오리로 877,경기도 광명시 철산동 472-1번지 보보스텔 1층 철산김밥,"분식,픽업",14250,37.4758462,126.8649329
광명시,롯데리아(광명철산),5720902995,경기도 광명시 시청로 106,경기도 광명시 철산동 93-2번지 1층,"치킨,카페,프랜차이즈,피자·양식",14226,37.4856961,126.8662408
광명시,가향,8135000930,경기도 광명시 시청로 39,경기도 광명시 철산동 210-3번지 1층 가향,"중식,픽업",14216,37.4802487,126.8639795
광명시,육회에빠지다 광명역점,4172065951,경기도 광명시 양지로 21,경기도 광명시 일직동 512-3번지 티타워 어반드릭스 C동216? 육회에빠지다,"프랜차이즈,픽업,한식",14345,37.4177099,126.8822061
광명시,욜로양꼬치앤마라탕 [다회용기],3090147990,경기도 광명시 새터로 57,경기도 광명시 광명동 301-28번지 1층 욜로양꼬치앤마라탕,"다회용기,중식,픽업",14273,37.4732737,126.8542674
광명시,마미키즈카페 [다회용기],7660103327,경기도 광명시 오리로985번길 7-1,경기도 광명시 광명동 158-802번지 2층 201호 마미키즈카페,"다회용기,카페,픽업",14286,37.4787589,126.8535303
광명시,시바스버거,6602701282,경기도 광명시 일직로 72,경기도 광명시 일직동 515번지 제비동 제1층 제비-107호,"피자·양식,픽업",14348,37.4200082,126.8891149
광명시,육회바른연어 광명사거리점 [다회용기],8270502918,경기도 광명시 오리로 993,경기도 광명시 광명동 158-848번지 1층 육회바른연어 광명사거리점,"다회용기,일식·돈까스,프랜차이즈,픽업",14286,37.4796649,126.8527308
광명시,명성닭발,5382501716,경기도 광명시 충현로 4,경기도 광명시 소하동 1243-1번지 설악빌딩 1층 105호,"픽업,한식",14327,37.4359259,126.8803834
광명시,스시벼리 [다회용기],6770203325,경기도 광명시 양지로 19,경기도 광명시 일직동 512-3번지 B동 2층 283호,"다회용기,일식·돈까스,픽업",14345,37.4189383,126.8826932
광명시,긴자료코광명역점 [다회용기],5155100144,경기도 광명시 양지로 11,경기도 광명시 일직동 512번지 A동 107호 긴자료코,"다회용기,일식·돈까스,프랜차이즈,픽업",14345,37.4181494,126.8817956
광명시,전설낙곱새 개봉광명점 [다회용기],8992301387,경기도 광명시 목감로268번길 13,경기도 광명시 광명동 58-14번지 1층,"다회용기,프랜차이즈,픽업,한식",14211,37.4841425,126.8572957
광명시,아침점심저녁 철산점,4373100564,경기도 광명시 시청로 71,경기도 광명시 철산동 157-1번지 101호 쌍둥이네칼숙수,"프랜차이즈,한식",14214,37.4828449,126.8656994
광명시,움막,6934001068,경기도 광명시 오리로 984,경기도 광명시 광명동 158-188번지 2층 움막,한식,14202,37.4797439,126.8539969
광명시,한솥도시락 광명일직점,3801402575,경기도 광명시 일직로12번길 11,경기도 광명시 일직동 510-13번지 1층 105호,"프랜차이즈,픽업,한식",14344,37.4217076,126.8830886
광명시,굽네치킨 (광명사거리역점),1141917122,경기도 광명시 광명로865번길 19,경기도 광명시 광명동 276-10번지 1층,"치킨,프랜차이즈,픽업",14289,37.4768246,126.8509005
광명시,래빗도넛,8608103811,경기도 광명시 하안로287번길 7,경기도 광명시 하안동 52-3번지 삼희빌딩 101호 래빗도넛,"카페,프랜차이즈,픽업",14305,37.4609724,126.8799393
광명시,광명소하점처갓집양념치킨,1533401517,경기도 광명시 소하로92번길 12,경기도 광명시 소하동 1342-3번지 1층 107호,"치킨,프랜차이즈,픽업",14316,37.4469687,126.882316
광명시,구구족 주막 광명역점,6912601635,경기도 광명시 신기로 7,경기도 광명시 일직동 510-8번지 2층 구구족 주막 광명역점,"족발·보쌈,프랜차이즈,픽업",14344,37.4206048,126.8824987
광명시,외계인피자 광명점,2030434242,경기도 광명시 오리로 1026-3,경기도 광명시 광명동 159-5번지 1층,"프랜차이즈,피자·양식,픽업",14203,37.4811801,126.84963
광명시,반올림피자(광명철산점),1532000831,경기도 광명시 오리로 912,경기도 광명시 광명동 33-70번지 1층 일부,"프랜차이즈,피자·양식,픽업",14222,37.4775235,126.861718
광명시,할머니가래떡볶이광명점,4716400602,경기도 광명시 안재로14번길 15-1,경기도 광명시 하안동 597-11번지 1층 할머니가래떡볶이광명점,"분식,프랜차이즈,픽업",14259,37.4603955,126.8731032
광명시,프랭크버거 광명사거리점,8412501887,경기도 광명시 광명로 864,경기도 광명시 광명동 295-4번지 1층,"피자·양식,픽업",14268,37.4762148,126.8531225
광명시,푸라닭(광명동점),3111246990,경기도 광명시 도덕로 63,"경기도 광명시 광명동 720-7번지 106,107호","치킨,프랜차이즈,픽업",14276,37.4698764,126.8544324
광명시,스텔라떡볶이 경기광명철산점,4107100584,경기도 광명시 시청로 122-1,경기도 광명시 철산동 90-2번지 101호,"분식,프랜차이즈,픽업",14226,37.4866277,126.8668438
광명시,청솔로9 광명G타워점,1840603326,경기도 광명시 소하로 190,경기도 광명시 소하동 1344번지 광명G타워 A동 1층 111호,"카페,프랜차이즈,픽업",14322,37.4457865,126.89423
광명시,마왕족발 광명아브뉴프랑점,8120503083,경기도 광명시 양지로 16,경기도 광명시 일직동 513번지 광명역써밋플레이스 B2층 56호,"족발·보쌈,프랜차이즈,픽업",14346,37.4162621,126.8811331
광명시,미태리광명하안사거리점,3101904939,경기도 광명시 범안로 1050,경기도 광명시 하안동 36-4번지 성보빌딩 202호,"프랜차이즈,피자·양식,픽업",14305,37.4621522,126.8797374
광명시,엽기떡볶이(광명하안점),7550503102,경기도 광명시 하안로 289,경기도 광명시 하안동 51번지 태홍빌딩 B동 2층,"분식,프랜차이즈,픽업",14305,37.4616949,126.8801934
광명시,GTS버거 광명AK플라자점,4551502503,경기도 광명시 양지로 17,경기도 광명시 일직동 512-3번지 AK플라자 지하2층 201호,"피자·양식,픽업",14345,37.4186779,126.8828875
광명시,국수나무 소하점,5011744998,경기도 광명시 소하로 86,경기도 광명시 소하동 1341-2번지 제일프라자 101호 국수나무,"프랜차이즈,한식",14316,37.4472807,126.8833648
광명시,우리할매떡볶이 광명사거리점,6410203665,경기도 광명시 새터로 49,경기도 광명시 광명동 334-23번지 1층 일부호,"분식,프랜차이즈,픽업",14274,37.4726053,126.8540244
광명시,전무님,3587800397,경기도 광명시 양지로 19,경기도 광명시 일직동 512-3번지 어반브릭스 B동 1층 133호,"픽업,한식",14345,37.4189383,126.8826932
광명시,카페일찍,5370701908,경기도 광명시 신기로 20,경기도 광명시 일직동 512-3번지 어반브릭스b동 1층 165호,카페,14345,37.4195731,126.8834339
고양시,명태어장,3862101422,경기도 고양시 일산서구 고양대로 719-29,경기도 고양시 일산서구 일산동 1680-4번지 1층,"프랜차이즈,한식",10340,37.6846075,126.7760903
고양시,와플대학(일산탄현캠퍼스),3613801042,경기도 고양시 일산서구 일현로 42,경기도 고양시 일산서구 탄현동 1573-7번지 탄현프라자 1층 108호,"카페,프랜차이즈",10343,37.6909348,126.763008
고양시,태능참숯화로구이,2642301204,경기도 고양시 일산동구 고양대로 864-28,경기도 고양시 일산동구 중산동 35-7번지 1층전체호,한식,10311,37.6787802,126.7901296
고양시,알파카츠,7663201018,,경기도 고양시 일산서구 일산동 1055번지 후곡마을7단지아파트 지하1층 12호,일식·돈까스,10371,37.6798452,126.7610197
고양시,곰달래감자탕,1011445627,경기도 고양시 일산서구 미래로 184-10,경기도 고양시 일산서구 덕이동 559-2번지 곰달래감자탕,찜·탕,10236,37.6939628,126.7472458
성동구,명태명가,2296800260,,서울특성동구동구 마장로 137 205동1층,"프랜차이즈,한식",,,
고양시,후앙베이커리 후곡점,2168510376,경기도 고양시 일산서구 일산로 558,"경기도 고양시 일산서구 일산동 1063번지 102호,103호,104호",카페,10374,37.67868,126.7664066
고양시,투썸플레이스 일산웨스턴돔점,6631900273,경기도 고양시 일산동구 정발산로 24,경기도 고양시 일산동구 장항동 868번지 웨스턴돔1 1동 105호,"카페,프랜차이즈",10403,37.655893,126.7719705
고양시,담꾹 일산탄현점,6204800524,경기도 고양시 일산서구 일현로 97-11,경기도 고양시 일산서구 탄현동 1640번지 일산위브더제니스 1동 124호,"프랜차이즈,한식",10242,37.6944521,126.7633475
고양시,착한장어,6350201643,경기도 고양시 일산동구 무궁화로 20-38,경기도 고양시 일산동구 장항동 757번지 로데오탑 1층 126호,한식,10401,37.6603374,126.7677436
고양시,커피램,6655000608,경기도 고양시 일산서구 장자길118번길 122,경기도 고양시 일산서구 덕이동 617-1번지 커피램,카페,10228,37.700132,126.7464914
고양시,송재만참치,1283189423,경기도 고양시 일산동구 중앙로 1322,경기도 고양시 일산동구 정발산동 785번지 220~221호,일식·돈까스,10404,37.6636914,126.7708286
고양시,배스킨라빈스(일산탄현점),1283522167,경기도 고양시 일산서구 일현로 42,경기도 고양시 일산서구 탄현동 1573-7번지 탄현프라자 101-1,"카페,프랜차이즈",10343,37.6909348,126.763008
고양시,만선애꿈,2466700083,경기도 고양시 일산동구 고봉로 32-30,경기도 고양시 일산동구 장항동 736-5번지 금산프라자 1층 만선애꿈,"족발·보쌈,픽업",10364,37.6637002,126.7664293
고양시,카페 메종 드 에이미,4041595630,경기도 고양시 일산동구 강송로87번길 7-5,경기도 고양시 일산동구 백석동 1245-1번지 1층 메종 드 에이미,카페,10446,37.6472627,126.7889334
고양시,찌니네 마약통닭,3391501629,경기도 고양시 덕양구 삼송로 301,경기도 고양시 덕양구 지축동 725-20번지 1층 102호 찌니네 마약통닭 고양지축점,"치킨,프랜차이즈",10583,37.6527134,126.9076078
고양시,미스터웍,4130470151,경기도 고양시 일산서구 하이파크3로 14,경기도 고양시 일산서구 덕이동 396번지 MR.WOK,아시안,10236,37.6929259,126.7542659
고양시,아토커피,7395300633,경기도 고양시 일산동구 중앙로1275번길 60-30,경기도 고양시 일산동구 장항동 768번지 라페스타 B동 111호 아토커피,카페,10401,37.6602017,126.7691167
고양시,맘스터치(일산마두백마점),6737200348,경기도 고양시 일산동구 일산로 249,경기도 고양시 일산동구 마두동 753-1번지 1층,"프랜차이즈,피자·양식,픽업",10416,37.6580971,126.7875263
고양시,맘스터치(일산동점),5836800320,경기도 고양시 일산서구 산현로92번길 60,경기도 고양시 일산서구 일산동 2023번지 1층,"프랜차이즈,피자·양식",10347,37.6894239,126.7707922
고양시,맘스터치(웨스턴돔점),2270692126,경기도 고양시 일산동구 정발산로 24,경기도 고양시 일산동구 장항동 868번지 1층,"프랜차이즈,피자·양식",10403,37.655893,126.7719705
고양시,샐러디(행신점),6607300392,경기도 고양시 덕양구 행신로 266,경기도 고양시 덕양구 행신동 1081-2번지 월드타워 1층 102호,"피자·양식,픽업",10486,37.618761,126.8446941
고양시,"피자,오늘",5963600776,경기도 고양시 일산서구 킨텍스로 217-23,"경기도 고양시 일산서구 대화동 2702번지 상가 1층 101호 피자,오늘",피자·양식,10390,37.6633716,126.7457634
고양시,프레드피자(경기덕양점),4615600560,경기도 고양시 덕양구 은빛로 12,"경기도 고양시 덕양구 화정동 936번지 상가1동 106, 107호","프랜차이즈,피자·양식",10496,37.6381059,126.8290757
고양시,신화궁,1533400935,경기도 고양시 일산동구 강촌로 195,경기도 고양시 일산동구 마두동 734번지 백마마을4단지 상가동 1층 104호,중식,10417,37.6549591,126.7947891
