sigun_nm,faclt_no,play_si_desc,instl_ymd,instl_plc,publ_prvate_div_nm,inoutdr_div_nm,refine_zipno,refine_road_nm_addr,refine_lotno_addr,refine_wgs84_lat,refine_wgs84_logt
고양시,524012,풍원아파트 놀이터,20110822,주택단지,민간,실외,10347,,경기도 고양시 일산서구 일산동 2084번지 풍원아파트,37.6913549323,126.7711362784
고양시,33058,일신삼익아파트 어린이놀이터,20090519,주택단지,민간,실외,10348,,경기도 고양시 일산서구 일산동 2120번지 일신삼익아파트,37.6884777535,126.7635654186
고양시,547051,일신삼익아파트101동뒤어린이놀이터,20140822,주택단지,민간,실외,10348,,경기도 고양시 일산서구 일산동 2120번지 일신삼익아파트,37.6884777535,126.7635654186
고양시,16868,일산신원2차아파트 어린이놀이터,20030130,주택단지,민간,실외,10348,,경기도 고양시 일산서구 일산동 2121번지 신원2차아파트,37.6875784861,126.7624514846
고양시,16867,일산신원1차아파트 어린이놀이터,20021231,주택단지,민간,실외,10348,,경기도 고양시 일산서구 일산동 2125번지 신원1차아파트,37.6882425825,126.7619912364
고양시,1886,유진스웰아파트 102동후면 놀이터,20100512,주택단지,민간,실외,10352,,경기도 고양시 일산서구 일산동 2140번지 유진스웰아파트,37.6852533439,126.7668295801
고양시,2527,유진스웰아파트내 숲 어린이 놀이터,20100906,주택단지,민간,실외,10352,,경기도 고양시 일산서구 일산동 2147번지 유진스웰아파트,37.6840698045,126.7678279103
고양시,584721,e편한세상 일산어반스카이 어린이놀이터(1층),20220926,주택단지,민간,실외,10353,,경기도 고양시 일산서구 일산동 2148번지 e편한세상일산어반스카이,37.6833165254,126.7698993834
고양시,584722,e편한세상 일산어반스카이 어린이놀이터(3층),20220926,주택단지,민간,실외,10353,,경기도 고양시 일산서구 일산동 2148번지 e편한세상일산어반스카이,37.6833165254,126.7698993834
고양시,585457,해피그라운드 실내놀이터,20221209,놀이제공영업소,민간,실내,10340,경기도 고양시 일산서구 고봉로 291,경기도 고양시 일산서구 일산동 555-1번지,37.6852992365,126.7771837715
고양시,560352,에이스스파랜드,20170619,목욕장업소,민간,실내,10340,경기도 고양시 일산서구 고봉로 291,경기도 고양시 일산서구 일산동 555-1번지,37.6852992365,126.7771837715
고양시,549982,메가시티2아파트놀이터,20141201,주택단지,민간,실외,10341,경기도 고양시 일산서구 원일로 117,경기도 고양시 일산서구 일산동 576-20번지,37.6854670995,126.7751633789
고양시,16914,일산 쌍용아파트 어린이놀이터,20090908,주택단지,민간,실외,10340,,경기도 고양시 일산서구 일산동 576-4번지 쌍용아파트,37.6865198813,126.7763439935
고양시,37702,에이스9차아파트 104동 어린이놀이터,20090724,주택단지,민간,실외,10339,,경기도 고양시 일산서구 일산동 583-66번지 에이스9차아파트,37.6893499951,126.7763391767
고양시,37701,에이스9차아파트 101동 어린이놀이터,20090724,주택단지,민간,실외,10339,,경기도 고양시 일산서구 일산동 583-66번지 에이스9차아파트,37.6893499951,126.7763391767
고양시,16890,일산5차동문아파트 어린이놀이터,20000916,주택단지,민간,실외,10349,,경기도 고양시 일산서구 일산동 600-32번지 일산5차동문아파트,37.6886358133,126.7701421255
고양시,16808,일산3차현대홈타운아파트  304동 옆 어린이놀이터,20020801,주택단지,민간,실외,10349,,경기도 고양시 일산서구 일산동 600번지 일산3차현대홈타운,37.6884029885,126.771845679
고양시,16809,일산3차현대홈타운아파트  306동 옆 어린이놀이터,20020801,주택단지,민간,실외,10349,,경기도 고양시 일산서구 일산동 600번지 일산3차현대홈타운,37.6884029885,126.771845679
고양시,24196,고양시립성모어린이집 놀이터,20100127,어린이집,공공,실외,10352,경기도 고양시 일산서구 고양대로 654,경기도 고양시 일산서구 일산동 620-3번지,37.6845156468,126.7685040007
고양시,35974,일산1차 현대홈타운아파트 104동 앞 놀이터,20090929,주택단지,민간,실외,10341,,경기도 고양시 일산서구 일산동 645번지 일산1차현대홈타운,37.6847394584,126.7726300189
고양시,517451,일산2차현대 208동옆,20020429,주택단지,민간,실외,10353,,경기도 고양시 일산서구 일산동 651-1번지 일산2차현대홈타운,37.6833060263,126.7725759707
고양시,517448,일산2차현대 202동옆,20020429,주택단지,민간,실외,10353,,경기도 고양시 일산서구 일산동 651-1번지 일산2차현대홈타운,37.6833060263,126.7725759707
고양시,589657,키즈랑 실내놀이터,20230827,놀이제공영업소,민간,실내,10352,,경기도 고양시 일산서구 일산동 655-15번지 이안아파트,37.6838218136,126.768533497
고양시,16842,일산태영아파트 103동 옆 어린이놀이터,20021010,주택단지,민간,실외,10352,,경기도 고양시 일산서구 일산동 954번지 일산태영데시앙1단지아파트,37.6845237427,126.7669048093
고양시,16843,일산태영아파트 106동 옆 어린이놀이터,20021010,주택단지,민간,실외,10352,,경기도 고양시 일산서구 일산동 954번지 일산태영데시앙1단지아파트,37.6845237427,126.7669048093
고양시,517426,태영아파트 203동 옆,20020101,주택단지,민간,실외,10352,경기도 고양시 일산서구 고양대로 624,경기도 고양시 일산서구 일산동 954번지 일산태영데시앙1단지아파트 관리사무소,37.6845237427,126.7669048093
고양시,517456,태영아파트 201동 옆,20020101,주택단지,민간,실외,10352,경기도 고양시 일산서구 고양대로 624,경기도 고양시 일산서구 일산동 954번지 일산태영데시앙1단지아파트 관리사무소,37.6845237427,126.7669048093
고양시,556984,월드메르디앙주상복합아파트 놀이터2,20160816,주상복합,민간,실외,10352,경기도 고양시 일산서구 고양대로 648,경기도 고양시 일산서구 일산동 955-10,37.6847915907,126.7679455689
고양시,16793,일산동양아파트  105동 옆 어린이놀이터,20031001,주택단지,민간,실외,10351,,경기도 고양시 일산서구 일산동 955-2번지 동양아파트,37.6862742396,126.7672164823
고양시,16794,일산동양아파트  102동 옆 어린이놀이터,20031001,주택단지,민간,실외,10351,,경기도 고양시 일산서구 일산동 955-2번지 동양아파트,37.6862742396,126.7672164823
고양시,28679,"일산 동문 2,3차 201동 앞 놀이터",20081218,주택단지,민간,실외,10352,,경기도 고양시 일산서구 일산동 960-6번지 동문굿모닝힐2차아파트,37.6864244309,126.7638352355
고양시,28680,"일산동문 2,3차 203동 앞 놀이터",20081218,주택단지,민간,실외,10352,,경기도 고양시 일산서구 일산동 960-6번지 동문굿모닝힐2차아파트,37.6864244309,126.7638352355
고양시,29101,"일산 동문 2,3차 301동 앞 놀이터",20081202,주택단지,민간,실외,10352,,경기도 고양시 일산서구 일산동 960-6번지 동문굿모닝힐2차아파트,37.6864244309,126.7638352355
고양시,23901,"단우물키즈스쿨어린이집 실외놀이터(조합놀이기구, 모래만 검사)",20100212,어린이집,민간,실외,10352,,경기도 고양시 일산서구 일산동 960-6번지 동문아파트,37.6864244309,126.7638352355
고양시,25907,도화어린이공원 놀이터,19950101,도시공원,공공,실외,,,경기도 고양시 일산서구 일산동 일산로 1043,,
고양시,36527,문촌어린이공원 놀이터,20090812,도시공원,공공,실외,10378,경기도 고양시 일산서구 주엽로 173-4,경기도 고양시 일산서구 주엽동 10,37.6747456443,126.758450873
고양시,38554,주엽어린이집 놀이터,20100725,어린이집,민간,실외,10385,경기도 고양시 일산서구 주화로 49,경기도 고양시 일산서구 주엽동 101번지,37.6684862281,126.7620848737
고양시,37263,강선마을 1405동 앞 놀이터,20090818,주택단지,민간,실외,10385,,경기도 고양시 일산서구 주엽동 101번지 강선마을14단지아파트,37.6673329583,126.7607129835
고양시,37264,강선마을 1401동 앞 놀이터,20090818,주택단지,민간,실외,10385,,경기도 고양시 일산서구 주엽동 101번지 강선마을14단지아파트,37.6673329583,126.7607129835
고양시,37265,강선마을 1403동 앞 놀이터,20090818,주택단지,민간,실외,10385,,경기도 고양시 일산서구 주엽동 101번지 강선마을14단지아파트,37.6673329583,126.7607129835
고양시,37266,강선마을 1409동 앞 놀이터,20090818,주택단지,민간,실외,10385,,경기도 고양시 일산서구 주엽동 101번지 강선마을14단지아파트,37.6673329583,126.7607129835
고양시,29519,문촌마을16단지 뉴삼익아파트1606동 앞 놀이터,20081219,주택단지,민간,실외,10385,,경기도 고양시 일산서구 주엽동 117번지 문촌마을16단지아파트,37.6686315755,126.7579561133
고양시,31673,문촌마을16단지 뉴삼익아파트1609동 앞 놀이터,20081219,주택단지,민간,실외,10385,,경기도 고양시 일산서구 주엽동 117번지 문촌마을16단지아파트,37.6686315755,126.7579561133
고양시,29520,문촌마을16단지 뉴삼익아파트1602동 앞 놀이터,20081219,주택단지,민간,실외,10385,,경기도 고양시 일산서구 주엽동 117번지 문촌마을16단지아파트,37.6686315755,126.7579561133
고양시,16848,문촌17단지 신안아파트 놀이터,19941205,주택단지,민간,실외,10385,,경기도 고양시 일산서구 주엽동 120번지 문촌마을17단지,37.6680892601,126.7562833839
고양시,30410,문촌마을19단지 실외놀이터(신우아파트 1907동 옆),20081126,주택단지,민간,실외,10384,,경기도 고양시 일산서구 주엽동 126번지 문촌마을19단지아파트,37.6706184118,126.7528677545
고양시,30411,문촌마을19단지 실외놀이터 1906동 옆 (신우아파트 관리동 옆),20081126,주택단지,민간,실외,10384,,경기도 고양시 일산서구 주엽동 126번지 문촌마을19단지아파트,37.6706184118,126.7528677545
고양시,30409,문촌마을19단지 실외놀이터(신우아파트 1901동 ),20081126,주택단지,민간,실외,10384,,경기도 고양시 일산서구 주엽동 126번지 문촌마을19단지아파트,37.6706184118,126.7528677545
고양시,29861,문촌마을 18단지 대원아파트 1803동 1804동사이 놀이터,20081118,주택단지,민간,실외,10384,,경기도 고양시 일산서구 주엽동 128번지 문촌마을18단지아파트,37.6688424601,126.7556635709
고양시,526380,문촌8단지 동아아파트 810동 놀이터,20111110,주택단지,민간,실외,10378,,경기도 고양시 일산서구 주엽동 12번지 문촌마을8단지아파트,37.6732660734,126.7582274685
고양시,526381,문촌8단지 동아아파트 802동 놀이터,20111110,주택단지,민간,실외,10378,,경기도 고양시 일산서구 주엽동 12번지 문촌마을8단지아파트,37.6732660734,126.7582274685
고양시,25908,백암어린이공원 놀이터,20110531,도시공원,공공,실외,10384,,경기도 고양시 일산서구 주엽동 130,37.6695523835,126.7553276512
고양시,1368,문촌마을14단지 세경아파트 1403동앞 놀이터,20091112,주택단지,민간,실외,10384,,경기도 고양시 일산서구 주엽동 133번지 문촌마을14단지아파트,37.6715863045,126.7548424172
고양시,1369,문촌마을14단지 세경아파트 1406동앞 놀이터,20091112,주택단지,민간,실외,10384,,경기도 고양시 일산서구 주엽동 133번지 문촌마을14단지아파트,37.6715863045,126.7548424172
고양시,16838,문촌15단지부영아파트어린이놀이터,20061010,주택단지,민간,실외,10384,,경기도 고양시 일산서구 주엽동 135번지 문촌마을15단지,37.6700295523,126.7566722246
고양시,589903,아이들숲 일산점,20230827,놀이제공영업소,민간,실내,10379,,경기도 고양시 일산서구 주엽동 136번지 문촌마을13단지아파트,37.6712780114,126.7574081581
고양시,28733,문촌마을13단지 대우유토피아아파트 1304동 옆 놀이터,20081229,주택단지,민간,실외,10379,,경기도 고양시 일산서구 주엽동 136번지 문촌마을13단지아파트,37.6712780114,126.7574081581
고양시,519858,문촌마을13단지 대우유토피아아파트 1301동옆 놀이터,20040101,주택단지,민간,실외,10379,,경기도 고양시 일산서구 주엽동 136번지 문촌마을13단지아파트,37.6712780114,126.7574081581
고양시,590556,엠스파,20231005,목욕장업소,민간,실내,10379,,경기도 고양시 일산서구 주엽동 138번지 문촌마을12단지아파트,37.6723411448,126.7544833488
고양시,16913,문촌마을 12단지 어린이놀이터,19960101,주택단지,민간,실외,10379,,경기도 고양시 일산서구 주엽동 138번지 문촌마을12단지아파트,37.6723411448,126.7544833488
고양시,529267,문촌7단지아파트 관리소 옆 놀이터,20110810,주택단지,민간,실외,10378,,경기도 고양시 일산서구 주엽동 14번지 문촌마을7단지아파트,37.6744905942,126.755164903
고양시,1416,문촌7단지아파트 704동 놀이터(임대),20091118,주택단지,공공,실외,10378,,경기도 고양시 일산서구 주엽동 14번지 문촌마을7단지아파트,37.6744905942,126.755164903
고양시,529269,문촌7단지아파트 708동 앞 놀이터,20110810,주택단지,민간,실외,10378,,경기도 고양시 일산서구 주엽동 14번지 문촌마을7단지아파트,37.6744905942,126.755164903
고양시,1417,문촌7단지아파트 701동옆 놀이터(임대),20091118,주택단지,공공,실외,10378,,경기도 고양시 일산서구 주엽동 14번지 문촌마을7단지아파트,37.6744905942,126.755164903
고양시,532092,문촌11단지건영아파트 놀이터,20110825,주택단지,민간,실외,10379,경기도 고양시 일산서구 중앙로 1496,경기도 고양시 일산서구 주엽동 15번지 롯데마트,37.6731569387,126.7552122529
고양시,567583,타요 일산주엽점,20190130,놀이제공영업소,민간,실내,10379,경기도 고양시 일산서구 중앙로 1496,경기도 고양시 일산서구 주엽동 15번지 롯데마트,37.6731569387,126.7552122529
고양시,16829,문촌마을 10단지 어린이놀이터,19971001,주택단지,민간,실외,10379,경기도 고양시 일산서구 중앙로 1470,경기도 고양시 일산서구 주엽동 17번지 문촌마을 복합상가,37.6722957977,126.7572959612
고양시,527795,문촌마을1단지 우성아파트 101동앞 놀이터,20110506,주택단지,민간,실외,10371,,경기도 고양시 일산서구 주엽동 1번지 문촌마을1단지아파트,37.6774802075,126.757584485
고양시,527794,문촌마을1단지 우성아파트 관리실앞 놀이터,20110506,주택단지,민간,실외,10371,,경기도 고양시 일산서구 주엽동 1번지 문촌마을1단지아파트,37.6774802075,126.757584485
고양시,527796,문촌마을1단지 우성아파트 116동앞 놀이터,20110506,주택단지,민간,실외,10371,,경기도 고양시 일산서구 주엽동 1번지 문촌마을1단지아파트,37.6774802075,126.757584485
고양시,547418,신한은행 새싹어린이집 놀이터(옥상),20121101,어린이집,민간,실외,10387,경기도 고양시 일산서구 중앙로 1442,경기도 고양시 일산서구 주엽동 21-3번지,37.6708915355,126.7604508983
고양시,26102,신한은행 새싹어린이집 놀이터(실내),20121101,어린이집,민간,실내,10387,경기도 고양시 일산서구 중앙로 1442,경기도 고양시 일산서구 주엽동 21-3번지 2층,37.6708915355,126.7604508983
고양시,1420,문촌마을9단지아파트 901동옆 놀이터(임대),20091118,주택단지,공공,실외,10388,,경기도 고양시 일산서구 주엽동 23번지 문촌마을9단지아파트,37.6725792508,126.7622484517
고양시,1421,문촌마을9단지아파트 유아놀이터(임대),20091118,주택단지,공공,실외,10388,,경기도 고양시 일산서구 주엽동 23번지 문촌마을9단지아파트,37.6725792508,126.7622484517
고양시,1419,문촌마을9단지아파트 904동옆 놀이터(임대),20091118,주택단지,공공,실외,10388,,경기도 고양시 일산서구 주엽동 23번지 문촌마을9단지아파트,37.6725792508,126.7622484517
고양시,573606,일산 서부경찰서 직장어린이집 옥상놀이터,20200415,어린이집,공공,실외,10388,경기도 고양시 일산서구 주엽로 176,경기도 고양시 일산서구 주엽동 26번지,37.6739102044,126.7603302212
고양시,2193,문촌마을9단지주공아파트 놀이터(분양),20100628,주택단지,민간,실외,10388,경기도 고양시 일산서구 주엽로 180,경기도 고양시 일산서구 주엽동 28번지,37.6743441624,126.7605413669
고양시,503274,아이원어린이집 놀이터,20100901,어린이집,민간,실외,10388,경기도 고양시 일산서구 대산로 145,경기도 고양시 일산서구 주엽동 29번지,37.6752690655,126.7614280323
고양시,531836,문촌삼익아파트 402동 앞 놀이터,20110823,주택단지,민간,실외,10388,,경기도 고양시 일산서구 주엽동 29번지 문촌마을4단지아파트,37.6749614282,126.7612383059
고양시,531837,문촌삼익아파트 409동 옆 놀이터,20110830,주택단지,민간,실외,10388,,경기도 고양시 일산서구 주엽동 29번지 문촌마을4단지아파트,37.6749614282,126.7612383059
고양시,574792,오마어린이공원 놀이터 2,19950101,도시공원,공공,실외,10371,경기도 고양시 일산서구 주엽로 219,경기도 고양시 일산서구 주엽동 3,37.6781819581,126.7606454937
고양시,31850,오마어린이공원 놀이터 1,19950101,도시공원,공공,실외,10371,경기도 고양시 일산서구 주엽로 219,경기도 고양시 일산서구 주엽동 3,37.6781819581,126.7606454937
고양시,36783,문촌마을3단지우성아파트 306동 앞 놀이터,20090806,주택단지,민간,실외,10375,,경기도 고양시 일산서구 주엽동 32번지 문촌마을3단지아파트,37.675080718,126.7630174682
고양시,36784,문촌마을3단지우성아파트 302동 뒤 놀이터,20090806,주택단지,민간,실외,10375,,경기도 고양시 일산서구 주엽동 32번지 문촌마을3단지아파트,37.675080718,126.7630174682
고양시,25905,오거리어린이공원 놀이터,20100913,도시공원,공공,실외,10375,경기도 고양시 일산서구 주엽로 220-4,경기도 고양시 일산서구 주엽동 34,37.6760639231,126.7645839927
고양시,23296,우리들어린이집 실외놀이터,20100325,어린이집,민간,실외,10375,경기도 고양시 일산서구 대산로 102,경기도 고양시 일산서구 주엽동 36번지,37.6737027064,126.7660701026
고양시,16932,강선마을 1단지  109동 옆 어린이놀이터,20110907,주택단지,민간,실외,10375,,경기도 고양시 일산서구 주엽동 36번지 강선마을1단지아파트,37.6740237205,126.7669627706
고양시,16931,강선마을 1단지  103동옆 어린이놀이터,20110907,주택단지,민간,실외,10375,,경기도 고양시 일산서구 주엽동 36번지 강선마을1단지아파트,37.6740237205,126.7669627706
고양시,531428,강선마을 2단지 경남아파트 210동 옆 놀이터,20110503,주택단지,민간,실외,10360,,경기도 고양시 일산서구 주엽동 38번지 강선마을2단지아파트,37.6739089227,126.770252385
고양시,16893,강선마을 2단지 203동 옆 어린이놀이터,20041230,주택단지,민간,실외,10360,,경기도 고양시 일산서구 주엽동 38번지 강선마을2단지아파트,37.6739089227,126.770252385
고양시,16894,강선마을 2단지 207동 옆 어린이놀이터,20041230,주택단지,민간,실외,10360,,경기도 고양시 일산서구 주엽동 38번지 강선마을2단지아파트,37.6739089227,126.770252385
고양시,2233,이물재어린이공원 놀이터,20100702,도시공원,공공,실외,10360,경기도 고양시 일산서구 고봉로 143-3,경기도 고양시 일산서구 주엽동 39,37.6735387318,126.7716054168
고양시,23244,강선3단지 한신아파트 305동 앞 놀이터,20081021,주택단지,민간,실외,10360,,경기도 고양시 일산서구 주엽동 43번지 강선마을3단지아파트,37.6732643583,126.770961747
고양시,26339,강선3단지한신아파트303동앞놀이터,20081013,주택단지,민간,실외,10360,,경기도 고양시 일산서구 주엽동 43번지 강선마을3단지아파트,37.6732643583,126.770961747
고양시,16416,국제어린이집 놀이터,20030601,어린이집,민간,실외,10361,경기도 고양시 일산서구 대산로 55,경기도 고양시 일산서구 주엽동 46번지,37.6712784156,126.7704709124
고양시,531711,강선동신아파트 408동 어린이놀이터,20110826,주택단지,민간,실외,10361,,경기도 고양시 일산서구 주엽동 46번지 강선마을4단지아파트,37.6710864135,126.7700305643
고양시,531710,강선동신아파트 403동 어린이놀이터,20110826,주택단지,민간,실외,10361,,경기도 고양시 일산서구 주엽동 46번지 강선마을4단지아파트,37.6710864135,126.7700305643
고양시,16927,강선5단지아파트 (동부놀이터 내),20061110,주택단지,민간,실외,10361,,경기도 고양시 일산서구 주엽동 49번지 강선마을5단지아파트,37.6720581849,126.7668573741
고양시,16926,강선5단지아파트 (건영놀이터 내),20061110,주택단지,민간,실외,10361,,경기도 고양시 일산서구 주엽동 49번지 강선마을5단지아파트,37.6720581849,126.7668573741
고양시,16902,강선마을 6단지 601동 옆 어린이놀이터,20071010,주택단지,민간,실외,10388,,경기도 고양시 일산서구 주엽동 50번지 강선마을6단지아파트,37.6730416766,126.7655776769
고양시,16903,강선마을 6단지 607동 옆 어린이놀이터,20071010,주택단지,민간,실외,10388,,경기도 고양시 일산서구 주엽동 50번지 강선마을6단지아파트,37.6730416766,126.7655776769
고양시,16904,강선마을 6단지 609동 옆 어린이놀이터,20071010,주택단지,민간,실외,10388,,경기도 고양시 일산서구 주엽동 50번지 강선마을6단지아파트,37.6730416766,126.7655776769
고양시,25906,강재어린이공원 놀이터,20100913,도시공원,공공,실외,10388,경기도 고양시 일산서구 강성로 126,경기도 고양시 일산서구 주엽동 52,37.6725502166,126.763371339
고양시,25903,궁골어린이공원 놀이터,20100831,도시공원,공공,실외,10361,경기도 고양시 일산서구 고봉로 91-3,경기도 고양시 일산서구 주엽동 55,37.6695573032,126.7690817325
고양시,16884,문촌마을 2단지 201동 옆 어린이놀이터,19941126,주택단지,민간,실외,10371,,경기도 고양시 일산서구 주엽동 5번지 문촌마을2단지아파트,37.6768251779,126.7594847992
고양시,16885,문촌마을 2단지 208동 옆 어린이놀이터,19941126,주택단지,민간,실외,10371,,경기도 고양시 일산서구 주엽동 5번지 문촌마을2단지아파트,37.6768251779,126.7594847992
고양시,16930,강선마을 9단지 909동 옆 어린이놀이터,19930501,주택단지,민간,실외,10361,,경기도 고양시 일산서구 주엽동 60번지 강선마을9단지아파트,37.6693706512,126.7680517221
고양시,16929,강선마을 9단지 907동 옆 어린이놀이터,19930501,주택단지,민간,실외,10361,,경기도 고양시 일산서구 주엽동 60번지 강선마을9단지아파트,37.6693706512,126.7680517221
고양시,16928,강선마을 9단지 901동 옆 어린이놀이터,19930501,주택단지,민간,실외,10361,,경기도 고양시 일산서구 주엽동 60번지 강선마을9단지아파트,37.6693706512,126.7680517221
고양시,16854,강선마을8단지 804동 옆 어린이놀이터,19931126,주택단지,민간,실외,10361,,경기도 고양시 일산서구 주엽동 63번지 강선마을8단지아파트,37.6700537775,126.7662988041
고양시,517447,강선마을8단지LG롯데아파트 811동 놀이터,19931126,주택단지,민간,실외,10361,,경기도 고양시 일산서구 주엽동 63번지 강선마을8단지아파트,37.6700537775,126.7662988041
고양시,517443,강선마을8단지LG롯데아파트 808동 놀이터,19931126,주택단지,민간,실외,10361,,경기도 고양시 일산서구 주엽동 63번지 강선마을8단지아파트,37.6700537775,126.7662988041
고양시,37981,강선7단지아파트 706동 옆 어린이놀이터,20100615,주택단지,민간,실외,10388,,경기도 고양시 일산서구 주엽동 65번지 강선마을7단지아파트,37.6718778069,126.7639449507
고양시,37982,강선7단지아파트 711동 옆 어린이놀이터,20100615,주택단지,민간,실외,10388,,경기도 고양시 일산서구 주엽동 65번지 강선마을7단지아파트,37.6718778069,126.7639449507
고양시,39838,강선7단지아파트 정구장 옆 어린이놀이터,20100615,주택단지,민간,실외,10388,,경기도 고양시 일산서구 주엽동 65번지 강선마을7단지아파트,37.6718778069,126.7639449507
고양시,16798,문촌마을 5단지 501동 옆  어린이놀이터,19940509,주택단지,민간,실외,10378,,경기도 고양시 일산서구 주엽동 6번지 문촌마을5단지아파트,37.6751143418,126.7597512783
고양시,517449,문촌마을 5단지 508동 옆,19940509,주택단지,민간,실외,10378,,경기도 고양시 일산서구 주엽동 6번지 문촌마을5단지아파트,37.6751143418,126.7597512783
고양시,16818,강선11단지 태영아파트 어린이놀이터,19941204,주택단지,민간,실외,10366,,경기도 고양시 일산서구 주엽동 73번지 강선마을11단지아파트,37.6683580559,126.7661000623
고양시,2086,강선마을 10단지 한양아파트 놀이터,20100604,주택단지,민간,실외,10366,경기도 고양시 일산서구 중앙로 1376,경기도 고양시 일산서구 주엽동 75번지 한양상가,37.6672637278,126.7669498941
고양시,16788,강선마을 13단지 어린이놀이터,19950315,주택단지,민간,실외,10366,,경기도 고양시 일산서구 주엽동 81번지 강선마을13단지아파트,37.6661974836,126.7665181825
고양시,16881,강선마을 12단지 어린이놀이터,19940430,주택단지,민간,실외,10366,,경기도 고양시 일산서구 주엽동 83번지 강선마을12단지아파트,37.6674503647,126.7650771863
고양시,16830,강선마을 15단지 1502동 옆 어린이놀이터,20070801,주택단지,민간,실외,10365,,경기도 고양시 일산서구 주엽동 84번지 강선마을15단지아파트,37.6668523742,126.7631328564
고양시,16831,강선마을 15단지 1507동 옆 어린이놀이터,20070801,주택단지,민간,실외,10365,,경기도 고양시 일산서구 주엽동 84번지 강선마을15단지아파트,37.6668523742,126.7631328564
고양시,38371,강선마을 16단지 동문아파트 1605동 놀이터,20100622,주택단지,민간,실외,10365,,경기도 고양시 일산서구 주엽동 86번지 강선마을16단지아파트,37.6663522319,126.7653147837
고양시,38369,강선마을 16단지 동문아파트 1607동 놀이터,20100622,주택단지,민간,실외,10365,,경기도 고양시 일산서구 주엽동 86번지 강선마을16단지아파트,37.6663522319,126.7653147837
고양시,16908,문촌마을 6단지 608동 옆 어린이놀이터,19940101,주택단지,민간,실외,10378,,경기도 고양시 일산서구 주엽동 8번지 문촌마을6단지아파트,37.6759962067,126.7566580599
고양시,16909,문촌마을 6단지 602동 옆 어린이놀이터,19940101,주택단지,민간,실외,10378,,경기도 고양시 일산서구 주엽동 8번지 문촌마을6단지아파트,37.6759962067,126.7566580599
고양시,39697,강선마을17단지 일산동성아파트 1703동 놀이터,20100615,주택단지,민간,실외,10365,,경기도 고양시 일산서구 주엽동 90번지 강선마을17단지아파트,37.6650660726,126.7643070185
고양시,39679,강선마을17단지 일산동성아파트 1708동 놀이터,20100615,주택단지,민간,실외,10365,,경기도 고양시 일산서구 주엽동 90번지 강선마을17단지아파트,37.6650660726,126.7643070185
고양시,25904,회화어린이공원 놀이터,20100913,도시공원,공공,실외,10365,경기도 고양시 일산서구 고봉로 25-3,경기도 고양시 일산서구 주엽동 91,37.6656761752,126.7638588009
고양시,529259,강선19단지우성아파트 1905동 어린이놀이터,20110812,주택단지,민간,실외,10385,,경기도 고양시 일산서구 주엽동 98번지 강선마을19단지아파트,37.6661560648,126.7613255935
고양시,529264,강선19단지우성아파트 1901동 어린이놀이터,20110812,주택단지,민간,실외,10385,,경기도 고양시 일산서구 주엽동 98번지 강선마을19단지아파트,37.6661560648,126.7613255935
고양시,565515,일산에듀포레푸르지오 104동 앞 어린이놀이터3,20180716,주택단지,민간,실외,10248,,경기도 고양시 일산서구 탄현동 100-1,,
고양시,565514,일산에듀포레푸르지오 108동 앞 어린이놀이터2,20180716,주택단지,민간,실외,10248,,경기도 고양시 일산서구 탄현동 100-1,,
고양시,565516,일산에듀포레푸르지오 113동 앞 어린이놀이터4,20180716,주택단지,민간,실외,10248,,경기도 고양시 일산서구 탄현동 100-1,,
고양시,565513,일산에듀포레푸르지오 101동 앞 어린이놀이터1,20180716,주택단지,민간,실외,10248,,경기도 고양시 일산서구 탄현동 100-1,,
고양시,565517,일산에듀포레푸르지오 어린이집 옆 유아놀이터,20180716,주택단지,민간,실외,10248,,경기도 고양시 일산서구 탄현동 100-1,,
고양시,30972,큰마을 대림현대 아파트 105동 놀이터,20100630,주택단지,민간,실외,10239,,경기도 고양시 일산서구 탄현동 121번지 큰마을대림아파트,37.6998549534,126.7625340526
고양시,31218,큰마을 대림현대 아파트  112동 옆 놀이터,20100630,주택단지,민간,실외,10239,,경기도 고양시 일산서구 탄현동 121번지 큰마을대림아파트,37.6998549534,126.7625340526
고양시,39486,큰마을 대림현대 아파트 125동 놀이터,20100630,주택단지,민간,실외,10239,,경기도 고양시 일산서구 탄현동 121번지 큰마을대림아파트,37.6998549534,126.7625340526
고양시,32941,탄현큰마을 117동 앞 놀이터,20090701,주택단지,민간,실외,10239,,경기도 고양시 일산서구 탄현동 121번지 큰마을현대아파트,37.6998549534,126.7625340526
고양시,32942,탄현큰마을 128동 뒤 놀이터,20090701,주택단지,민간,실외,10239,,경기도 고양시 일산서구 탄현동 121번지 큰마을현대아파트,37.6998549534,126.7625340526
고양시,32938,탄현큰마을 101동 앞 놀이터,20090701,주택단지,민간,실외,10239,,경기도 고양시 일산서구 탄현동 121번지 큰마을현대아파트,37.6998549534,126.7625340526
고양시,16865,쌍용아파트 101동 어린이놀이터,20050201,주택단지,민간,실외,10241,,경기도 고양시 일산서구 탄현동 130번지 쌍용스윗닷홈아파트,37.6988963232,126.7649029777
고양시,16866,쌍용아파트 103동 어린이놀이터,20050201,주택단지,민간,실외,10241,,경기도 고양시 일산서구 탄현동 130번지 쌍용스윗닷홈아파트,37.6988963232,126.7649029777
고양시,562986,SBS일산어린이집,20170201,어린이집,민간,실외,10241,경기도 고양시 일산서구 일현로 111,경기도 고양시 일산서구 탄현동 140번지,37.696799748,126.7625756604
