sigun_nm,bizplc_nm,licensg_ymd,bsn_state_nm,clsbiz_ymd,multi_utlz_bizest_yn,swrm_yn,bathrm_cnt,sanittn_indutype_nm,sanittn_bizcond_nm,refine_road_nm_addr,refine_lotno_addr,refine_zipno,refine_wgs84_lat,refine_wgs84_logt
가평군,보송목욕탕,19911118,영업,,N,N,0,,공동탕업+찜질시설서비스영업,"경기도 가평군 조종면 현창로56번길 27, 보송목욕탕 1~3층",경기도 가평군 조종면 현리 261-8 보송목욕탕 1~3층 ,12437,37.819734,127.3501792
가평군,신청평숯가마사우나,20071220,폐업,20180201,N,N,2,,공동탕업+찜질시설서비스영업,경기도 가평군 청평면 경춘로 556,경기도 가평군 청평면 대성리 49-5번지 ,12457,37.7196083,127.404562
고양시,스타24시불한증막사우나,20000203,영업,,Y,N,0,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 탄중로233번길 25, B101호,B201호 (탄현동, 양우프라자)","경기도 고양시 일산서구 탄현동 1490-1 외 1필지 양우프라자 B101호, B201호 ",10244,37.6946221,126.7703897
고양시,백송사우나,20061120,영업,,Y,N,0,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 덕이로 212 (덕이동,외 2필지 신일산 골프연습장 지하2층(일부))",경기도 고양시 일산서구 덕이동 1047-1 외 2필지 신일산 골프연습장 지하2층(일부) ,10228,37.6966883,126.7393575
고양시,또와,20191211,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산동구 일산로 46, 남정씨티프라자3 801,901호 (백석동)","경기도 고양시 일산동구 백석동 1308 남정씨티프라자 801,901호 ",10449,37.6423442,126.7879035
고양시,삼송월드24시불한증막,20140224,영업,,Y,Y,4,,공동탕업+찜질시설서비스영업,"경기도 고양시 덕양구 권율대로 908, 701,801,901호 (신원동)","경기도 고양시 덕양구 신원동 629 701,801,901호 ",10571,37.6638806,126.8916117
고양시,대화사우나,20030821,영업,,Y,Y,7,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 송포로 35 (대화동,대륙종합상가 지하2,3층)","경기도 고양시 일산서구 대화동 1464-7 대륙종합상가 지하2,3층 ",10219,37.6696305,126.7323768
고양시,원스파사우나,20160906,영업,,Y,N,0,,공동탕업+찜질시설서비스영업,"경기도 고양시 덕양구 의장로 140, 원흥연세프라자제1동 5층6층 (도내동)","경기도 고양시 덕양구 도내동 961 원흥연세프라자 제1동, 5층6층 ",10551,37.6351897,126.8706968
고양시,아쿠아필드 고양점,20170814,영업,,Y,Y,11,,공동탕업+찜질시설서비스영업,"경기도 고양시 덕양구 고양대로 1955, 4(일부)층 (동산동, 스타필드 고양 쇼핑몰동)",경기도 고양시 덕양구 동산동 370 스타필드 고양 쇼핑몰동 4(일부)층 ,10595,37.6470962,126.8948092
고양시,설문스파랜드,20170710,영업,,N,Y,2,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산동구 은마길 239-3, 1동 (설문동)",경기도 고양시 일산동구 설문동 583-19 외 1필지 1동 ,10252,37.7249075,126.8003221
고양시,스파아일랜드,20220420,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 중앙로 1371, 지하1층 83,84호 (주엽동, 강선마을13단지아파트)","경기도 고양시 일산서구 주엽동 81 강선마을 복합상가동 지하1층 83,84호 ",10366,37.6661974,126.7665181
고양시,엠스파,20030225,영업,,Y,Y,10,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 중앙로 1493 (주엽동,번지 문촌마을복합상가 지하1층)",경기도 고양시 일산서구 주엽동 138 번지 문촌마을복합상가 지하1층 ,10379,37.6725454,126.754005
고양시,썬스파(해양),20071226,영업,,Y,Y,3,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 주엽로 134, B101호 (주엽동, 일산시대프라자 )",경기도 고양시 일산서구 주엽동 115-1 일산시대프라자 B101호,10387,37.6707056,126.7581282
고양시,백두산불한증막사우나,20111212,영업,,Y,Y,10,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 킨텍스로 308 (주엽동, 문촌마을상가동 지하1층)",경기도 고양시 일산서구 주엽동 133 문촌마을상가동 지하1층 ,10384,37.6720825,126.7534994
고양시,북한산온천비젠,19951207,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 고양시 덕양구 중고개길 88-10 (지축동, 지하1층, 1층, 2층)","경기도 고양시 덕양구 지축동 207-1 지하1층,1층,2층 ",10580,37.659174,126.9328957
고양시,에이스스파랜드,20050111,영업,,Y,Y,9,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 고봉로 291, 에이스스타디움 501호 일부, 601호 (일산동)","경기도 고양시 일산서구 일산동 555-1 에이스스타디움 501호 일부, 601호 ",10340,37.6852992,126.7771837
고양시,스파렉스24시불가마사우나,20031011,영업,,Y,Y,14,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 산현로92번길 60 (일산동,탄현 이화프라자 401호, 501호)","경기도 고양시 일산서구 일산동 2023 탄현 이화프라자 401호, 501호 ",10347,37.6894239,126.7707922
고양시,동궁스파 24시 사우나,20170227,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산동구 중앙로 1123, 지하1층 일부호 (백석동, 흰돌마을 상가동)",경기도 고양시 일산동구 백석동 1351 ,10421,37.6470766,126.7820318
고양시,로얄자연에스파,20211117,영업,,Y,N,2,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 탄현로 144-103, 다영프라자 지하1층 B101호 (탄현동)",경기도 고양시 일산서구 탄현동 98-6 다영프라자 지하1층 B101호,10248,37.706477,126.7664617
고양시,주엽 여성전용 24시 불한증막,20071226,영업,,Y,Y,3,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 주엽로 134, B101호 (주엽동, 일산시대프라자 )",경기도 고양시 일산서구 주엽동 115-1 일산시대프라자 B101호,10387,37.6707056,126.7581282
고양시,원마운트 찜질스파,20260309,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 한류월드로 300, 고양 원마운트 W201(일부),W801(일부)호 (대화동)","경기도 고양시 일산서구 대화동 2606 고양 원마운트 W201(일부),W801(일부)호 ",10392,37.664554,126.7545272
고양시,주식회사 원마운트,20260309,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 한류월드로 300, 고양 원마운트 W201(일부),W801(일부)호 (대화동)","경기도 고양시 일산서구 대화동 2606 고양 원마운트 W201(일부),W801(일부)호 ",10392,37.664554,126.7545272
고양시,웰니스 스파,20240408,영업,,Y,Y,8,,공동탕업+찜질시설서비스영업,"경기도 고양시 덕양구 오부자1길 37, 지앤지테라스몰 401(일부),402,403,404(일부),501호 (지축동)",경기도 고양시 덕양구 지축동 895 ,10583,37.6520234,126.9138256
고양시,정원숯가마,20100910,폐업,20120827,N,N,0,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산동구 고양대로 950, 1층 전체호 (식사동)",경기도 고양시 일산동구 식사동 835-2번지 1층 전체호,10302,37.6754083,126.7990182
고양시,화사랑참숯가마,20080822,폐업,20131217,N,N,2,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산동구 애니골길 14-47 (풍동,외1필지 가,나동(전체))","경기도 고양시 일산동구 풍동 667-2번지 외1필지 가,나동(전체) ",10301,37.6684212,126.7911694
고양시,후곡여성전용사우나,20040525,폐업,20140429,N,N,,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 일산로 589 (일산동,외3필지 현대프라자B01호)",경기도 고양시 일산서구 일산동 1054-1번지 외3필지 현대프라자B01호 ,10371,37.6795411,126.7628485
고양시,테크노사우나,20090202,폐업,20190701,Y,Y,6,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산동구 일산로 138 (백석동,일산테크노타운부대동 B101호)",경기도 고양시 일산동구 백석동 1141-1번지 일산테크노타운부대동 B101호 ,10442,37.650785,126.7946246
고양시,그린스파 불가마 사우나,20040419,폐업,20131223,N,N,6,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 중앙로 1564 (대화동,외 1필지 801호, 901호, 1001호)","경기도 고양시 일산서구 대화동 2203-1번지 외 1필지 801호, 901호, 1001호 ",10381,37.6762134,126.7482756
고양시,다영프라자(자연에스파),20180411,폐업,20211013,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 탄현로 144-103, 다영프라자 지1층 B101호 (탄현동)",경기도 고양시 일산서구 탄현동 98-6 다영프라자 B101호,10248,37.706477,126.7664617
고양시,대성여성전용사우나,19950904,폐업,20200702,Y,N,0,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 일산로 576, B106호 (일산동, 대성프라자)",경기도 고양시 일산서구 일산동 1065-1 대성프라자 B106호,10374,37.6794973,126.764482
고양시,행신불한증막,20111109,폐업,20210706,N,Y,6,,공동탕업+찜질시설서비스영업,"경기도 고양시 덕양구 중앙로 454 (행신동, 401호,402호,501호,502호,601호,602호)","경기도 고양시 덕양구 행신동 1082 401호,402호,501호,502호,601호,602호 ",10486,37.6186185,126.8450013
고양시,몸24시불한증막사우나,20080514,폐업,20131206,N,N,8,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 원일로 69 (일산동,외 2필지 씨티프라자 501호, 601호)","경기도 고양시 일산서구 일산동 606-1번지 외 2필지 씨티프라자 501호, 601호 ",10350,37.6867611,126.7701604
고양시,탑성원사우나,20180104,폐업,20200225,Y,N,0,,공동탕업+찜질시설서비스영업,"경기도 고양시 덕양구 능곡로13번길 15, 지하1층 B101, B106호 (토당동, 한강 능곡역 성원상떼빌)","경기도 고양시 덕양구 토당동 342-7번지 한강 능곡역 성원상떼빌 1단지 지하1층 B101, B106호 ",10508,37.6220186,126.8198829
고양시,백두산 황토불 한증막 사우나,20010206,폐업,20110429,N,N,,,공동탕업+찜질시설서비스영업,경기도 고양시 일산서구 킨텍스로 308,경기도 고양시 일산서구 주엽동 133번지 번지 문촌마을상가동 B101호 ,10384,37.6720825,126.7534994
고양시,천연한방사우나,20030225,폐업,20210315,Y,Y,8,,공동탕업+찜질시설서비스영업,"경기도 고양시 일산서구 중앙로 1376, 지하1층 B-B1-1호 (주엽동, 강선마을10단지아파트)",경기도 고양시 일산서구 주엽동 75 강선마을10단지아파트 ,10366,37.6672637,126.7669498
광명시,에이스스파,20111205,영업,,N,N,8,,공동탕업+찜질시설서비스영업,"경기도 광명시 하안로 108 (소하동, 에이스광명타워 지하1층(113호) 지하2층(201호))",경기도 광명시 소하동 1365 에이스광명타워 지하1층(113호) 지하2층(201호) ,14319,37.4477501,126.8922018
광명시,하안사우나,20030424,영업,,Y,Y,0,,공동탕업+찜질시설서비스영업,"경기도 광명시 범안로 1008 (하안동, 녹원토피아빌딩 지하 1,2층)","경기도 광명시 하안동 302-5 녹원토피아빌딩 지하 1,2층 ",14303,37.4599949,126.8757411
광명시,웰빙사우나,20030424,영업,,N,N,0,,공동탕업+찜질시설서비스영업,경기도 광명시 하안로288번길 15 (하안동),경기도 광명시 하안동 61-1 ,14306,37.4622507,126.8813422
광명시,금강천 목욕탕,20030424,영업,,N,N,,,공동탕업+찜질시설서비스영업,경기도 광명시 광명로848번길 22 (광명동),경기도 광명시 광명동 342-15 ,14273,37.473616,126.8525907
광명시,브리티시휘트니스사우나24,20040129,폐업,20111223,N,N,6,,공동탕업+찜질시설서비스영업,"경기도 광명시 오리로651번길 5, 501호 (하안동, 프라임모터스)",경기도 광명시 하안동 305-1번지 ,14303,37.4587653,126.876735
광명시,한진사우나,20030421,폐업,20111013,N,N,6,,공동탕업+찜질시설서비스영업,경기도 광명시 광명로 877,"경기도 광명시 광명동 200-6번지 ,광명한진타운아파트상가 비101~비111호 ",14287,37.478705,126.8519248
광명시,자수정불사우나,20030929,폐업,20200915,N,Y,2,,공동탕업+찜질시설서비스영업,"경기도 광명시 오리로 856 (철산동,한복빌딩 지하 1,2,3)","경기도 광명시 철산동 413 한복빌딩 지하 1,2,3 ",14240,37.474723,126.8672609
광명시,중앙목욕탕,20090604,폐업,20181123,N,N,2,,공동탕업+찜질시설서비스영업,경기도 광명시 안현로 52 (하안동),경기도 광명시 하안동 30-1번지 ,14247,37.4655654,126.8774815
광명시,하오랜드여성사우나,20030424,폐업,20101115,N,N,,,공동탕업+찜질시설서비스영업,경기도 광명시 안현로 19,경기도 광명시 하안동 682-1번지 ,14245,37.4645313,126.8745274
광명시,한마음여성전용사우나,20030424,폐업,20101029,N,N,,,공동탕업+찜질시설서비스영업,경기도 광명시 하안로 361,경기도 광명시 하안동 681-4번지 ,14245,37.466755,126.8757188
광명시,한양목욕탕,20030424,폐업,20130524,N,Y,,,공동탕업+찜질시설서비스영업,경기도 광명시 모세로 46 (철산동),경기도 광명시 철산동 240-1번지 ,14232,37.48084,126.8700256
광명시,춘천옥찜질방24시사우나,20051027,폐업,20110428,N,N,,,공동탕업+찜질시설서비스영업,경기도 광명시 오리로651번길 11,"경기도 광명시 하안동 305번지 지하1층, 지하2층 ",14303,37.4585821,126.8761825
광명시,아쿠아사우나,20060421,폐업,20230612,N,N,0,,공동탕업+찜질시설서비스영업,"경기도 광명시 도덕로 24, 뉴월드빌딩 지하2층 1호 (광명동)",경기도 광명시 광명동 743-9 뉴월드빌딩 지하2층 1호,14282,37.4679716,126.8506039
광명시,라파광명탕,20030424,폐업,20210512,N,Y,,,공동탕업+찜질시설서비스영업,경기도 광명시 철산로 15 (철산동),경기도 광명시 철산동 245-9 ,14236,37.476438,126.8677101
광주시,황금스파랜드,20041125,영업,,N,Y,0,,공동탕업+찜질시설서비스영업,"경기도 광주시 광주대로55번길 6 (경안동,외2필지)",경기도 광주시 경안동 12-13 외2필지 ,12756,37.4120668,127.2595083
광주시,스파렉스,20050324,영업,,N,Y,2,,공동탕업+찜질시설서비스영업,경기도 광주시 마루들길 259-6,경기도 광주시 양벌동 350-2 외 1필지 ,12793,37.3782049,127.2609605
광주시,궁전사우나,20111115,영업,,N,Y,2,,공동탕업+찜질시설서비스영업,경기도 광주시 양벌로 199,경기도 광주시 양벌동 311-5 ,12793,37.3785901,127.2553795
광주시,백두산랜드,20070706,영업,,N,Y,2,,공동탕업+찜질시설서비스영업,경기도 광주시 경안로98번길 31-15 (경안동),경기도 광주시 경안동 178-1 ,12762,37.409091,127.2501955
광주시,중앙스파월드,20041105,영업,,N,N,2,,공동탕업+찜질시설서비스영업,경기도 광주시 오포읍 대명대길 18-17 (외1필지),경기도 광주시 오포읍 능평리 366-1 외1필지 ,12772,37.3570076,127.1688403
광주시,퇴촌황토참숯가마,20090203,폐업,20180312,N,Y,2,,공동탕업+찜질시설서비스영업,경기도 광주시 퇴촌면 정영로 886-12,경기도 광주시 퇴촌면 영동리 241-2번지 ,12712,37.475254,127.3774927
구리시,상떼빌 사우나,20091008,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 구리시 원수택로64번길 9, 101동 B01호 (수택동,성원상떼빌)",경기도 구리시 수택동 482-2번지 성원상떼빌 101동 B01호,11932,37.597056,127.1429255
구리시,인창불한증막사우나,20220117,영업,,Y,N,7,,공동탕업+찜질시설서비스영업,"경기도 구리시 동구릉로53번길 4, 지하층 101,102호 (인창동)",경기도 구리시 인창동 543 ,11919,37.605365,127.133641
구리시,인창사우나,20190201,폐업,20211001,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 구리시 동구릉로53번길 4, 지층 (인창동)",경기도 구리시 인창동 543 ,11919,37.605365,127.133641
구리시,뉴허브사우나,20110819,폐업,20211012,Y,Y,6,,공동탕업+찜질시설서비스영업,"경기도 구리시 벌말로 215 (수택동,2,3,4층)","경기도 구리시 수택동 296 2,3,4층 ",,37.595412,127.1510076
구리시,둥근달사우나,20030528,폐업,20240123,N,Y,0,,공동탕업+찜질시설서비스영업,"경기도 구리시 체육관로 137-8 (교문동,,8)","경기도 구리시 교문동 735-7 ,8 ",11934,37.5969005,127.1362653
구리시,구리불한증막,20051228,폐업,20191105,Y,N,0,,공동탕업+찜질시설서비스영업,경기도 구리시 건원대로99번길 80-9 (인창동),경기도 구리시 인창동 386번지 ,11918,37.6068656,127.1379615
구리시,금강산사우나,20030530,폐업,20161219,N,N,0,,공동탕업+찜질시설서비스영업,경기도 구리시 검배로120번길 21-46 (토평동),경기도 구리시 토평동 1003번지 ,11945,37.5929358,127.1516107
구리시,백성사우나,20230210,폐업,20230926,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 구리시 갈매순환로 202, 로터스타워 2층 201호 (갈매동)",경기도 구리시 갈매동 529 로터스타워 ,11901,37.6372071,127.1214478
군포시,산본스파랜드,20040906,영업,,N,N,14,,공동탕업+찜질시설서비스영업,"경기도 군포시 번영로 504, 지층 (산본동)",경기도 군포시 산본동 1231 지층 ,15862,37.3581051,126.9331702
군포시,수리산랜드,20050325,영업,,N,Y,2,,공동탕업+찜질시설서비스영업,경기도 군포시 금당로69번길 35 (당동),"경기도 군포시 당동 949-1 무지개마을 마젤리안(아)지하1,2,3,4층 ",15858,37.3518783,126.9392013
군포시,스파렉스 산본,20030104,영업,,N,Y,2,,공동탕업+찜질시설서비스영업,"경기도 군포시 고산로 693, 하나로빌딩 9층 (산본동)",경기도 군포시 산본동 1060-1 하나로빌딩 ,15802,37.3719772,126.935031
군포시,세지개발,20041217,영업,,N,N,0,,공동탕업+찜질시설서비스영업,"경기도 군포시 당산로 104, 4,6층 (금정동, 두현타워)","경기도 군포시 금정동 765 두현타워 4,6층 ",15830,37.3609802,126.9464172
군포시,두현24시불가마사우나,20041217,영업,,N,N,0,,공동탕업+찜질시설서비스영업,"경기도 군포시 당산로 104, 4,6층 (금정동, 두현타워)","경기도 군포시 금정동 765 두현타워 4,6층 ",15830,37.3609802,126.9464172
군포시,미성맥반석목욕탕,19960214,폐업,20090302,N,Y,2,,공동탕업+찜질시설서비스영업,경기도 군포시 고산로 679,경기도 군포시 산본동 1061-3번지 ,15802,37.3710979,126.9339872
군포시,수리산참숯불가마,20110829,폐업,20151216,N,Y,0,,공동탕업+찜질시설서비스영업,경기도 군포시 대야2로 73 (대야미동),경기도 군포시 대야미동 634-11번지 ,15886,37.3333823,126.9168751
군포시,수리산참숯가마,20060830,폐업,20110119,N,Y,2,,공동탕업+찜질시설서비스영업,,"경기도 군포시 대야미동 1번지 블럭 10롯트외 1필지 대야미수리산참숯불가마 A,B동 ",,37.3389326,126.9243626
군포시,마마불한증막,20070918,폐업,20130221,N,Y,1,,공동탕업+찜질시설서비스영업,경기도 군포시 봉성로 14 (당동),경기도 군포시 당동 898-13번지 지하 ,15856,37.3505043,126.9460199
군포시,수리산참숯불가마,20110222,폐업,20110822,N,N,,,공동탕업+찜질시설서비스영업,경기도 군포시 대야2로 71,"경기도 군포시 대야미동 634-11번지 (1블럭 10,11롯트) ",15886,37.3333823,126.9168751
군포시,월드목욕탕,20030129,폐업,20221102,N,Y,2,,공동탕업+찜질시설서비스영업,경기도 군포시 고산로250번길 12 (당동),"경기도 군포시 당동 917-4 당동중앙프라자 지하1층,지상3,4층 ",15856,37.3470382,126.9449953
김포시,맥스사우나,20200811,영업,,Y,Y,9,,공동탕업+찜질시설서비스영업,"경기도 김포시 김포한강9로75번길 38, 맥스타워 4,5층 (구래동)",경기도 김포시 구래동 6882-8 ,10071,37.6436073,126.6234326
김포시,김포 스프링 스파,20190110,영업,,Y,Y,3,,공동탕업+찜질시설서비스영업,"경기도 김포시 양촌읍 황금로109번길 1, 양촌골드밸리 G-프라자 4,5층","경기도 김포시 양촌읍 학운리 2981 양촌골드밸리 G-프라자 4,5층 ",10048,37.6185738,126.6217097
김포시,운양사우나,20191101,영업,,Y,N,7,,공동탕업+찜질시설서비스영업,"경기도 김포시 김포한강1로 230, 김포운양역 현대센트럴스퀘어 지하1층 101호 (운양동)",경기도 김포시 운양동 1306-6 ,10078,37.6531548,126.6828023
김포시,킹 사우나 찜질방,20070910,영업,,N,Y,12,,공동탕업+찜질시설서비스영업,경기도 김포시 중봉1로 67 (북변동),경기도 김포시 북변동 219-5번지 ,10102,37.6256648,126.7039433
김포시,한강스파24시 사우나,20160927,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,"경기도 김포시 김포한강9로76번길 63, 7, 8층 804-807호 (구래동, 아스타프라자)","경기도 김포시 구래동 6883-2 아스타프라자 7층,8층(804호-807호) ",10071,37.6453809,126.6268123
김포시,성현불가마사우나,20170616,폐업,20221111,N,Y,2,,공동탕업+찜질시설서비스영업,"경기도 김포시 양촌읍 양곡2로 30, 4,5,6층 (김포메디시티)","경기도 김포시 양촌읍 양곡리 1306-7 김포메디시티(4층,5층,6층) ",10062,37.6540932,126.6275719
김포시,청어람 찜질 사우나,20131220,폐업,20220603,N,N,2,,공동탕업+찜질시설서비스영업,경기도 김포시 중구로 12 (사우동),경기도 김포시 사우동 1115 ,10108,37.6224582,126.7109579
김포시,김포 테마 24시 한증막,20150806,폐업,20190831,N,Y,8,,공동탕업+찜질시설서비스영업,경기도 김포시 통진읍 절골로 42,경기도 김포시 통진읍 옹정리 276-4번지 ,10029,37.6808022,126.5759092
남양주시,웰스포사우나,20211103,영업,,Y,Y,50,,공동탕업+찜질시설서비스영업,"경기도 남양주시 화도읍 창현로 33, 웰스포빌딩 주1동(지1층,1층),주2동(1층),주3동(1층)","경기도 남양주시 화도읍 창현리 551-1 웰스포빌딩 주1동(지1층,1층),주2동(1층),주3동(1층) ",12183,37.6474077,127.3062031
남양주시,로데오유황24시사우나,20141223,영업,,Y,Y,9,,공동탕업+찜질시설서비스영업,"경기도 남양주시 별내중앙로 30, 별내로데오몰 901호 (별내동)",경기도 남양주시 별내동 1006-1 901호,12113,37.6459185,127.1256884
남양주시,빌드업피트니스PT 별내점,20250718,영업,,N,Y,4,,공동탕업+찜질시설서비스영업,"경기도 남양주시 별내중앙로 30, 별내로데오몰 1102호 (별내동)",경기도 남양주시 별내동 1006-1 별내로데오몰 1102호,12113,37.6459185,127.1256884
남양주시,골드스파,20080418,영업,,N,Y,8,,공동탕업+찜질시설서비스영업,경기도 남양주시 오남읍 진건오남로 508 (신명프라자 지하2층),경기도 남양주시 오남읍 오남리 475-8번지 신명프라자 지하2층 ,12050,37.6786825,127.2088993
남양주시,마석황토24시참숯사우나,20071022,영업,,N,Y,2,,공동탕업+찜질시설서비스영업,"경기도 남양주시 화도읍 비룡로 2 (마석프라자 B101,102,213호)","경기도 남양주시 화도읍 창현리 503-9번지 마석프라자 B101,102,213호 ",12179,37.6524567,127.3016667
남양주시,해밀24시불가마사우나,20150210,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,경기도 남양주시 진접읍 경복대로 239 (단우타워6층7층8층),"경기도 남양주시 진접읍 금곡리 1042-2번지 단우타워6층,7층,8층 ",12059,37.7198044,127.2029176
남양주시,다산킹찜질방,20211213,영업,,Y,N,2,,공동탕업+찜질시설서비스영업,"경기도 남양주시 다산중앙로123번길 22-80, 신해매디컬타워 6층일부,7층(701~703호,704~706호일부,707~710호),8층(801~811호) (다산동)","경기도 남양주시 다산동 6062 신해매디컬타워 6층일부,7층(701~703호,704~706호일부,707~710호),8층(801~811호) ",12248,37.6248047,127.1507141
남양주시,라온사우나,20200928,영업,,N,N,2,,공동탕업+찜질시설서비스영업,"경기도 남양주시 다산중앙로123번길 22-8, 리더스퀘어 803~805호 (다산동)","경기도 남양주시 다산동 6060 리더스퀘어 803,804,805호 ",12248,37.6242919,127.1510451
남양주시,노블레스 스파24시,20140324,영업,,N,Y,2,,공동탕업+찜질시설서비스영업,"경기도 남양주시 순화궁로 116, 지층 103,104,105,106호 (별내동, 별내 노블레스)",경기도 남양주시 별내동 998 ,12113,37.6430559,127.1211801
남양주시,다산킹찜질방,20211213,영업,,Y,N,2,,공동탕업+찜질시설서비스영업,"경기도 남양주시 다산중앙로123번길 22-80, 신해메디컬타워 7층(701~703호,704~706호일부,707~710호)8층(801~811호) (다산동)","경기도 남양주시 다산동 6062 신해메디컬타워 7층(701~703호,704~706호일부,707~710호)8층(801~811호) ",12248,37.6248047,127.1507141
남양주시,아이비스파,20070614,폐업,20120220,N,Y,6,,공동탕업+찜질시설서비스영업,경기도 남양주시 와부읍 수레로116번길 16 (외5필지),경기도 남양주시 와부읍 덕소리 50번지 외5필지 ,12207,37.5915734,127.2224919
남양주시,스타힐,20141017,폐업,20190121,N,Y,2,,공동탕업+찜질시설서비스영업,"경기도 남양주시 와부읍 수레로116번길 16, 3.4.5.6.7층 (아이비타워-2)","경기도 남양주시 와부읍 덕소리 50번지 외5필지 아이비타워-2, 3.4.5.6.7층 ",12207,37.5915734,127.2224919
남양주시,우리웰빙사우나24,20040504,폐업,20100419,N,N,2,,공동탕업+찜질시설서비스영업,경기도 남양주시 오남읍 진건오남로 629-1,경기도 남양주시 오남읍 오남리 683-7번지 ,12040,37.6892711,127.2117275
남양주시,수동성참숯가마,20080313,폐업,20171215,N,N,2,,공동탕업+찜질시설서비스영업,경기도 남양주시 수동면 비룡로 916-59,경기도 남양주시 수동면 입석리 540-22번지 ,12029,37.7193904,127.3187127
남양주시,덕소황토불가마,20110905,폐업,20140613,N,Y,2,,공동탕업+찜질시설서비스영업,,경기도 남양주시 와부읍 덕소리 600-14번지 세양청마루 1-비101호 ,12215,37.5857466,127.2095674
남양주시,케이피 토탈 휘트니스,20110516,폐업,20161007,N,Y,8,,공동탕업+찜질시설서비스영업,"경기도 남양주시 경춘로 1260 (평내동,하나프라자 9층)",경기도 남양주시 평내동 579번지 하나프라자 9층 ,12223,37.646674,127.2348242
동두천시,두드림  스파월드,20070614,영업,,Y,Y,13,,공동탕업+찜질시설서비스영업,"경기도 동두천시 삼육사로 1041 (생연동,외 2필지)",경기도 동두천시 생연동 290-1번지 외 2필지 ,11319,37.8997058,127.0660565
동두천시,금강산 사우나,20080502,영업,,Y,N,4,,공동탕업+찜질시설서비스영업,경기도 동두천시 어수로 47-41 (상패동),경기도 동두천시 상패동 57-18 ,11339,37.905364,127.0487785
동두천시,목간통,20141029,영업,,Y,N,0,,공동탕업+찜질시설서비스영업,"경기도 동두천시 지행로 52, 송내프라자 5,6층 (지행동)",경기도 동두천시 지행동 718-3 송내프라자 ,11350,37.892077,127.0530108
동두천시,소요산탑온천랜드&스포츠센터,20080721,폐업,20220831,Y,Y,12,,공동탕업+찜질시설서비스영업,경기도 동두천시 장고갯로 161-35 (생연동),경기도 동두천시 생연동 222-3 ,11313,37.9081012,127.0647786
동두천시,목간통,20040510,폐업,20141029,N,Y,2,,공동탕업+찜질시설서비스영업,"경기도 동두천시 지행로 52, 5층~7층 (지행동, 송내프라자)",경기도 동두천시 지행동 718-3번지 ,11350,37.892077,127.0530108
부천시,스카이랜드24시불가마사우나,20030627,영업,,Y,N,0,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 상동로 90, 7층 (상동, 메가플러스)",경기도 부천시 원미구 상동 541-1 메가플러스 7층 ,14545,37.50513,126.7537281
부천시,송원24시사우나,20030820,영업,,Y,N,2,,공동탕업+찜질시설서비스영업,"경기도 부천시 원미구 성곡로 91 (도당동,지하)",경기도 부천시 원미구 도당동 139 지하 ,14459,37.5209612,126.7954072
부천시,백두산대중목욕탕,20001018,영업,,Y,Y,2,,공동탕업+찜질시설서비스영업,경기도 부천시 오정구 원종로 64 (원종동),경기도 부천시 오정구 원종동 313-10 ,14424,37.5238057,126.8069576
부천시,일죽24시레저사우나,20020417,영업,,Y,N,2,,공동탕업+찜질시설서비스영업,경기도 부천시 원미구 부일로 522 (심곡동),경기도 부천시 원미구 심곡동 129-3 ,14643,37.4848896,126.7879416
