sigun_nm,bizplc_nm,licensg_ymd,bsn_state_nm,clsbiz_ymd,multi_utlz_bizest_yn,tot_faclt_scale,sanittn_indutype_nm,sanittn_bizcond_nm,refine_road_nm_addr,refine_lotno_addr,refine_zipno,refine_wgs84_lat,refine_wgs84_logt
시흥시,사십육라운지펍,20250401,영업,,,,,기타,"경기도 시흥시 옥구상가2길 16, 3층 일부호 (정왕동)",경기도 시흥시 정왕동 1859-5 ,15040,37.352955,126.723114
시흥시,자담치킨시흥정왕역점,20250704,영업,,,,,한식,"경기도 시흥시 마유로 336, 정일빌딩 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1735-2 정일빌딩 ,15066,37.3457442,126.7355848
시흥시,꽁뜨,20220110,영업,,,,,기타,"경기도 시흥시 서울대학로 59-49, 건영테크노밸리 1층 125호, 126호 (배곧동)",경기도 시흥시 배곧동 291-5 건영테크노밸리 ,15012,37.3597177,126.7085339
시흥시,네옥스피시캠프,20250924,영업,,,,,기타 휴게음식점,"경기도 시흥시 서울대학로278번길 25-18, 다인로얄팰리스 배곧3차 207호일부,208호일부호 (배곧동)",경기도 시흥시 배곧동 196-1 다인로얄팰리스 배곧3차 ,15011,37.3697689,126.7291409
시흥시,개성,20221020,영업,,,,,기타,"경기도 시흥시 인선길 21, 5층 501호 일부호 (장곡동)",경기도 시흥시 장곡동 904-2 ,15002,37.3769948,126.7861053
시흥시,빅스타피자,20260109,영업,,,,,기타,"경기도 시흥시 신천로19번길 8, 1층 일부호 (신천동)",경기도 시흥시 신천동 878-7 ,14951,37.4330961,126.7906706
시흥시,맥시칸치킨거북섬점,20230425,영업,,,,,기타,"경기도 시흥시 거북섬남로 77, 121동 지1층 B114호 (정왕동, 호반써밋더프라임)",경기도 시흥시 정왕동 2732 호반써밋더프라임 ,15119,37.3218652,126.6906019
시흥시,보돌미역시흥은계호수점,20220714,영업,,,,,한식,"경기도 시흥시 은계중앙로 237, 1층 112,113호 (은행동)",경기도 시흥시 은행동 610 ,14923,37.4451071,126.8036257
시흥시,이자카야춘은계점,20220915,영업,,,,,기타,"경기도 시흥시 은계번영길 23, 은계타운 2층 217, 218호 (은행동)",경기도 시흥시 은행동 646-10 은계타운 ,14922,37.4371409,126.8039256
시흥시,배스킨라빈스시화정왕,20080609,영업,,,,,기타 휴게음식점,"경기도 시흥시 옥구상가2길 4, 1층 109,110호 (정왕동, 로얄타운)",경기도 시흥시 정왕동 1861-4 로얄타운 ,15040,37.3539162,126.7239961
시흥시,주안상,20240424,영업,,,,,한식,"경기도 시흥시 옥구상가4길 16-2, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1855-10 102호,15040,37.3518119,126.7219967
시흥시,혜자김치찌개,20250915,영업,,,,,한식,"경기도 시흥시 봉우재로61번길 30, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1813-4 ,15053,37.3494914,126.7436196
시흥시,아늑,20200330,영업,,,,,한식,"경기도 시흥시 포도원로79번길 11-10, 서광타일 1층 (신천동)",경기도 시흥시 신천동 843-25 서광타일 ,14949,37.4371309,126.782652
시흥시,산전수전퓨전,20250106,영업,,,,,기타 휴게음식점,"경기도 시흥시 월곶중앙로30번길 4, 주영프라자 107호 (월곶동)",경기도 시흥시 월곶동 994-1 주영프라자 ,14967,37.3877015,126.7423886
시흥시,할랄킹케밥,20250428,영업,,,,,"외국음식전문점(인도,태국등)","경기도 시흥시 오이도중앙로 35-1, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1995-7 ,15015,37.3448998,126.6899709
시흥시,미락정,20251022,영업,,,,,한식,"경기도 시흥시 승지로59번길 12, 시티타워 1층 116호, 117호 (능곡동)",경기도 시흥시 능곡동 722 시티타워 ,14995,37.3688925,126.8090289
시흥시,을지경양식돈까스정왕점,20250911,영업,,,,,경양식,"경기도 시흥시 역전로313번길 4, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 2305-11 ,15025,37.35276,126.737467
시흥시,카라,20250403,영업,,,,,기타,"경기도 시흥시 한우물로 1, 2층 일부호 (거모동)",경기도 시흥시 거모동 1754-4 ,15070,37.342753,126.7848152
시흥시,치킨매니아신천점,20250710,영업,,,,,기타,"경기도 시흥시 호현로22번길 1, 1층 일부호 (신천동)",경기도 시흥시 신천동 707-63 ,14910,37.4421551,126.7847519
시흥시,세븐일레븐신천로점,20250106,영업,,,,,기타 휴게음식점,"경기도 시흥시 신천천동로 43, 범진빌딩 1층 일부호 (신천동)",경기도 시흥시 신천동 843-1 범진빌딩 ,14949,37.437258,126.782809
시흥시,희청국제무역(주),20240424,영업,,,,,한식,"경기도 시흥시 봉우재로11번길 27, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1621-1 102호,15056,37.3456296,126.740181
시흥시,역전우동0410시흥신천역점,20250630,영업,,,,,기타,"경기도 시흥시 신천로 88, 가동 1층 일부호 (신천동, 디오쉐르빌)",경기도 시흥시 신천동 771-11 디오쉐르빌 102호,14950,37.4381165,126.7861581
시흥시,라면집,20250407,영업,,,,,기타 휴게음식점,"경기도 시흥시 황고개로206번길 32-1, 1층 (거모동)",경기도 시흥시 거모동 1719-2 ,15068,37.3488354,126.7845091
시흥시,씨유능곡주공13단지점,20250407,영업,,,,,편의점,"경기도 시흥시 시흥대로268번길 51, 시흥능곡휴먼시아아파트 상가동 104호 일부호 (능곡동)",경기도 시흥시 능곡동 800 시흥능곡휴먼시아아파트 ,14995,37.3638207,126.8126214
시흥시,지에스25시화본점,20250523,영업,,,,,편의점,"경기도 시흥시 협력로 281, 메가폴리스 B-125호 일부호 (정왕동)",경기도 시흥시 정왕동 2164-2 메가폴리스 ,15080,37.3518659,126.7151538
시흥시,카페일리터시흥능곡점,20250602,영업,,,,,커피숍,"경기도 시흥시 장현능곡로 155, 시흥 플랑드르 1층 1038호 (능곡동)",경기도 시흥시 능곡동 871 시흥 플랑드르 ,15121,37.3710186,126.8072928
시흥시,배곧동솥뚜껑,20240117,영업,,,,,한식,"경기도 시흥시 서울대학로264번길 25, 시흥배곧 아브뉴프랑 센트럴 블루 105, 106호 (배곧동)",경기도 시흥시 배곧동 219 시흥배곧 아브뉴프랑 센트럴 블루 ,15011,37.3683599,126.7273257
시흥시,씨유배곧아브뉴프랑,20240419,영업,,,,,편의점,"경기도 시흥시 서울대학로278번길 8, 시흥배곧 아브뉴프랑 센트럴 레드 1층 B-129호 일부호 (배곧동)",경기도 시흥시 배곧동 214 시흥배곧 아브뉴프랑 센트럴 레드 ,15011,37.3696799,126.7265668
시흥시,포차천국배곧신도시점,20250411,영업,,,,,기타,"경기도 시흥시 배곧4로 32-17, 배곧 로자벨 1층 102호 (배곧동)",경기도 시흥시 배곧동 127 배곧 로자벨 ,15010,37.3771523,126.7265805
시흥시,시흥유유,20250411,영업,,,,,기타,"경기도 시흥시 오동마을로6번안길 28, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 2323-5 102호,15049,37.3516537,126.7448624
시흥시,솔향,20250630,영업,,,,,기타,"경기도 시흥시 소사로57번길 20, 명성가든농원 1층 (계수동)",경기도 시흥시 계수동 380-2 명성가든농원 ,14901,37.4624301,126.7988629
시흥시,배곧반점,20250321,영업,,,,,중국식,"경기도 시흥시 배곧5로 74, 지음프라자 ll 101호 (배곧동)",경기도 시흥시 배곧동 18-5 지음프라자 ll ,15010,37.3823023,126.7353832
시흥시,체프메이트연세더바로병원점,20240925,영업,,,,,커피숍,"경기도 시흥시 수인로 3330, 연세더바로병원 104호 (대야동)",경기도 시흥시 대야동 418-57 연세더바로병원 ,14911,37.4394213,126.7887796
시흥시,이디야커피시흥에이스타워점,20190724,영업,,,,,커피숍,"경기도 시흥시 엠티브이26로19번길 1, 1층 109호 (정왕동)",경기도 시흥시 정왕동 2654-2 (주)에이스타워 ,15118,37.3209533,126.7023269
시흥시,발도스커피동양타워지산점,20180814,영업,,,,,커피숍,"경기도 시흥시 산기대학로 330, 동양타워지식산업센터 1층 108호 (정왕동)",경기도 시흥시 정왕동 1290-14 동양타워지식산업센터 108호,15078,37.3338171,126.7408757
시흥시,뼈다구집정해장,20260102,영업,,,,,기타,"경기도 시흥시 거북섬1길 6, 가람타워 1층 108,109호 (정왕동)",경기도 시흥시 정왕동 2703-9 가람타워 ,15119,37.3256923,126.6769939
시흥시,츄러스캠퍼스,20250507,영업,,,,,기타 휴게음식점,"경기도 시흥시 중심상가1길 14, 112호 (정왕동)",경기도 시흥시 정왕동 1745-3 ,15066,37.3433235,126.7348077
시흥시,동태랑아귀찜,20210928,영업,,,,,한식,"경기도 시흥시 승지로 54, 한일프라자 1층 106호 (능곡동)",경기도 시흥시 능곡동 745 한일프라자 ,14995,37.3687561,126.8103741
시흥시,칭따오양꼬치,20250328,영업,,,,,중국식,"경기도 시흥시 인선길 42, 101호, 104호 (장곡동)",경기도 시흥시 장곡동 811-7 ,15002,37.3775319,126.7839994
시흥시,정육식당,20251120,영업,,,,,기타,"경기도 시흥시 정왕천로389번길 57-1, 1층 (정왕동)",경기도 시흥시 정왕동 1575-3 ,15057,37.3459507,126.7452921
시흥시,지에스25뉴하중참이슬,20160314,영업,,,,,편의점,"경기도 시흥시 연성로29번길 50, 1층 일부호 (하중동)",경기도 시흥시 하중동 854-5 ,14976,37.394799,126.8046224
시흥시,3피엠포차,19970131,영업,,,,,횟집,"경기도 시흥시 복지로53번길 22-1, 1층 일부호 (대야동)",경기도 시흥시 대야동 475-11 ,14905,37.445163,126.7873008
시흥시,샤브올데이시흥배곧점,20250411,영업,,,,,기타,"경기도 시흥시 서울대학로 99, 1층 일부호 (배곧동)",경기도 시흥시 배곧동 271 ,15012,37.3592235,126.7114638
시흥시,안녕토토,20250630,영업,,,,,기타 휴게음식점,"경기도 시흥시 산현마을길 12-1, 1층 (산현동)",경기도 시흥시 산현동 503-1 ,14989,37.3763399,126.8442339
시흥시,동궁찜닭,20250519,영업,,,,,한식,경기도 시흥시 엠티브이북로 43-26 (주)한국기계거래소 일부호 (정왕동),"경기도 시흥시 정왕동 2634 (주)한국기계거래소, 105호 ",15119,37.3318224,126.6888696
시흥시,횡성한우,20250519,영업,,,,,한식,"경기도 시흥시 장곡로 74, 금강프라자 106,107호 (장곡동)",경기도 시흥시 장곡동 802-2 금강프라자 ,15002,37.3797651,126.7806574
시흥시,수피아,20251027,영업,,,,,기타 휴게음식점,"경기도 시흥시 승지로59번길 12, 시티타워 108호 (능곡동)",경기도 시흥시 능곡동 722 시티타워 ,14995,37.3688925,126.8090289
시흥시,골목킹대패시흥정왕점,20250314,영업,,,,,기타,"경기도 시흥시 오동마을로6번길 11-1, 1층 (정왕동)",경기도 시흥시 정왕동 2321-11 ,15049,37.3523762,126.7422696
시흥시,씨제이씨지브이(CGV)배곧,20171218,영업,,,,,기타,"경기도 시흥시 서울대학로278번길 61, 서영베니스스퀘어 7층 715일부호 (정왕동)",경기도 시흥시 정왕동 1771-1 서영베니스스퀘어 715일부호,15011,37.3681926,126.7306929
시흥시,소바공방시흥신세계프리미엄아울렛점,20240904,영업,,,,,일식,"경기도 시흥시 서해안로 699, 시흥 프리미엄 아울렛 매장동 1층 일부호 (배곧동)",경기도 시흥시 배곧동 36 시흥 프리미엄 아울렛 1115호,15010,37.3796992,126.7370588
시흥시,미소돼지,20230809,영업,,,,,한식,"경기도 시흥시 은계호수로 49, 시흥 센트럴돔 그랑트리 캐슬 1층 1108호 (은행동)",경기도 시흥시 은행동 605 시흥 센트럴돔 그랑트리 캐슬 ,14923,37.4458457,126.8020023
시흥시,153커피,20250704,영업,,,,,커피숍,"경기도 시흥시 서울대학로278번길 61, 서영베니스스퀘어 1층 씨-20호 일부호 (배곧동)",경기도 시흥시 배곧동 204 서영베니스스퀘어 ,15011,37.3681926,126.7306929
시흥시,쌀통닭시흥배곧중심상가점,20250701,영업,,,,,기타,"경기도 시흥시 서울대학로278번길 25-24, 다인로얄팰리스 배곧1차 1층 108호,109호 (배곧동)",경기도 시흥시 배곧동 198-1 다인로얄팰리스 배곧1차 ,15011,37.3695195,126.7296065
시흥시,지에스(GS)25시정왕영남점,20251113,영업,,,,,편의점,"경기도 시흥시 옥구천동로 422, 영남아파트 상가동 101호일부호 (정왕동)",경기도 시흥시 정왕동 1873-2 영남아파트 상가동 ,15027,37.3581663,126.7316083
시흥시,유림국수,20221214,영업,,,,,기타,"경기도 시흥시 거북섬1길 6, 102호 (정왕동)",경기도 시흥시 정왕동 2703-9 ,15119,37.3256923,126.6769939
시흥시,해질녘(coffenfood),20240705,영업,,,,,유원지,"경기도 시흥시 해송십리로 61, 배곧 한울공원 1층 일부호,2층 (배곧동)",경기도 시흥시 배곧동 307 배곧 한울공원 ,15012,37.3539939,126.7017967
시흥시,꼬닭꼬닭,20250728,영업,,,,,기타 휴게음식점,"경기도 시흥시 동서로 1071, 1층 일부호 (조남동)",경기도 시흥시 조남동 171-15 ,14984,37.3845648,126.8598297
시흥시,씨유시흥서강점,20250401,영업,,,,,편의점,"경기도 시흥시 은행로 230, 서강아파트 상가동 1층 102호 일부호 (대야동)",경기도 시흥시 대야동 564 서강아파트 ,14913,37.4456011,126.7942154
시흥시,케이콜라보김밥,20250314,영업,,,,,기타,"경기도 시흥시 오이도어시장로 23, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1994-15 ,15015,37.3447666,126.6902546
시흥시,(kaffetheblack)카페 더 블랙,20250219,영업,,,,,커피숍,"경기도 시흥시 오동마을로6번길 11-1, 2층 (정왕동)",경기도 시흥시 정왕동 2321-11 ,15049,37.3523762,126.7422696
시흥시,냥냥카페,20251016,영업,,,,,기타 휴게음식점,"경기도 시흥시 상직길 3, 106호 (하상동)",경기도 시흥시 하상동 380-1 ,14977,37.3906451,126.8125686
시흥시,재피(ZAPPY),20250728,영업,,,,,커피숍,"경기도 시흥시 은계로142번길 7-12, 1층 일부호 (은행동)",경기도 시흥시 은행동 640-7 ,14922,37.4357802,126.8055207
시흥시,프랭크버거시흥장곡점,20220623,영업,,,,,기타,"경기도 시흥시 황고개로 528, 1층 106호 (장곡동)",경기도 시흥시 장곡동 260-21 ,14996,37.3779241,126.7892365
시흥시,쩝쩝박사,20250911,영업,,,,,기타 휴게음식점,"경기도 시흥시 서울대학로278번길 19-13, 시흥배곧 C1 호반 써밋플레이스 107동 A-133호일부호 (배곧동, 시흥배곧 C1 호반 써밋플레이스)",경기도 시흥시 배곧동 191 시흥배곧 C1 호반 써밋플레이스 ,15011,37.3709989,126.7270163
시흥시,캔앤보틀,20250911,영업,,,,,커피숍,"경기도 시흥시 시화호수전원2길 45-4, 102호일부호 (정왕동)",경기도 시흥시 정왕동 2768-3 ,15118,37.3185145,126.7002422
시흥시,고미베이크,20250905,영업,,,,,커피숍,"경기도 시흥시 수인로3312번길 16, T동 지3층 T120호 (대야동, 시흥 센트럴 푸르지오)",경기도 시흥시 대야동 693 시흥 센트럴 푸르지오 ,14911,37.4413231,126.7902764
시흥시,씨유시흥능곡역점,20250905,영업,,,,,기타 휴게음식점,"경기도 시흥시 시흥대로 지하 327, 시흥능곡역 지하층 일부호 (능곡동)",경기도 시흥시 능곡동 717 시흥능곡역 ,14994,37.3698543,126.8085684
시흥시,씨유시흥대야역점,20250905,영업,,,,,편의점,"경기도 시흥시 서해안로 지하 1670, 시흥대야역 일부호 (대야동)",경기도 시흥시 대야동 289-21 시흥대야역 ,14907,37.4504815,126.7933894
시흥시,레골레골키즈카페,20250214,영업,,,,,키즈카페,"경기도 시흥시 진말1로 10, 801호,802호,803호 일부호 (장곡동)",경기도 시흥시 장곡동 934-3 ,14996,37.3781884,126.7897197
시흥시,메이드인제이,20230424,영업,,,,,기타,"경기도 시흥시 수인로2421번길 109, 1층 일부호 (논곡동)",경기도 시흥시 논곡동 160-31 ,14984,37.3873446,126.8604952
시흥시,강릉짬뽕순두부,20250107,영업,,,,,기타,"경기도 시흥시 오이도로 245-1, 1층,2층 (정왕동)",경기도 시흥시 정왕동 2042-19 ,15015,37.3408181,126.6888745
시흥시,포시즌베이커리카페,20250722,영업,,,,,기타,"경기도 시흥시 수인로 2950-30, 1층, 2층 3층 일부호 (매화동)",경기도 시흥시 매화동 27-3 ,14931,37.4203698,126.8199705
시흥시,비에이치씨정왕역점,20250306,영업,,,,,기타,"경기도 시흥시 다솜마을2길 19, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1806-5 ,15054,37.3504087,126.7418829
시흥시,일품양평해장국,20250425,영업,,,,,한식,"경기도 시흥시 비둘기공원6길 16, 신생프라자 103호 (대야동)",경기도 시흥시 대야동 538 신생프라자 ,14912,37.4424717,126.7909099
시흥시,공구당,20250520,영업,,,,,기타,"경기도 시흥시 공단1대로 244, 공구상가 지원상가동 102-4호 (정왕동)",경기도 시흥시 정왕동 1367-1 공구상가 ,15103,37.3347248,126.7265416
시흥시,황제한식뷔페,20190627,영업,,,,,식육(숯불구이),"경기도 시흥시 월곶중앙로46번길 27, 덕신빌딩 1층 일부호 (월곶동)",경기도 시흥시 월곶동 1004-2 덕신빌딩 ,14966,37.3904812,126.7415247
시흥시,다판다,20250306,영업,,,,,기타,"경기도 시흥시 오동마을로 9, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 2309-10 ,15049,37.3530745,126.7429287
시흥시,에스비케밥레스토랑(SBKebab&Restaurant),20250306,영업,,,,,기타,"경기도 시흥시 중심상가로 187, 진명프라자 1층 104호 (정왕동)",경기도 시흥시 정왕동 1737-6 진명프라자 ,15066,37.3446749,126.7361037
시흥시,신돈야시장(시흥점),20200203,영업,,,,,기타 휴게음식점,"경기도 시흥시 비둘기공원로 28, 롯데마트 시흥점 2층 (대야동)",경기도 시흥시 대야동 542 롯데마트 시흥점 ,14912,37.4430368,126.7919559
시흥시,청춘오션,20250714,영업,,,,,기타,"경기도 시흥시 장곡로49번길 10, 1층 (장곡동)",경기도 시흥시 장곡동 809-8 ,15002,37.3785631,126.7830973
시흥시,회전훠궈핫,20250915,영업,,,,,중국식,"경기도 시흥시 중심상가3길 14, 이화프라자 202호 (정왕동)",경기도 시흥시 정왕동 1737-4 이화프라자 ,15066,37.3449024,126.73644
시흥시,짜글이스토어시흥점,20250520,영업,,,,,한식,"경기도 시흥시 봉우재로30번길 3-6, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1577-3 ,15057,37.3455242,126.7448335
시흥시,김치찜싸다구시흥점,20250520,영업,,,,,한식,"경기도 시흥시 봉우재로30번길 3-6, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1577-3 ,15057,37.3455242,126.7448335
시흥시,컴포즈커피시흥장현코리아프라자점,20250704,영업,,,,,커피숍,"경기도 시흥시 장현능곡로 1, 코리아프라자 102호 (장곡동)",경기도 시흥시 장곡동 949-11 코리아프라자 ,14996,37.373058,126.7909539
시흥시,냉면대장,19950117,영업,,,,,호프/통닭,"경기도 시흥시 봉우재로 23-24, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1608-5 군서중5길 30 ,15056,37.3465399,126.7415718
시흥시,숯토리시흥배곧점,20250915,영업,,,,,식육(숯불구이),"경기도 시흥시 서울대학로278번길 8, 시흥배곧 아브뉴프랑 센트럴 레드 1층 A-141호, A-142호 (배곧동)",경기도 시흥시 배곧동 214 시흥배곧 아브뉴프랑 센트럴 레드 ,15011,37.3696799,126.7265668
시흥시,팔팔국수본점,20250915,영업,,,,,한식,"경기도 시흥시 소망공원로 323, 보성스퀘어원지식산업센터 1층 117호 (정왕동)",경기도 시흥시 정왕동 1287-5 보성스퀘어원지식산업센터 ,15106,37.3282922,126.7325786
시흥시,지에스(GS)25시흥황금꽃점,20250715,영업,,,,,기타 휴게음식점,"경기도 시흥시 엠티브이24로 20, 109호일부호 (정왕동)",경기도 시흥시 정왕동 2669-8 ,15117,37.3144354,126.7143018
시흥시,장호덕손만두시흥은행점,20250915,영업,,,,,분식,"경기도 시흥시 대은로 86, 다이아몬드빌딩 107호 (은행동)",경기도 시흥시 은행동 535 다이아몬드빌딩 ,14917,37.4444786,126.7979452
시흥시,지에스25정왕평안,20160627,영업,,,,,패스트푸드,"경기도 시흥시 역전로302번길 20-6 (정왕동, 1층)",경기도 시흥시 정왕동 2299-1 1층 ,15024,37.3536363,126.7405858
시흥시,오늘순대국(정왕점),20250115,영업,,,,,한식,"경기도 시흥시 협력로 281, 메가폴리스 A동 125호 (정왕동)",경기도 시흥시 정왕동 2164-2 메가폴리스 ,15080,37.3516251,126.7155402
시흥시,아시안푸드앤티(ASIANFOOD&TEA),20240521,영업,,,,,기타,"경기도 시흥시 큰솔로7번안길 13-2, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1412-10 ,15059,37.3404075,126.7509922
시흥시,비비닭강정거모점,20181218,영업,,,,,경양식,"경기도 시흥시 한우물로 1, 1층 102호 (거모동)",경기도 시흥시 거모동 1754-4 ,15070,37.342753,126.7848152
시흥시,포동김밥,20250915,영업,,,,,한식,"경기도 시흥시 신현로38번길 23-1, 태산아파트 상가12동 1층 107호, 114호 (포동)",경기도 시흥시 포동 13-3 태산아파트 상가12동 ,14957,37.4077082,126.7837688
시흥시,주식회사 퍼니25,20250113,영업,,,,,기타,"경기도 시흥시 함송로 24, 세종프라자 지하1층 B101-1호일부호 (정왕동)",경기도 시흥시 정왕동 1882-4 세종프라자 ,15020,37.3632151,126.7303936
시흥시,떡또아즉석떡볶이,20250124,영업,,,,,분식,"경기도 시흥시 대야로 18, 1층 전체호 (대야동)",경기도 시흥시 대야동 469-4 ,14905,37.4448602,126.7893951
시흥시,또래오래배곧점,20250210,영업,,,,,호프/통닭,"경기도 시흥시 서울대학로278번길 19-13, 107동 1층 A-134호 일부호, A-135호 (배곧동, 시흥배곧 C1 호반 써밋플레이스)",경기도 시흥시 배곧동 191 시흥배곧 C1 호반 써밋플레이스 ,15011,37.3703857,126.7269775
시흥시,삼겹식당시흥능곡점,20140620,영업,,,,,한식,"경기도 시흥시 승지로60번길 28, 1층 105-107호 (능곡동)",경기도 시흥시 능곡동 750 105-7호,14995,37.3683683,126.8118797
시흥시,메가커피다인정공점,20250916,영업,,,,,커피숍,"경기도 시흥시 엠티브이26로 19, A동 1층 일부호 (정왕동)",경기도 시흥시 정왕동 2655-7 ,15118,37.3212997,126.7028988
시흥시,삼겹에국밥한그릇,20250821,영업,,,,,기타,"경기도 시흥시 죽율로 47, 시흥6차푸르지오1단지 상가동 2층 202호 (죽율동)",경기도 시흥시 죽율동 759 시흥6차푸르지오1단지 상가동 ,15050,37.3485483,126.7612534
시흥시,김밥천국배곧로얄테크노1차,20250124,영업,,,,,김밥(도시락),"경기도 시흥시 서울대학로 59-21, 배곧로얄팰리스 테크노1차 1층 107호 (배곧동)",경기도 시흥시 배곧동 299-3 배곧로얄팰리스 테크노1차 ,15012,37.3575735,126.7059932
시흥시,큭큭피자시흥능곡점,20260102,영업,,,,,기타,"경기도 시흥시 장현능곡로 155, 시흥 플랑드르 1층 1087호 (능곡동)",경기도 시흥시 능곡동 871 시흥 플랑드르 ,15121,37.3710186,126.8072928
시흥시,장호덕손만두(목감점),20181121,영업,,,,,기타 휴게음식점,"경기도 시흥시 목감우회로 51, 동한메티컬프라자 1층 108호 (목감동)",경기도 시흥시 목감동 408 동한메티컬프라자 ,14985,37.3822598,126.8619616
시흥시,웨이브엠이스트컨벤션(비스타),20260121,영업,,,,,기타,"경기도 시흥시 거북섬로 130, 웨이브엠이스트 219호 일부, 220호 일부호 (정왕동)",경기도 시흥시 정왕동 2731-4 웨이브엠이스트 ,15119,37.3200731,126.6803733
시흥시,대가,20001206,영업,,,,,한식,"경기도 시흥시 중심상가로 327 (정왕동, 1,2층)","경기도 시흥시 정왕동 1625-7 1,2층 ",15062,37.3370481,126.7485759
시흥시,크라프카페라운지거북섬점,20250821,영업,,,,,기타,"경기도 시흥시 거북섬로 110, 앞 거북섬 마리나베이 일대 (정왕동)",경기도 시흥시 정왕동 2731 거북섬 마리나베이 101 3블럭 ,15119,37.3206406,126.6777149
시흥시,세븐일레븐시흥보건소점,20250916,영업,,,,,편의점,"경기도 시흥시 호현로 45, 1층 일부호 (신천동)",경기도 시흥시 신천동 704-5 ,14904,37.444446,126.7849788
시흥시,연길전통순대,20061208,영업,,,,,중국식,"경기도 시흥시 군서로 27, 1층 (정왕동)",경기도 시흥시 정왕동 1213-3 1층 ,15052,37.3449095,126.7488024
시흥시,별난아재맥주정왕점,20250707,영업,,,,,기타,"경기도 시흥시 중심상가3길 24, 흥성빌딩 103호 일부호, 104호 (정왕동)",경기도 시흥시 정왕동 1742-6 흥성빌딩 ,15066,37.3441859,126.7357473
시흥시,씨유배곧플러스점,20251222,영업,,,,,기타 휴게음식점,"경기도 시흥시 서울대학로 59-47, 1층 117호 일부호 (배곧동)",경기도 시흥시 배곧동 291-1 ,15012,37.3601724,126.7077839
시흥시,껀룽시흥장현점,20251219,영업,,,,,"외국음식전문점(인도,태국등)","경기도 시흥시 황고개로 528, 비젼타워 2층 201호 (장곡동)",경기도 시흥시 장곡동 932-6 비젼타워 ,14996,37.3779241,126.7892365
시흥시,거기,20250210,영업,,,,,기타,"경기도 시흥시 진살미길 26, 1층 일부호 (장곡동)",경기도 시흥시 장곡동 866-17 102호,15002,37.3818715,126.7831674
시흥시,장수삼계탕앤뼈해장국,20230329,영업,,,,,한식,"경기도 시흥시 호현로 83-1, 1층 (대야동)",경기도 시흥시 대야동 461-26 ,14905,37.4471925,126.7875303
시흥시,미소한식뷔페,20240808,영업,,,,,한식,"경기도 시흥시 하중로 130, 진우빌딩 1층 101호 (하중동)",경기도 시흥시 하중동 829-2 진우빌딩 ,14975,37.3989735,126.8002341
시흥시,강도령막칼국수,20251219,영업,,,,,한식,"경기도 시흥시 거북섬로 116, 마리나썬셋101 5층 501~504호 (정왕동)",경기도 시흥시 정왕동 2731-2 마리나썬셋101 ,15119,37.320161,126.6787471
시흥시,49떡볶이,20250707,영업,,,,,기타,"경기도 시흥시 중심상가3길 24, 흥성빌딩 1층 105호 (정왕동)",경기도 시흥시 정왕동 1742-6 흥성빌딩 ,15066,37.3441859,126.7357473
시흥시,요맛거북섬점,20251219,영업,,,,,한식,,경기도 시흥시 정왕동 2719 (거북섬 스케이트장 운영) ,15119,37.3245116,126.6804666
시흥시,빈이네식당,20181121,영업,,,,,기타 휴게음식점,"경기도 시흥시 서울대학로264번길 26-32, 배곧중앙프라자 8층 배곧사우나 내호 (정왕동)",경기도 시흥시 정왕동 1771-24 배곧중앙프라자 ,15011,37.3666139,126.7277276
시흥시,리튼,20250901,영업,,,,,기타,"경기도 시흥시 서울대학로264번길 12, 208동 1층 제비-150호 (배곧동, 시흥배곧 C2블럭 호반 써밋플레이스 아파트)",경기도 시흥시 배곧동 221 시흥배곧 C2블럭 호반 써밋플레이스 아파트 ,15011,37.3684758,126.7257548
시흥시,킹왕,20181122,영업,,,,,한식,"경기도 시흥시 봉우재로30번길 4-1, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1579-3 ,15057,37.3450887,126.7443863
시흥시,인생김치찌개시흥능곡점,20251010,영업,,,,,기타,"경기도 시흥시 능곡서로 27, 상가동 203호 (능곡동, 엘에이치4단지)",경기도 시흥시 능곡동 888 엘에이치4단지 ,14999,37.3698223,126.8031138
시흥시,쌈싸먹는김치찌개제육,20251118,영업,,,,,기타,"경기도 시흥시 공단1대로 244, 공구상가 지원상가동 207호 (정왕동)",경기도 시흥시 정왕동 1367-1 공구상가 ,15103,37.3347248,126.7265416
시흥시,까만돼지,20190527,영업,,,,,한식,"경기도 시흥시 군자로534번안길 7, 제나동 지1층 B101호 (거모동)",경기도 시흥시 거모동 1763-14 ,15069,37.3428118,126.7870838
