기관명,분류,종별,주소,좌표X,좌표Y,전화번호,출처
세븐시흥정왕８호점주,편의점,편의점,경기도 시흥시 봉우재로 57,126.745984375357,37.3477154718303,,공공데이터포털(상가업소정보)
지에스25시흥소래점,편의점,편의점,경기도 시흥시 수인로3287번길 25-2,126.795748822227,37.437724744779,,공공데이터포털(상가업소정보)
이마트24SMART골프존삼미,편의점,편의점,경기도 시흥시 문화마을로2번길 3,126.780085112947,37.4424449812941,,공공데이터포털(상가업소정보)
세븐일레븐오이도진흥점,편의점,편의점,경기도 시흥시 오이도6길 12,126.688352137132,37.3436311900809,,공공데이터포털(상가업소정보)
지에스25시흥거모,편의점,편의점,경기도 시흥시 군자로335번길 11,126.772871186574,37.3578165962204,,공공데이터포털(상가업소정보)
장곡슈퍼,편의점,편의점,경기도 시흥시 장현장곡로 6,126.790036785289,37.3790764506652,,공공데이터포털(상가업소정보)
씨유장현루벤시아21단지,편의점,편의점,경기도 시흥시 장곡북로 43,126.790186270432,37.3821582138199,,공공데이터포털(상가업소정보)
CU시흥정왕어울림점,편의점,편의점,경기도 시흥시 봉우재로7번길 12,126.741525694974,37.3446243010938,,공공데이터포털(상가업소정보)
세븐일레븐월곶풍림1차점,편의점,편의점,경기도 시흥시 월곶중앙로 90,126.735745509203,37.3902483883683,,공공데이터포털(상가업소정보)
이마트24시흥스마일점,편의점,편의점,경기도 시흥시 마유로423번길 6-1,126.740436973843,37.3527221481888,,공공데이터포털(상가업소정보)
지에스25정왕큰솔로점,편의점,편의점,경기도 시흥시 큰솔로96번길 23,126.75769155933,37.34309973824,,공공데이터포털(상가업소정보)
채널큐24,편의점,편의점,경기도 시흥시 정왕천로447번길 1,126.75431606765,37.3469221438302,,공공데이터포털(상가업소정보)
지에스25과림,편의점,편의점,경기도 시흥시 금오로 490,126.83141529063,37.4455567464357,,공공데이터포털(상가업소정보)
이마트24정왕주공점,편의점,편의점,경기도 시흥시 정왕대로143번길 6,126.731979372874,37.350612907389,,공공데이터포털(상가업소정보)
시화대운구내매점,편의점,편의점,경기도 시흥시 마유로32번길 92,126.722457213784,37.3189558378576,,공공데이터포털(상가업소정보)
미니스톱시흥과림점,편의점,편의점,경기도 시흥시 금오로 485,126.830861555687,37.4455559553124,,공공데이터포털(상가업소정보)
세븐일레븐정왕로점,편의점,편의점,경기도 시흥시 오동마을로 24,126.74429837597,37.352334106334,,공공데이터포털(상가업소정보)
씨유배곧로얄2호,편의점,편의점,경기도 시흥시 서울대학로278번길 25-8,126.717305895952,37.3629318062305,,공공데이터포털(상가업소정보)
세븐일레븐시흥봉우재로점,편의점,편의점,경기도 시흥시 봉우재로209번길 2,126.756355861099,37.3583153370649,,공공데이터포털(상가업소정보)
이마트24오이도다,편의점,편의점,경기도 시흥시 오이도9길 1,126.687107468612,37.3416997078319,,공공데이터포털(상가업소정보)
이마트24오이도뉴플러스,편의점,편의점,경기도 시흥시 오이도중앙로 35-1,126.689971997983,37.3449058934006,,공공데이터포털(상가업소정보)
씨유장현마을리슈빌,편의점,편의점,경기도 시흥시 시흥대로360번길 9,126.809155168416,37.3733873467166,,공공데이터포털(상가업소정보)
씨유배곧로얄테크노1차,편의점,편의점,경기도 시흥시 서울대학로 59-21,126.706624344692,37.3578510488069,,공공데이터포털(상가업소정보)
세븐일레븐시화테크노파크,편의점,편의점,경기도 시흥시 공단1대로 13,126.7077409173,37.3493481333051,,공공데이터포털(상가업소정보)
지에스25신천나우빌,편의점,편의점,경기도 시흥시 시흥대로 1144,126.79165139603,37.4361678489738,,공공데이터포털(상가업소정보)
씨유시흥장현중앙,편의점,편의점,경기도 시흥시 시청로80번길 20,126.80077710278,37.38228465196,,공공데이터포털(상가업소정보)
지에스25목감호반,편의점,편의점,경기도 시흥시 목감둘레로 90,126.849848210322,37.3712835494,,공공데이터포털(상가업소정보)
세븐배곧호반써밋점,편의점,편의점,경기도 시흥시 서울대학로264번길 12,126.72489768162,37.3674638368602,,공공데이터포털(상가업소정보)
이마트24시흥하중점,편의점,편의점,경기도 시흥시 하중로133번길 3,126.801094147383,37.3990441835851,,공공데이터포털(상가업소정보)
지에스25시흥베스트,편의점,편의점,경기도 시흥시 호현로40번길 17,126.78699846894,37.4432955844314,,공공데이터포털(상가업소정보)
이마트24매화,편의점,편의점,경기도 시흥시 매화산단2길 31,126.820136582772,37.4127341359991,,공공데이터포털(상가업소정보)
이마트24시흥중한점,편의점,편의점,경기도 시흥시 군서마을로 8,126.750376695928,37.3436882186913,,공공데이터포털(상가업소정보)
씨유은계지식산업센터,편의점,편의점,경기도 시흥시 은계중앙로306번길 25,126.799574828662,37.452138493552,,공공데이터포털(상가업소정보)
집밥뚝딱월곶점,편의점,편의점,경기도 시흥시 월곶중앙로58번길 5-6,126.738876174026,37.389480465284,,공공데이터포털(상가업소정보)
GS25시흥삼미,편의점,편의점,경기도 시흥시 삼미시장4길 32-1,126.781345597554,37.4403299384491,,공공데이터포털(상가업소정보)
씨유능곡주공9단지,편의점,편의점,경기도 시흥시 능곡중앙로 34,126.812659689866,37.3669776539876,,공공데이터포털(상가업소정보)
이마트24시흥사이먼점,편의점,편의점,경기도 시흥시 서해안로 699,126.736979448104,37.3796731506253,,공공데이터포털(상가업소정보)
지에스25정왕충현점,편의점,편의점,경기도 시흥시 역전로301번길 10-4,126.737899781348,37.3520497944815,,공공데이터포털(상가업소정보)
씨유시흥신천,편의점,편의점,경기도 시흥시 비둘기공원5길 16,126.790073522235,37.4428145389226,,공공데이터포털(상가업소정보)
이마트24시화금강점,편의점,편의점,경기도 시흥시 정왕대로266번길 6,126.740945503488,37.3426858227965,,공공데이터포털(상가업소정보)
GS25뉴시흥,편의점,편의점,경기도 시흥시 복지로91번길 7,126.790614204372,37.4474917550778,,공공데이터포털(상가업소정보)
이마트24시흥신천,편의점,편의점,경기도 시흥시 신천로 81,126.785816914381,37.4375810231654,,공공데이터포털(상가업소정보)
이마트24시화명전점구내매점연합,편의점,편의점,경기도 시흥시 경기과기대로 27,126.719573598501,37.3207781317744,,공공데이터포털(상가업소정보)
이마트24시흥금오,편의점,편의점,경기도 시흥시 금오로 606,126.833269832852,37.4551912029836,,공공데이터포털(상가업소정보)
씨유시화샴푸점,편의점,편의점,경기도 시흥시 정왕대로 178,126.733975665209,37.3478152208152,,공공데이터포털(상가업소정보)
지에스25배곧에토스점,편의점,편의점,경기도 시흥시 서울대학로264번길 26-12,126.707846993445,37.3598363289314,,공공데이터포털(상가업소정보)
지에스25시흥하상점,편의점,편의점,경기도 시흥시 하상로4번길 11,126.813841481955,37.3912530885877,,공공데이터포털(상가업소정보)
씨유배곧서울대기숙사점,편의점,편의점,경기도 시흥시 서울대학로 190,126.719450557891,37.3629639432139,,공공데이터포털(상가업소정보)
세븐시흥도원초교점,편의점,편의점,경기도 시흥시 수인로3413번길 33,126.778365003594,37.4394504039205,,공공데이터포털(상가업소정보)
씨유시화설악,편의점,편의점,경기도 시흥시 함송로 37,126.732161978283,37.3627501331569,,공공데이터포털(상가업소정보)
지에스25배곧호반점,편의점,편의점,경기도 시흥시 배곧3로 27-8,126.727125668789,37.3756953382401,,공공데이터포털(상가업소정보)
지에스25뉴목감로얄점,편의점,편의점,경기도 시흥시 목감남서로 9-27,126.853436629627,37.3779466216154,,공공데이터포털(상가업소정보)
씨유장현루벤시아24단지,편의점,편의점,경기도 시흥시 장현장곡로 79,126.795468236917,37.3830144280181,,공공데이터포털(상가업소정보)
지에스25시흥과림점,편의점,편의점,경기도 시흥시 금오로 310,126.836091053975,37.4312732322324,,공공데이터포털(상가업소정보)
세븐일레븐시흥라성기계단지점,편의점,편의점,경기도 시흥시 산기대학로 125,126.723261006123,37.3458804645847,,공공데이터포털(상가업소정보)
세븐일레븐시흥정왕공원로점,편의점,편의점,경기도 시흥시 큰솔로12번안길 14-20,126.754389236595,37.3383174787069,,공공데이터포털(상가업소정보)
세븐시흥정왕６호점주,편의점,편의점,경기도 시흥시 정왕천로369번길 1,126.748849447158,37.3414143960908,,공공데이터포털(상가업소정보)
세븐시화함현점,편의점,편의점,경기도 시흥시 함송로13번길 28,126.732087778398,37.3645700342816,,공공데이터포털(상가업소정보)
세븐시흥코포모점주,편의점,편의점,경기도 시흥시 공단1대로 341,126.73784664053,37.331623377053,,공공데이터포털(상가업소정보)
세븐일레븐시흥하중로점,편의점,편의점,경기도 시흥시 하중로117번길 3,126.79958937329,37.4000597953394,,공공데이터포털(상가업소정보)
씨유대야센트럴,편의점,편의점,경기도 시흥시 비둘기공원7길 65,126.791345032427,37.4406994087977,,공공데이터포털(상가업소정보)
세븐시흥능곡역점,편의점,편의점,경기도 시흥시 능곡번영길 24,126.80743631788,37.3700597807226,,공공데이터포털(상가업소정보)
지에스25정왕스틸랜드점,편의점,편의점,경기도 시흥시 오이도로 21,126.700737545955,37.3451408521667,,공공데이터포털(상가업소정보)
지에스25시흥월곶점,편의점,편의점,경기도 시흥시 월곶중앙로46번길 27,126.741537736279,37.3904774350666,,공공데이터포털(상가업소정보)
씨유장현트리플포레점,편의점,편의점,경기도 시흥시 장현천로 61,126.806803942155,37.3745278298942,,공공데이터포털(상가업소정보)
지에스25정왕천로점,편의점,편의점,경기도 시흥시 정왕천로 433,126.753427637415,37.3459561961505,,공공데이터포털(상가업소정보)
씨유대야다온점,편의점,편의점,경기도 시흥시 은계로 347,126.795003475336,37.4499952541002,,공공데이터포털(상가업소정보)
씨유정왕다솜마을,편의점,편의점,경기도 시흥시 마유로 400-26,126.742961776048,37.3504210336341,,공공데이터포털(상가업소정보)
주아킹삼미시장,편의점,편의점,경기도 시흥시 삼미시장4길 15,126.782941224917,37.439521967193,,공공데이터포털(상가업소정보)
세븐일레븐시흥월곶알파시티점,편의점,편의점,경기도 시흥시 월곶중앙로30번길 31,126.743560237733,37.3901394505243,,공공데이터포털(상가업소정보)
씨유시화베스트점,편의점,편의점,경기도 시흥시 공단1대로196번길 16,126.722422851965,37.3374989452684,,공공데이터포털(상가업소정보)
GS25오이도예스점,편의점,편의점,경기도 시흥시 옥터로 19,126.69237077317,37.3461465613622,,공공데이터포털(상가업소정보)
지에스25배곧유엔점,편의점,편의점,경기도 시흥시 배곧2로 95,126.726934354885,37.3661800924452,,공공데이터포털(상가업소정보)
씨유정왕원룸큰솔점,편의점,편의점,경기도 시흥시 정왕천로408번길 23,126.754000888119,37.3432092552085,,공공데이터포털(상가업소정보)
세븐일레븐배곧대방점,편의점,편의점,경기도 시흥시 배곧4로 81-39,126.737186576464,37.3753216732497,,공공데이터포털(상가업소정보)
이한기임대,편의점,편의점,경기도 시흥시 거북섬2길 25,126.676820499542,37.3273457154328,,공공데이터포털(상가업소정보)
고래매점,편의점,편의점,경기도 시흥시 마유로423번길 6-1,126.740436973843,37.3527221481888,,공공데이터포털(상가업소정보)
세븐시흥정왕５호점주,편의점,편의점,경기도 시흥시 정왕천로423번길 1,126.752651494504,37.3451706820104,,공공데이터포털(상가업소정보)
세븐시흥정왕점주,편의점,편의점,경기도 시흥시 중심상가1길 14,126.734804036393,37.3433299655004,,공공데이터포털(상가업소정보)
씨유은계럭스나인,편의점,편의점,경기도 시흥시 은계중앙로 247,126.803253022303,37.4458646167402,,공공데이터포털(상가업소정보)
이마트24시화유진점구내매점연합,편의점,편의점,경기도 시흥시 공단2대로76번길 10,126.701686043749,37.3336010866083,,공공데이터포털(상가업소정보)
세븐일레븐시흥목감,편의점,편의점,경기도 시흥시 목감남서로 92-15,126.842189182066,37.3735171296656,,공공데이터포털(상가업소정보)
씨유목감호수품애,편의점,편의점,경기도 시흥시 목감남서로 92-12,126.843430902955,37.3735998721921,,공공데이터포털(상가업소정보)
세븐일레븐정왕길목점,편의점,편의점,경기도 시흥시 오동마을로45번길 49,126.746271813262,37.3528519405628,,공공데이터포털(상가업소정보)
지에스25능곡,편의점,편의점,경기도 시흥시 승지로 36,126.809723869293,37.3672522853366,,공공데이터포털(상가업소정보)
지에스25대야위브점,편의점,편의점,경기도 시흥시 소래산길 63,126.787990532852,37.4521453107844,,공공데이터포털(상가업소정보)
세븐능곡점,편의점,편의점,경기도 시흥시 승지로 73,126.810562067543,37.3706234637018,,공공데이터포털(상가업소정보)
이마트24시흥정왕군서,편의점,편의점,경기도 시흥시 봉우재로41번길 19,126.743028710485,37.3473396673925,,공공데이터포털(상가업소정보)
세븐시화중앙점주,편의점,편의점,경기도 시흥시 큰솔로 26,126.752273399227,37.3400250214077,,공공데이터포털(상가업소정보)
GS25정왕진솔점,편의점,편의점,경기도 시흥시 봉우재로61번길 21,126.744129654315,37.3488377584525,,공공데이터포털(상가업소정보)
지에스25정왕한일점,편의점,편의점,경기도 시흥시 옥구천서로373번길 40,126.723838847776,37.3575861425285,,공공데이터포털(상가업소정보)
세븐일레븐시흥오이도남길점,편의점,편의점,경기도 시흥시 오이도1길 38,126.689841036058,37.3410761871012,,공공데이터포털(상가업소정보)
세븐일레븐시화송운점,편의점,편의점,경기도 시흥시 옥구천동로 433-24,126.730205345795,37.3606462990987,,공공데이터포털(상가업소정보)
씨유정왕한일점,편의점,편의점,경기도 시흥시 정왕대로53번길 31,126.725283540198,37.3576165372835,,공공데이터포털(상가업소정보)
씨유아쿠아펫랜드점,편의점,편의점,경기도 시흥시 거북섬북로 54,126.679417958138,37.329443167771,,공공데이터포털(상가업소정보)
지에스25정왕영남점,편의점,편의점,경기도 시흥시 옥구천동로 422,126.731602580566,37.3581716590766,,공공데이터포털(상가업소정보)
지에스25시흥진로점,편의점,편의점,경기도 시흥시 중심상가로 104,126.728316913272,37.3490457771746,,공공데이터포털(상가업소정보)
지에스25시흥세일점,편의점,편의점,경기도 시흥시 정왕대로337번안길 2,126.749282950938,37.3400097116353,,공공데이터포털(상가업소정보)
지에스25장현리슈빌점,편의점,편의점,경기도 시흥시 장현순환로 130,126.79597832602,37.3697792739405,,공공데이터포털(상가업소정보)
씨유장현호반써밋점,편의점,편의점,경기도 시흥시 장현순환로 58,126.79599333304,37.3767442151579,,공공데이터포털(상가업소정보)
씨유한라비발디,편의점,편의점,경기도 시흥시 배곧1로 27-16,126.71462533856,37.3613305565073,,공공데이터포털(상가업소정보)
씨유하중데코빌점,편의점,편의점,경기도 시흥시 연성로13번길 5-2,126.80450325186,37.3909677127327,,공공데이터포털(상가업소정보)
지에스25정왕원룸점,편의점,편의점,경기도 시흥시 군서로10번길 26,126.752299421267,37.3458457159849,,공공데이터포털(상가업소정보)
세븐일레븐뉴시흥,편의점,편의점,경기도 시흥시 호현로22번길 11,126.785760594663,37.4414823104607,,공공데이터포털(상가업소정보)
지에스25시흥인하,편의점,편의점,경기도 시흥시 군자로 467,126.782753720901,37.3479328736115,,공공데이터포털(상가업소정보)
세븐시흥정왕체육공원점,편의점,편의점,경기도 시흥시 역전로 63,126.757392218838,37.3414322228314,,공공데이터포털(상가업소정보)
세븐일레븐시흥월곶역점,편의점,편의점,경기도 시흥시 월곶중앙로14번길 59,126.741749200562,37.3913789174391,,공공데이터포털(상가업소정보)
씨유하중성원,편의점,편의점,경기도 시흥시 하중로133번길 8,126.801388639742,37.398720311353,,공공데이터포털(상가업소정보)
씨유시화상희점,편의점,편의점,경기도 시흥시 서촌상가2길 11,126.733685539521,37.346877500116,,공공데이터포털(상가업소정보)
신구멍가게24시흥배곧대방점,편의점,편의점,경기도 시흥시 배곧4로 81-39,126.737186576464,37.3753216732497,,공공데이터포털(상가업소정보)
씨유시흥포동점,편의점,편의점,경기도 시흥시 신현로12번길 8-1,126.786463730413,37.4087676948503,,공공데이터포털(상가업소정보)
미니스톱시흥오,편의점,편의점,경기도 시흥시 오이도5길 19,126.688683614021,37.342613902824,,공공데이터포털(상가업소정보)
씨유거북섬엠티브이점,편의점,편의점,경기도 시흥시 거북섬2길 5,126.683841345286,37.3266708912451,,공공데이터포털(상가업소정보)
지에스25시흥아주점,편의점,편의점,경기도 시흥시 정왕신길로 141,126.734611127445,37.3532498372104,,공공데이터포털(상가업소정보)
씨유신천베스트점,편의점,편의점,경기도 시흥시 신흥마을1길 20,126.778392119838,37.437918731435,,공공데이터포털(상가업소정보)
아이지에이마트더플렉스점,편의점,편의점,경기도 시흥시 능곡서로 10,126.800842830678,37.3702380772763,,공공데이터포털(상가업소정보)
씨유뉴시흥,편의점,편의점,경기도 시흥시 뱀내장터로 17,126.786854733666,37.4421780689004,,공공데이터포털(상가업소정보)
지에스25뉴시흥신천,편의점,편의점,경기도 시흥시 호현로10번길 17,126.78507229543,37.4411296656283,,공공데이터포털(상가업소정보)
씨유시흥로또,편의점,편의점,경기도 시흥시 은행로 86,126.79713452775,37.4392588550292,,공공데이터포털(상가업소정보)
지에스25배곧,편의점,편의점,경기도 시흥시 배곧4로 32-9,126.727167043577,37.376740619595,,공공데이터포털(상가업소정보)
지에스25신천,편의점,편의점,경기도 시흥시 시흥대로1065번길 7,126.791733521857,37.4309961692762,,공공데이터포털(상가업소정보)
지에스25장곡에이블점,편의점,편의점,경기도 시흥시 장곡1로 11,126.784457580301,37.3796250481739,,공공데이터포털(상가업소정보)
이마트24시흥대야초교점,편의점,편의점,경기도 시흥시 대골안길 37,126.788775564899,37.4462721163751,,공공데이터포털(상가업소정보)
지에스25시흥하나로점,편의점,편의점,경기도 시흥시 정왕천로432번길 1,126.753699171449,37.3457495254706,,공공데이터포털(상가업소정보)
지에스25정왕평안,편의점,편의점,경기도 시흥시 역전로302번길 20-6,126.740591856407,37.3536325242933,,공공데이터포털(상가업소정보)
지에스25정왕역전로점,편의점,편의점,경기도 시흥시 마유로418번길 18,126.742914018987,37.3511868023868,,공공데이터포털(상가업소정보)
씨유배곧,편의점,편의점,경기도 시흥시 서울대학로 59-47,126.707789262148,37.3601695653556,,공공데이터포털(상가업소정보)
GS25뉴하중참이슬점,편의점,편의점,경기도 시흥시 연성로29번길 50,126.804628847063,37.394788249803,,공공데이터포털(상가업소정보)
씨유오이도,편의점,편의점,경기도 시흥시 오이도1길 26-1,126.690198008248,37.3420862724501,,공공데이터포털(상가업소정보)
지에스25시흥대우,편의점,편의점,경기도 시흥시 은행로144번길 21,126.802026274555,37.4439524204379,,공공데이터포털(상가업소정보)
세븐일레븐시흥정왕공원점,편의점,편의점,경기도 시흥시 정왕천로375번길 11,126.748428955609,37.3422965101082,,공공데이터포털(상가업소정보)
세븐일레븐배곧한라점,편의점,편의점,경기도 시흥시 배곧1로 27-16,126.71462533856,37.3613305565073,,공공데이터포털(상가업소정보)
지에스25정왕해공원점,편의점,편의점,경기도 시흥시 큰솔로66번길 11,126.75535787213,37.3423651028051,,공공데이터포털(상가업소정보)
세븐일레븐시흥정왕마유로점,편의점,편의점,경기도 시흥시 마유로423번길 20,126.739057749161,37.3533678526259,,공공데이터포털(상가업소정보)
지에스25시흥미산점,편의점,편의점,경기도 시흥시 미산로 74,126.796232856666,37.4217325574947,,공공데이터포털(상가업소정보)
씨유배곧중앙,편의점,편의점,경기도 시흥시 서울대학로264번길 26-32,126.717305895952,37.3629318062305,,공공데이터포털(상가업소정보)
씨유정왕주공점,편의점,편의점,경기도 시흥시 정왕대로117번길 7,126.729252654827,37.3524718222314,,공공데이터포털(상가업소정보)
씨유시흥계수점,편의점,편의점,경기도 시흥시 범안로 335-19,126.819238558842,37.4526747715461,,공공데이터포털(상가업소정보)
더까까주까프렌즈금강펜테리움점,편의점,편의점,경기도 시흥시 장현천로 133,126.803682430447,37.3679542218339,,공공데이터포털(상가업소정보)
씨유장곡동양점,편의점,편의점,경기도 시흥시 인선길 109,126.779780062391,37.3806886476896,,공공데이터포털(상가업소정보)
세븐일레븐시흥정왕본동점,편의점,편의점,경기도 시흥시 역전로 219,126.746681562796,37.3484738294563,,공공데이터포털(상가업소정보)
세븐정왕시장길점,편의점,편의점,경기도 시흥시 정왕천로359번길 30,126.74582159769,37.3424351014426,,공공데이터포털(상가업소정보)
지에스25스마트,편의점,편의점,경기도 시흥시 시화호수전원2길 51-5,126.70073057486,37.3184523691391,,공공데이터포털(상가업소정보)
더까까주까프렌즈시화주공5단지점,편의점,편의점,경기도 시흥시 정왕대로143번길 6,126.731979372874,37.350612907389,,공공데이터포털(상가업소정보)
지에스25목감한울점,편의점,편의점,경기도 시흥시 목감우회로 45,126.860914760457,37.3820282799252,,공공데이터포털(상가업소정보)
지에스25오이도,편의점,편의점,경기도 시흥시 오이도중앙로 8-1,126.690458277532,37.3474120193882,,공공데이터포털(상가업소정보)
이마트24거모,편의점,편의점,경기도 시흥시 군자로492번길 19,126.782479523781,37.3451752245664,,공공데이터포털(상가업소정보)
세븐일레븐시흥월곶유호점,편의점,편의점,경기도 시흥시 월곶해안로161번길 15,126.735670195775,37.3891850159285,,공공데이터포털(상가업소정보)
씨유능곡주공1,편의점,편의점,경기도 시흥시 시흥대로268번길 51,126.812622488335,37.363778954833,,공공데이터포털(상가업소정보)
세븐배곧시티점,편의점,편의점,경기도 시흥시 배곧3로 27-7,126.723051153311,37.3753524889088,,공공데이터포털(상가업소정보)
지에스25은계샤르망점,편의점,편의점,경기도 시흥시 은계번영길 40,126.802554231661,37.4365559798823,,공공데이터포털(상가업소정보)
씨유배곧퀸즈파크,편의점,편의점,경기도 시흥시 서울대학로278번길 62,126.731500989414,37.3676772363582,,공공데이터포털(상가업소정보)
지에스25시흥방산점,편의점,편의점,경기도 시흥시 신현로 463,126.766512830613,37.4208306394626,,공공데이터포털(상가업소정보)
마켓101,편의점,편의점,경기도 시흥시 수풀안길 14-23,126.862463315412,37.3811200572292,,공공데이터포털(상가업소정보)
이마트24R시화타크라점,편의점,편의점,경기도 시흥시 옥구천동로 218,126.718214250486,37.3433997374089,,공공데이터포털(상가업소정보)
세븐일레븐시흥정왕체육공원점,편의점,편의점,경기도 시흥시 역전로 63,126.757392218838,37.3414322228314,,공공데이터포털(상가업소정보)
지에스25배곧어반점,편의점,편의점,경기도 시흥시 서울대학로264번길 50,126.726987599139,37.3670632186666,,공공데이터포털(상가업소정보)
응응스크르시흥정왕,편의점,편의점,경기도 시흥시 함송로29번길 39,126.734490034837,37.3651971577991,,공공데이터포털(상가업소정보)
세븐월곶중앙점,편의점,편의점,경기도 시흥시 월곶중앙로 58,126.739002262595,37.3889401312945,,공공데이터포털(상가업소정보)
세븐정왕봉우재로점,편의점,편의점,경기도 시흥시 봉우재로36번길 8,126.744975555643,37.3456679696999,,공공데이터포털(상가업소정보)
씨유시흥연합점,편의점,편의점,경기도 시흥시 복지로53번길 15,126.78784197519,37.4447207021601,,공공데이터포털(상가업소정보)
세븐시흥신천애플점,편의점,편의점,경기도 시흥시 신천천서로 24,126.784039607409,37.4387220769164,,공공데이터포털(상가업소정보)
세븐일레븐월곶,편의점,편의점,경기도 시흥시 월곶중앙로 58,126.739002262595,37.3889401312945,,공공데이터포털(상가업소정보)
세븐시흥목감호반점,편의점,편의점,경기도 시흥시 남왕길 42,126.862222906443,37.3829218243254,,공공데이터포털(상가업소정보)
세븐일레븐신천로점,편의점,편의점,경기도 시흥시 신천천동로 43,126.782834762264,37.4372602269051,,공공데이터포털(상가업소정보)
지에스25시화동보점,편의점,편의점,경기도 시흥시 정왕대로28번길 30,126.718297590935,37.3543203748421,,공공데이터포털(상가업소정보)
이마트24시흥상아,편의점,편의점,경기도 시흥시 미산로 69,126.796367494827,37.4220751757802,,공공데이터포털(상가업소정보)
지에스25신천공단점,편의점,편의점,경기도 시흥시 포도원로116번길 26,126.788551775958,37.4334322709461,,공공데이터포털(상가업소정보)
씨유오이도웨이브점,편의점,편의점,경기도 시흥시 오이도중앙로 74,126.688348857367,37.3416939742297,,공공데이터포털(상가업소정보)
지에스시흥유호점,편의점,편의점,경기도 시흥시 비둘기공원5길 12,126.790343522106,37.4432475045198,,공공데이터포털(상가업소정보)
세븐일레븐시흥옥구,편의점,편의점,경기도 시흥시 옥구상가1길 37,126.720992918833,37.3518849830826,,공공데이터포털(상가업소정보)
이마트24거모점,편의점,편의점,경기도 시흥시 군자로481번길 20,126.785518030458,37.348208225988,,공공데이터포털(상가업소정보)
씨유월곶풍림점,편의점,편의점,경기도 시흥시 월곶중앙로 90,126.735745509203,37.3902483883683,,공공데이터포털(상가업소정보)
지에스25정왕모닝점,편의점,편의점,경기도 시흥시 봉우재로11번길 26,126.740483614615,37.3457302833264,,공공데이터포털(상가업소정보)
씨유시화MTV점,편의점,편의점,경기도 시흥시 시화호수전원2길 51,126.700416014619,37.3181181918626,,공공데이터포털(상가업소정보)
지에스25시화건영점,편의점,편의점,경기도 시흥시 중심상가로 247,126.741310710001,37.3414972652269,,공공데이터포털(상가업소정보)
시화엠티브이,편의점,편의점,경기도 시흥시 엠티브이24로 20,126.714283759984,37.3144402397592,,공공데이터포털(상가업소정보)
지에스25시흥보성점,편의점,편의점,경기도 시흥시 함송로 61,126.734153057892,37.3615202212368,,공공데이터포털(상가업소정보)
씨유오,편의점,편의점,경기도 시흥시 오이도로135번길 42,126.687907535627,37.3447112496807,,공공데이터포털(상가업소정보)
CU시흥상록점,편의점,편의점,경기도 시흥시 복지로 96,126.79183533416,37.4472686589794,,공공데이터포털(상가업소정보)
세븐일레븐시흥정왕공영점,편의점,편의점,경기도 시흥시 정왕대로337번길 36,126.751273589447,37.3420682575775,,공공데이터포털(상가업소정보)
주아킹목감점,편의점,편의점,경기도 시흥시 목감초등길 4,126.85896894689,37.3840172369455,,공공데이터포털(상가업소정보)
씨유목감레이크타운,편의점,편의점,경기도 시흥시 목감남서로 9-5,126.85143807387,37.3780071996797,,공공데이터포털(상가업소정보)
지에스25배곧센타점,편의점,편의점,경기도 시흥시 배곧3로 86,126.729527559229,37.370222636525,,공공데이터포털(상가업소정보)
씨유정왕신동아,편의점,편의점,경기도 시흥시 정왕대로27번길 11,126.721592050782,37.3577430602567,,공공데이터포털(상가업소정보)
지에스25월곶아이원점,편의점,편의점,경기도 시흥시 월곶중앙로14번길 27,126.743857486125,37.3890678802294,,공공데이터포털(상가업소정보)
씨유시화MTV,편의점,편의점,경기도 시흥시 시화호수전원2길 46-5,126.699458773274,37.3176922801445,,공공데이터포털(상가업소정보)
지에스GS25장곡숲속점,편의점,편의점,경기도 시흥시 인선길 67,126.78105447009,37.3773121781492,,공공데이터포털(상가업소정보)
GS25배곧전원점,편의점,편의점,경기도 시흥시 배곧전원로 18-24,126.728617908746,37.3782937158242,,공공데이터포털(상가업소정보)
세븐일레븐시흥신천애플점,편의점,편의점,경기도 시흥시 신천천서로 24,126.784039607409,37.4387220769164,,공공데이터포털(상가업소정보)
이마트24거북섬폴리점,편의점,편의점,경기도 시흥시 거북섬2길 21,126.677059483268,37.3268688227197,,공공데이터포털(상가업소정보)
지에스25시화시티점,편의점,편의점,경기도 시흥시 정왕시장길 62,126.749341820502,37.3460647432494,,공공데이터포털(상가업소정보)
세븐시흥매화점주,편의점,편의점,경기도 시흥시 매화1로 2,126.814424082477,37.4160230331819,,공공데이터포털(상가업소정보)
지에스25한국공학대점,편의점,편의점,경기도 시흥시 산기대학로 237,126.733541499126,37.3397320279433,,공공데이터포털(상가업소정보)
GS25정왕길산점,편의점,편의점,경기도 시흥시 경기과기대로 219,126.732646148234,37.3344499816113,,공공데이터포털(상가업소정보)
씨유대야,편의점,편의점,경기도 시흥시 비둘기공원7길 65,126.791345032427,37.4406994087977,,공공데이터포털(상가업소정보)
지에스25시흥한라점,편의점,편의점,경기도 시흥시 서울대학로 172-20,126.718572734227,37.3622500487504,,공공데이터포털(상가업소정보)
씨유스마트유호점,편의점,편의점,경기도 시흥시 공단1대로 263,126.730532215287,37.3355174100402,,공공데이터포털(상가업소정보)
지에스25거모동원점,편의점,편의점,경기도 시흥시 도일로112번안길 24,126.785602322216,37.3423787270915,,공공데이터포털(상가업소정보)
