기관명,분류,종별,주소,좌표X,좌표Y,전화번호,출처
어린이집,놀이체험시설,시립목감복지어린이집 놀이터(조합놀이대만 검사),경기도 시흥시 목감초등길 45,126.8584310875,37.3856569106,,경기데이터드림
도시공원,놀이체험시설,죽율체육공원 어린이놀이시설,경기도 시흥시 죽율로 45-15,126.7600502241,37.3492078264,,경기데이터드림
도시공원,놀이체험시설,죽율어린이공원,경기도 시흥시 죽율로 40,126.7619609527,37.347786585,,경기데이터드림
주택단지,놀이체험시설,시흥6차푸르지오아파트보육시설동앞놀이터,경기도 시흥시 죽율로 36,126.7611212937,37.3470602473,,경기데이터드림
주택단지,놀이체험시설,시흥6차푸르지오아파트204동놀이터,경기도 시흥시 죽율로 36,126.7611212937,37.3470602473,,경기데이터드림
주택단지,놀이체험시설,시흥6차푸르지오아파트207동놀이터,경기도 시흥시 죽율로 36,126.7611212937,37.3470602473,,경기데이터드림
주택단지,놀이체험시설,시흥6차푸르지오 117동앞 놀이터,경기도 시흥시 죽율동 시흥6차푸르지오1단지,,,,경기데이터드림
주택단지,놀이체험시설,시흥6차푸르지오 113동앞,경기도 시흥시 죽율동 시흥6차푸르지오1단지,,,,경기데이터드림
주택단지,놀이체험시설,시흥6차푸르지오 104동앞,경기도 시흥시 죽율동 시흥6차푸르지오1단지,,,,경기데이터드림
주택단지,놀이체험시설,시흥6차푸르지오 101동앞 놀이터,경기도 시흥시 죽율동 시흥6차푸르지오1단지,,,,경기데이터드림
주택단지,놀이체험시설,신관1차아파트 놀이터,경기도 시흥시 포동 1-36번지 신관1차아파트,126.7867971567,37.40769955,,경기데이터드림
주택단지,놀이체험시설,서강아파트 어린이 놀이시설,경기도 시흥시 포동 1-63번지 서강아파트,126.7850488466,37.4085633118,,경기데이터드림
주택단지,놀이체험시설,태헌3차 어린이 놀이터,경기도 시흥시 포동 1-71번지 태헌아파트,126.7863069514,37.4081562866,,경기데이터드림
주택단지,놀이체험시설,"동진아파트 놀이터(그네,흔들3,조합놀이,모래검사)",경기도 시흥시 포동 13-2번지 동진아파트,126.7838218206,37.4080781634,,경기데이터드림
주택단지,놀이체험시설,포동 태산아파트 놀이터,경기도 시흥시 포동 13-3번지 태산아파트,126.782738772,37.4079003389,,경기데이터드림
어린이집,놀이체험시설,시립신현어린이집 놀이터,경기도 시흥시 신현로 52,126.7843998928,37.4055127811,,경기데이터드림
주택단지,놀이체험시설,연꽃마을대우삼호아파트 315동 후면 놀이터,경기도 시흥시 하상동 368번지 연꽃마을대우삼호아파트,126.8125615462,37.3963687812,,경기데이터드림
주택단지,놀이체험시설,연꽃마을대우삼호아파트 321동 측면 놀이터,경기도 시흥시 하상동 368번지 연꽃마을대우삼호아파트,126.8125615462,37.3963687812,,경기데이터드림
주택단지,놀이체험시설,연꽃마을대우삼호아파트 311동 후면 놀이터,경기도 시흥시 하상동 368번지 연꽃마을대우삼호아파트,126.8125615462,37.3963687812,,경기데이터드림
주택단지,놀이체험시설,연꽃마을대우삼호아파트320동뒤놀이터,경기도 시흥시 하상동 368번지 연꽃마을대우삼호아파트,126.8125615462,37.3963687812,,경기데이터드림
주택단지,놀이체험시설,연꽃마을금호타운 관리동 뒷편 놀이터,경기도 시흥시 하상동 369번지 금호타운아파트,126.8134950717,37.3931112614,,경기데이터드림
주택단지,놀이체험시설,연꽃마을금호타운 301동 뒷편 놀이터,경기도 시흥시 하상동 369번지 금호타운아파트,126.8134950717,37.3931112614,,경기데이터드림
어린이집,놀이체험시설,에이스어린이집,경기도 시흥시 하상로 12-2,126.8128852775,37.3918458072,,경기데이터드림
도시공원,놀이체험시설,하상공원 어린이놀이시설,경기도 시흥시 하상로 14-9,126.8138908215,37.3918336187,,경기데이터드림
주택단지,놀이체험시설,연꽃마을 태평아파트 어린이 놀이터(1단지),경기도 시흥시 하상동 382번지 연꽃마을태평아파트2단지,126.8120321762,37.3900110736,,경기데이터드림
주택단지,놀이체험시설,연꽃마을 태평아파트 어린이 놀이터(2단지)-201동 앞,경기도 시흥시 하상동 382번지 연꽃마을태평아파트2단지,126.8120321762,37.3900110736,,경기데이터드림
주택단지,놀이체험시설,연꽃마을 태평아파트 어린이 놀이터(2단지)-206동 옆,경기도 시흥시 하상동 382번지 태평아파트,126.8120321762,37.3900110736,,경기데이터드림
주택단지,놀이체험시설,관곡마을 동아아파트 (102동 뒤),경기도 시흥시 하중동 826-1번지 동아아파트,126.8009986209,37.3993836571,,경기데이터드림
주택단지,놀이체험시설,관곡마을 동아아파트(104동 뒤),경기도 시흥시 하중동 826-1번지 동아아파트,126.8009986209,37.3993836571,,경기데이터드림
도시공원,놀이체험시설,관곡공원 어린이놀이시설,경기도 시흥시 관곡지로40번길 15,126.8006355932,37.399543756,,경기데이터드림
주택단지,놀이체험시설,관곡마을성원아파트 118동 놀이터,경기도 시흥시 하중동 827번지 성원아파트,126.8023235867,37.3978321221,,경기데이터드림
주택단지,놀이체험시설,관곡마을성원아파트 114동 놀이터,경기도 시흥시 하중동 827번지 성원아파트,126.8023235867,37.3978321221,,경기데이터드림
도시공원,놀이체험시설,샛말공원 어린이놀이시설(1),경기도 시흥시 하중로173번길 23,126.8048460085,37.3950617613,,경기데이터드림
도시공원,놀이체험시설,샛말공원 어린이 놀이시설(2),경기도 시흥시 하중로173번길 23,126.8048460085,37.3950617613,,경기데이터드림
주택단지,놀이체험시설,참이슬 아파트 어린이 놀이터(204동 앞),경기도 시흥시 하중동 855번지 참이슬아파트,126.8059154771,37.3942478015,,경기데이터드림
주택단지,놀이체험시설,참이슬 아파트 어린이 놀이터(211동 앞),경기도 시흥시 하중동 855번지 참이슬아파트,126.8059154771,37.3942478015,,경기데이터드림
주택단지,놀이체험시설,참이슬 아파트 어린이 놀이터(202동 뒤),경기도 시흥시 하중동 855번지 참이슬아파트,126.8059154771,37.3942478015,,경기데이터드림
주택단지,놀이체험시설,샛말대우아파트 어린이 놀이터,경기도 시흥시 하중동 858번지 샛말대우아파트,126.8044675254,37.3932297641,,경기데이터드림
도시공원,놀이체험시설,하중소공원 어린이 놀이시설,경기도 시흥시 하중동 872-2번지,126.8072863059,37.39119143,,경기데이터드림
아동복지시설,놀이체험시설,3호 숨쉬는 놀이터,경기도 시흥시 하중로 226,126.8052969338,37.3914950043,,경기데이터드림
도시공원,놀이체험시설,성마루공원 어린이놀이시설,경기도 시흥시 하중동 880-2번지,126.805459834,37.3909603271,,경기데이터드림
인라인스케이트장,놀이체험시설,playground,,126.7178315,37.3592408,,OpenStreetMap
공원 놀이터,놀이체험시설,playground,,126.7341774,37.36341,,OpenStreetMap
놀이터,놀이체험시설,playground,,126.7293151,37.3584602,,OpenStreetMap
놀이터,놀이체험시설,playground,,126.7831803,37.4365791,,OpenStreetMap
병설 유치원 놀이터,놀이체험시설,playground,,126.7813865,37.3817251,,OpenStreetMap
사랑공원놀이터,놀이체험시설,playground,,126.7338662,37.3554461,,OpenStreetMap
