sigun_nm,faclt_no,play_si_desc,instl_ymd,instl_plc,publ_prvate_div_nm,inoutdr_div_nm,refine_zipno,refine_road_nm_addr,refine_lotno_addr,refine_wgs84_lat,refine_wgs84_logt
시흥시,20440,숲속마을 벽산삼익 아파트 어린이 놀이터(225동뒤),19991030,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 806번지 숲속마을아파트,37.3768176314,126.7806516955
시흥시,20439,숲속마을 벽산삼익 아파트 어린이 놀이터(222동위),19991030,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 806번지 숲속마을아파트,37.3768176314,126.7806516955
시흥시,25807,숲속마을벽산삼익아파트 놀이터(관리동옆),20100827,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 806번지 숲속마을아파트,37.3768176314,126.7806516955
시흥시,20435,숲속마을 아파트 어린이 놀이터(210동옆),19990830,주택단지,민간,실외,15002,경기도 시흥시 장곡로53번길 12,경기도 시흥시 장곡동 807번지,37.3783249969,126.7824783751
시흥시,20434,숲속마을 아파트 어린이 놀이터(215동앞),19990830,주택단지,민간,실외,15002,경기도 시흥시 장곡로53번길 12,경기도 시흥시 장곡동 807번지,37.3783249969,126.7824783751
시흥시,20436,숲속마을 아파트 어린이 놀이터(205동),19990830,주택단지,민간,실외,15002,경기도 시흥시 장곡로53번길 12,경기도 시흥시 장곡동 807번지,37.3783249969,126.7824783751
시흥시,20437,숲속마을 아파트 어린이 놀이터(218동옆),19990830,주택단지,민간,실외,15002,경기도 시흥시 장곡로53번길 12,경기도 시흥시 장곡동 807번지,37.3783249969,126.7824783751
시흥시,20192,장곡공원 어린이 놀이시설,20011201,도시공원,공공,실외,15002,경기도 시흥시 진말로19번길 13,경기도 시흥시 장곡동 815번지,37.3790107711,126.7840870342
시흥시,1003268,시흥 장곡공원 물놀이터,20241017,도시공원,공공,실외,15002,경기도 시흥시 진말로19번길 13,경기도 시흥시 장곡동 815번지 장곡동마을회관,37.3790107711,126.7840870342
시흥시,20429,진말대우3차아파트 어린이 놀이터(123동앞),20001127,주택단지,민간,실외,15002,경기도 시흥시 진말로 10-1,경기도 시흥시 장곡동 824번지,37.3780028018,126.7858360308
시흥시,20425,진말연성대우우성아파트 114동 놀이터,19990629,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 824번지 대우아파트,37.3784714174,126.7858202921
시흥시,20433,진말대우3차아파트 어린이 놀이터(126동앞),20001127,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 824번지 대우아파트,37.3784714174,126.7858202921
시흥시,20428,진말연성대우우성아파트 116동 놀이터,19990629,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 824번지 대우아파트,37.3784714174,126.7858202921
시흥시,20190,진말공원 어린이놀이시설,20011201,도시공원,공공,실외,15002,,경기도 시흥시 장곡동 825-2번지,37.3783466144,126.787780062
시흥시,20424,삼환 한진 아파트 어린이놀이터(104동뒤),19990927,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 829번지 삼환한진아파트,37.3819332648,126.7874140125
시흥시,20423,삼환 한진 아파트 어린이놀이터(105동옆),19990927,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 829번지 삼환한진아파트,37.3819332648,126.7874140125
시흥시,574443,시흥장현 LH19단지 내 실외 어린이놀이시설1 (1902동 앞),20200620,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 879번지 시흥장현19단지,37.3819429139,126.78453357
시흥시,574444,시흥장현 LH19단지 내 실외 어린이놀이시설2 (1901동 뒤),20200620,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 879번지 시흥장현19단지,37.3819429139,126.78453357
시흥시,574445,시흥장현 LH19단지 내 실외 어린이놀이시설3 (어린이집 측면),20200620,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 879번지 시흥장현19단지,37.3819429139,126.78453357
시흥시,578461,장현LH18단지아파트 제3어린이놀이터 (1803~1804동 사이/사회적기업 앞),20210521,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 880번지 시흥장현엘에이치18단지,37.3808741747,126.7851762626
시흥시,578460,장현LH18단지아파트 제2어린이놀이터 중앙광장(키즈센터 앞),20210521,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 880번지 시흥장현엘에이치18단지,37.3808741747,126.7851762626
시흥시,578459,장현LH18단지아파트 제1어린이놀이터(1801동 1802동 사이),20210521,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 880번지 시흥장현엘에이치18단지,37.3808741747,126.7851762626
시흥시,578462,장현LH18단지아파트 유아놀이터(1803동 북측면),20210521,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 880번지 시흥장현엘에이치18단지,37.3808741747,126.7851762626
시흥시,590096,우리끼리 키즈카페 꿈꾸는마을 시흥장곡점,20230923,놀이제공영업소,민간,실외,15002,경기도 시흥시 장곡1로 5,경기도 시흥시 장곡동 882-4번지,37.3796376666,126.7849056206
시흥시,585021,브리앙뜨 워터키즈룸 시흥장곡역점 놀이시설,20221114,놀이제공영업소,민간,실내,15002,경기도 시흥시 측백나무길 12,경기도 시흥시 장곡동 886-10번지,37.3823203162,126.788822294
시흥시,570134,장곡시립어울림어린이집 놀이시설,20190705,어린이집,공공,실외,15002,경기도 시흥시 인선길 14,경기도 시흥시 장곡동 896번지,37.3774752918,126.7880435237
시흥시,573093,루벤시아 어린이놀이터3 (202동 옆),20191211,주택단지,민간,실외,14996,,경기도 시흥시 장곡동 920번지 시흥장현루벤시아1차,37.3826516447,126.7899600208
시흥시,573092,루벤시아 어린이놀이터2 (205동 뒤),20191211,주택단지,민간,실외,14996,,경기도 시흥시 장곡동 920번지 시흥장현루벤시아1차,37.3826516447,126.7899600208
시흥시,573094,루벤시아 유아놀이터 (206동 옆),20191211,주택단지,민간,실외,14996,,경기도 시흥시 장곡동 920번지 시흥장현루벤시아1차,37.3826516447,126.7899600208
시흥시,573091,루벤시아 어린이놀이터1 (206동 뒤),20191211,주택단지,민간,실외,14996,,경기도 시흥시 장곡동 920번지 시흥장현루벤시아1차,37.3826516447,126.7899600208
시흥시,1001810,편백회관 장곡점,20240411,식품접객업소,민간,실내,14996,경기도 시흥시 진말1로 8,경기도 시흥시 장곡동 934-1번지,37.3785040334,126.789739341
시흥시,1001086,장현유승한내들 실내놀이시설,20240208,주택단지,민간,실내,14996,,경기도 시흥시 장곡동 936번지 유승한내들퍼스트파크,37.3780571632,126.7918782942
시흥시,589112,가온공원 숲놀이터,20230713,도시공원,공공,실외,14996,,경기도 시흥시 장곡동 938-1번지,37.3761166475,126.7923365391
시흥시,1000817,시흥장현데시앙아파트 -유아놀이터,20231204,주택단지,민간,실외,14996,,경기도 시흥시 장곡동 942번지 시흥장현데시앙,37.3760855257,126.790767369
시흥시,1000816,시흥장현데시앙아파트 -어린이놀이터2,20231204,주택단지,민간,실외,14996,,경기도 시흥시 장곡동 942번지 시흥장현데시앙,37.3760855257,126.790767369
시흥시,1000815,시흥장현데시앙아파트 -어린이놀이터1,20231204,주택단지,민간,실외,14996,,경기도 시흥시 장곡동 942번지 시흥장현데시앙,37.3760855257,126.790767369
시흥시,582397,트리블센텀 - 키즈복합존,20220418,주택단지,민간,실내,,,"경기도 시흥시 장현동 160, 코오롱 시흥장현 LH아파트 A-8블럭",,
시흥시,569546,시흥장현 네이처뷰 어린이놀이터2(2605동 앞),20190525,주택단지,민간,실외,,,경기도 시흥시 장현동 171-1,,
시흥시,569545,시흥장현 네이처뷰 어린이놀이터1(2603동앞),20190525,주택단지,민간,실외,,,경기도 시흥시 장현동 171-1,,
시흥시,569547,시흥장현 네이처뷰 어린이집 유아놀이터2(경로당 옆),20190525,주택단지,민간,실외,,,경기도 시흥시 장현동 171-1,,
시흥시,542047,시흥시청어린이집,20131003,어린이집,공공,실외,14998,경기도 시흥시 시청로 20,경기도 시흥시 장현동 300번지,37.3802568167,126.8040790718
시흥시,584389,신혼희망타운행복주택아파트 1202동앞 어린이놀이터3,20220923,주택단지,공공,실외,,,경기도 시흥시 장현동 342-1,,
시흥시,584390,신혼희망타운행복주택아파트 어린이집앞 유아놀이터,20220923,주택단지,공공,실외,,,경기도 시흥시 장현동 342-1,,
시흥시,584577,시흥장현 A12BL 신혼희망타운 아파트 어린이물놀이터,20221001,주택단지,민간,실외,,,경기도 시흥시 장현동 342-1,,
시흥시,20188,새재어린이공원 어린이 놀이시설,20011201,도시공원,공공,실외,14998,경기도 시흥시 시청로72번길 25-6,경기도 시흥시 장현동 529-1번지,37.3826741912,126.8013118972
시흥시,551568,크레용어린이집(1층),20150420,어린이집,민간,실외,14998,경기도 시흥시 시청로72번길 15-2,경기도 시흥시 장현동 533-5번지,37.381742897,126.8008235371
시흥시,550291,크레용어린이집 옥상놀이터,20150204,어린이집,민간,실외,14998,경기도 시흥시 시청로72번길 15-2,경기도 시흥시 장현동 533-5번지,37.381742897,126.8008235371
시흥시,555425,시흥하이 어린이집 옥상놀이터,20160329,어린이집,민간,실외,14998,경기도 시흥시 시청로72번길 11-1,경기도 시흥시 장현동 536-5번지,37.3813616716,126.8003752599
시흥시,588035,바니거니 시흥시청점,20230511,놀이제공영업소,민간,실내,14998,경기도 시흥시 시청로68번길 3,경기도 시흥시 장현동 539-3번지,37.3807378912,126.8000647859
시흥시,545953,새재마을 대동아파트,20140520,주택단지,민간,실외,14998,,경기도 시흥시 장현동 540번지 대동아파트,37.3795958909,126.8005272059
시흥시,20432,새재마을  청구아파트,20140520,주택단지,민간,실외,14998,,경기도 시흥시 장현동 540번지 청구아파트,37.3805703696,126.7991740144
시흥시,573095,루벤시아 어린이놀이터1 (1002동 옆),20191219,주택단지,민간,실외,14996,,경기도 시흥시 장현동 569번지 시흥장현루벤시아2차,37.3826127018,126.7970201382
시흥시,573097,루벤시아 유아놀이터 (단지 내 유치원 뒤),20191219,주택단지,민간,실외,14996,,경기도 시흥시 장현동 569번지 시흥장현루벤시아2차,37.3826127018,126.7970201382
시흥시,573096,루벤시아 어린이놀이터2 (1004동 뒤),20191219,주택단지,민간,실외,14996,,경기도 시흥시 장현동 569번지 시흥장현루벤시아2차,37.3826127018,126.7970201382
시흥시,581619,LH TRIPLE CENTUM 2506동 앞 촉촉놀이터,20220216,주택단지,공공,실외,14996,,경기도 시흥시 장현동 580번지 엘에이치트리플센텀,37.3820076109,126.7968224677
시흥시,581618,LH TRIPLE CENTUM 2505동 앞 숲속놀이터,20220216,주택단지,공공,실외,14996,,경기도 시흥시 장현동 580번지 엘에이치트리플센텀,37.3820076109,126.7968224677
시흥시,581620,LH TRIPLE CENTUM 2507동 앞 비가와도놀이터,20220216,주택단지,공공,실외,14996,,경기도 시흥시 장현동 580번지 엘에이치트리플센텀,37.3820076109,126.7968224677
시흥시,585432,도담도담놀이터,20220526,주택단지,공공,실내,14996,경기도 시흥시 장현순환로 20,경기도 시흥시 장현동 588번지 시흥장현A12블럭 신혼희망타운,37.3798977773,126.7936908088
시흥시,584212,시흥장현A12블록 신혼희망타운 어린이놀이터2(2202동),20220913,주택단지,민간,실외,14996,경기도 시흥시 장현순환로 20,경기도 시흥시 장현동 588번지 시흥장현A12블럭 신혼희망타운,37.3798977773,126.7936908088
시흥시,1001406,가온공원 자가발전모노레일,20240405,도시공원,공공,실외,14996,경기도 시흥시 장현순환로 50,경기도 시흥시 장현동 590번지,37.3775043947,126.7959157472
시흥시,574629,장현호반써밋아파트 공용시설 키즈카페(지하1층),20200706,주택단지,민간,실내,14996,,경기도 시흥시 장현동 591번지 장현호반써밋,37.3747138744,126.7950269845
시흥시,573331,장현호반써밋아파트 어린이놀이터2(1202동앞),20200318,주택단지,민간,실외,14996,,경기도 시흥시 장현동 591번지 장현호반써밋,37.3747138744,126.7950269845
시흥시,573330,장현호반써밋아파트 어린이놀이터1(1205동앞),20200318,주택단지,민간,실외,14996,,경기도 시흥시 장현동 591번지 장현호반써밋,37.3747138744,126.7950269845
시흥시,573283,장현호반써밋아파트 어린이놀이터3(101동뒤),20200330,주택단지,민간,실외,14996,,경기도 시흥시 장현동 591번지 장현호반써밋,37.3747138744,126.7950269845
시흥시,574095,시흥 능곡역 모아 미래도 에듀포레 어린이놀이터3(1109동~1111동 사이),20200510,주택단지,민간,실외,14996,,경기도 시흥시 장현동 608번지 시흥능곡역모아미래도에듀포레,37.3744096409,126.7969159919
시흥시,573883,시흥 능곡역 모아 미래도 에듀포레 유아놀이터(1107동 앞),20200510,주택단지,민간,실외,14996,,경기도 시흥시 장현동 608번지 시흥능곡역모아미래도에듀포레,37.3744096409,126.7969159919
시흥시,573882,시흥 능곡역 모아 미래도 에듀포레 어린이놀이터2(1103~1106동 사이),20200510,주택단지,민간,실외,14996,,경기도 시흥시 장현동 608번지 시흥능곡역모아미래도에듀포레,37.3744096409,126.7969159919
시흥시,573881,시흥 능곡역 모아 미래도 에듀포레 어린이놀이터1(1101~1105동 사이),20200510,주택단지,민간,실외,14996,,경기도 시흥시 장현동 608번지 시흥능곡역모아미래도에듀포레,37.3744096409,126.7969159919
시흥시,574063,시흥장현 제일풍경채에듀 실내놀이시설,20200522,주택단지,민간,실내,14996,,경기도 시흥시 장현동 632번지 제일풍경채에듀,37.3716882646,126.7970430373
시흥시,574182,시흥장현 제일풍경채에듀 어린이놀이터1,20200601,주택단지,민간,실외,14996,,경기도 시흥시 장현동 632번지 제일풍경채에듀,37.3716882646,126.7970430373
시흥시,574183,시흥장현 제일풍경채에듀 어린이놀이터2,20200601,주택단지,민간,실외,14996,,경기도 시흥시 장현동 632번지 제일풍경채에듀,37.3716882646,126.7970430373
시흥시,574184,시흥장현 제일풍경채에듀 어린이놀이터3,20200601,주택단지,민간,실외,14996,,경기도 시흥시 장현동 632번지 제일풍경채에듀,37.3716882646,126.7970430373
시흥시,574098,시흥능곡역 장현리슈빌퍼스트클래스아파트 107동 어린이놀이터,20200425,주택단지,민간,실외,14996,,경기도 시흥시 장현동 636번지 계룡리슈빌,37.3697890475,126.7959765658
시흥시,574097,시흥능곡역 장현리슈빌퍼스트클래스아파트 104동 어린이놀이터,20200425,주택단지,민간,실외,14996,,경기도 시흥시 장현동 636번지 계룡리슈빌,37.3697890475,126.7959765658
시흥시,574099,시흥능곡역 장현리슈빌퍼스트클래스아파트 어린이집옆 유아놀이터,20200425,주택단지,민간,실외,14996,,경기도 시흥시 장현동 636번지 계룡리슈빌,37.3697890475,126.7959765658
시흥시,574096,시흥능곡역 장현리슈빌퍼스트클래스아파트 102동 어린이놀이터,20200425,주택단지,민간,실외,14996,,경기도 시흥시 장현동 636번지 계룡리슈빌,37.3697890475,126.7959765658
시흥시,575208,장현리슈빌 퍼스트클래스아파트 1009동 플레이가든,20200901,주택단지,민간,실내,14996,경기도 시흥시 장현순환로 130,경기도 시흥시 장현동 636번지 시흥능곡역 장현리슈빌 퍼스트클래스,37.3697890475,126.7959765658
시흥시,584153,시흥장현 23단지 어린이놀이터 1,20220817,주택단지,민간,실외,14971,,경기도 시흥시 장현동 66-2,,
시흥시,583811,시흥장현 23단지 어린이집 앞 유아 놀이터,20220817,주택단지,민간,실외,14971,,경기도 시흥시 장현동 66-2,,
시흥시,584154,시흥장현 23단지 어린이놀이터 2,20220817,주택단지,민간,실외,14971,,경기도 시흥시 장현동 66-2,,
시흥시,564576,물빛공원 어린이놀이시설,20180328,도시공원,공공,실외,15119,,경기도 시흥시 정왕동,,
시흥시,1001879,바베큐팩토리,20240412,식품접객업소,민간,실내,15119,경기도 시흥시 거북섬서로 45,경기도 시흥시 정왕동,37.3301850937,126.6775657662
시흥시,531972,한솔어린이집 놀이터,20100901,어린이집,민간,실외,15052,경기도 시흥시 정왕천로431번길 4-1,경기도 시흥시 정왕동 1173-9번지,37.3460731142,126.7532053173
시흥시,553736,하늘채어린이집 놀이터,20151023,어린이집,민간,실외,15052,경기도 시흥시 군서로54번길 18,경기도 시흥시 정왕동 1184번지,37.3476607121,126.7477024912
시흥시,532144,푸른솔어린이집 놀이터,20110310,어린이집,민간,실외,15052,경기도 시흥시 군서로46번길 14,경기도 시흥시 정왕동 1186-11번지,37.3468796568,126.7481957634
시흥시,20159,별공원 어린이 놀이시설,19981015,도시공원,공공,실외,15052,경기도 시흥시 군서로18번길 16-1,경기도 시흥시 정왕동 1192-1번지,37.3456614033,126.7508159077
시흥시,1001434,강뚝꼬치구이 실내놀이시설,20240322,식품접객업소,민간,실내,15052,경기도 시흥시 정왕시장길 51,경기도 시흥시 정왕동 1203번지,37.3458093904,126.7485677164
시흥시,560576,노리파크 정왕점,20170630,놀이제공영업소,민간,실내,15052,경기도 시흥시 정왕시장길 51,경기도 시흥시 정왕동 1203번지,37.3458093904,126.7485677164
시흥시,20161,무지개공원 어린이 놀이시설,19981015,도시공원,공공,실외,15052,경기도 시흥시 군서로54번길 4,경기도 시흥시 정왕동 1207-1번지,37.3465743968,126.7469681789
시흥시,553158,공단선교어린이집,20150923,어린이집,민간,실외,15052,경기도 시흥시 군서로 37,경기도 시흥시 정왕동 1212-6번지,37.3454894111,126.7478596349
시흥시,548473,시립산업단지어린이집놀이터,20060820,어린이집,민간,실외,15079,경기도 시흥시 공단1대로259번길 9,경기도 시흥시 정왕동 1366-5번지,37.3362798573,126.7300251491
시흥시,540532,시화 영남4차아파트 어린이 놀이시설(410동앞),19960228,주택단지,민간,실외,15025,,경기도 시흥시 정왕동 1394-2번지 영남4차아파트,37.3539481197,126.7358064979
시흥시,540531,시화 영남4차아파트 어린이 놀이시설(402동앞),19960228,주택단지,민간,실외,15025,,경기도 시흥시 정왕동 1394-2번지 영남4차아파트,37.3539481197,126.7358064979
시흥시,20322,시화아주아파트 101동 옆 놀이터,19940926,주택단지,민간,실외,15025,,경기도 시흥시 정왕동 1394번지 아주아파트,37.3535807349,126.7347488488
시흥시,545221,시화아주아파트 103동 앞 놀이터,20140519,주택단지,민간,실외,15025,경기도 시흥시 정왕신길로139번길 4,경기도 시흥시 정왕동 1394번지 아주아파트(서촌마을2길 9),37.3535807349,126.7347488488
시흥시,542807,시립정왕1동어린이집,20131027,어린이집,공공,실외,15059,경기도 시흥시 큰솔로27번길 2,경기도 시흥시 정왕동 1408-9번지,37.340250082,126.7517502255
시흥시,20156,새싹공원 어린이 놀이시설,19981015,도시공원,공공,실외,15059,,경기도 시흥시 정왕동 1412-9번지,37.340107201,126.751173851
시흥시,20157,달공원 어린이 놀이시설,19981015,도시공원,공공,실외,15051,,경기도 시흥시 정왕동 1504-2번지,37.3453823114,126.7548827664
시흥시,583046,큰솔공원 물놀이시설,20220614,도시공원,공공,실외,15051,,경기도 시흥시 정왕동 1512,37.3442214653,126.7540252328
시흥시,528062,큰솔공원 어린이 놀이시설,20070101,도시공원,공공,실외,15051,경기도 시흥시 큰솔로 67-8,경기도 시흥시 정왕동 1512번지,37.3436511454,126.753635734
시흥시,20154,해공원 어린이 놀이시설,19981015,도시공원,공공,실외,15051,,경기도 시흥시 정왕동 1542-5번지,37.3417681718,126.7559868279
시흥시,20160,꿈동산공원 어린이 놀이시설,19981015,도시공원,공공,실외,,,경기도 시흥시 정왕동 1569-10번지,37.3424934383,126.7479963579
시흥시,528061,군서공원 어린이 놀이시설,20070101,도시공원,공공,실외,15057,경기도 시흥시 정왕천로369번길 46,경기도 시흥시 정왕동 1581번지,37.3441305669,126.7453781427
시흥시,30601,군서희망공원 어린이 놀이시설,20090305,도시공원,공공,실외,15056,,경기도 시흥시 정왕동 1607,37.3458062763,126.7424007255
시흥시,549818,이바돔제주도야지 정왕점,20141210,식품접객업소,민간,실내,15062,경기도 시흥시 중심상가로 313,경기도 시흥시 정왕동 1624-10번지,37.3376898233,126.7474294224
시흥시,38795,유천아파트 903동 902동 측면 놀이터,20100820,주택단지,민간,실외,15062,,경기도 시흥시 정왕동 1628번지 유천아파트,37.3365130691,126.7509067828
시흥시,38796,유천아파트 909동 907동 사이 놀이터,20100820,주택단지,민간,실외,15062,,경기도 시흥시 정왕동 1628번지 유천아파트,37.3365130691,126.7509067828
시흥시,539300,무진아파트 어린이 놀이시설(111동 앞),19960727,주택단지,민간,실외,15062,,경기도 시흥시 정왕동 1629번지 무진아파트,37.3353825571,126.748886081
시흥시,539299,무진아파트 어린이 놀이시설(108동 앞),19960727,주택단지,민간,실외,15062,,경기도 시흥시 정왕동 1629번지 무진아파트,37.3353825571,126.748886081
시흥시,552751,워터캐슬불가마사우나 (B2),20150817,목욕장업소,민간,실내,15036,경기도 시흥시 정왕대로 174,경기도 시흥시 정왕동 1726-1번지,37.3481553901,126.7334942325
시흥시,562717,배곧한울공원 라이트형제 짚와이어 놀이,20180112,도시공원,공공,실외,,,경기도 시흥시 정왕동 1772,,
시흥시,562687,배곧 한울공원 어린이놀이터,20180111,도시공원,공공,실외,,,경기도 시흥시 정왕동 1772,,
시흥시,26133,시화건영1차아파트 어린이놀이터-1(115동옆),20081110,주택단지,민간,실외,15063,,경기도 시흥시 정왕동 1785-1번지 건영1차아파트,37.3397012331,126.7448128503
시흥시,29362,시화건영1차아파트 어린이놀이터-2(121동옆),20081110,주택단지,민간,실외,15063,,경기도 시흥시 정왕동 1785-1번지 건영1차아파트,37.3397012331,126.7448128503
시흥시,29100,건영1차아파트 어린이놀이터,20081201,주택단지,민간,실외,15063,,경기도 시흥시 정왕동 1785-1번지 건영1차아파트,37.3397012331,126.7448128503
시흥시,531990,시화두산아파트 관리소 옆 놀이터,20111110,주택단지,민간,실외,15063,,경기도 시흥시 정왕동 1786번지 두산아파트,37.3395015698,126.7431892182
시흥시,525478,시화두산아파트 125동 옆 놀이터,20110920,주택단지,민간,실외,15063,,경기도 시흥시 정왕동 1786번지 두산아파트,37.3395015698,126.7431892182
시흥시,525614,시화두산아파트 106동 옆 놀이터,20111018,주택단지,민간,실외,15063,,경기도 시흥시 정왕동 1786번지 두산아파트,37.3395015698,126.7431892182
시흥시,20280,시화 주공6단지 어린이 놀이터(610동),20101228,주택단지,민간,실외,15064,,경기도 시흥시 정왕동 1787-1번지 주공6단지아파트,37.3408341869,126.7415614749
시흥시,20279,시화 주공6단지 어린이 놀이터(관리동옆),20101228,주택단지,민간,실외,15064,,경기도 시흥시 정왕동 1787-1번지 주공6단지아파트,37.3408341869,126.7415614749
시흥시,20281,시화 주공6단지 어린이 놀이터(611동),20101228,주택단지,민간,실외,15064,,경기도 시흥시 정왕동 1787-1번지 주공6단지아파트,37.3408341869,126.7415614749
시흥시,20246,건영5차아파트 어린이 놀이터(501동옆),20020701,주택단지,민간,실외,15064,,경기도 시흥시 정왕동 1788-1번지 건영5차아파트,37.3425381002,126.7416120757
시흥시,20245,건영5차아파트 어린이 놀이터(507동옆),20020701,주택단지,민간,실외,15064,,경기도 시흥시 정왕동 1788-1번지 건영5차아파트,37.3425381002,126.7416120757
시흥시,20300,시화대우아파트 어린이 놀이터,19960831,주택단지,민간,실외,15064,,경기도 시흥시 정왕동 1788-3번지 대우아파트,37.341571998,126.7441731991
시흥시,20340,시화금강아파트 어린이 놀이터105동앞,19960830,주택단지,민간,실외,15065,,경기도 시흥시 정왕동 1789번지 금강아파트,37.3436605693,126.7381461308
시흥시,20339,시화금강아파트 어린이 놀이터115동옆,19960830,주택단지,민간,실외,15065,,경기도 시흥시 정왕동 1789번지 금강아파트,37.3436605693,126.7381461308
시흥시,538715,영남6단지 어린이 놀이시설(615동 앞),19970729,주택단지,민간,실외,15065,,경기도 시흥시 정왕동 1790번지 영남6차아파트,37.341289897,126.7395360943
시흥시,538714,영남6단지 어린이 놀이시설(611동 앞),19970729,주택단지,민간,실외,15065,,경기도 시흥시 정왕동 1790번지 영남6차아파트,37.341289897,126.7395360943
시흥시,538713,영남6단지 어린이 놀이시설(관리동 앞),19970729,주택단지,민간,실외,15065,,경기도 시흥시 정왕동 1790번지 영남6차아파트,37.341289897,126.7395360943
시흥시,570775,2호 숨쉬는놀이터,20191010,아동복지시설,공공,실내,15055,경기도 시흥시 정왕대로233번길 33,경기도 시흥시 정왕동 1800-6번지,37.3483567321,126.7409551582
시흥시,563884,경기도 시흥시 육아종합지원센터,20180423,육아종합지원센터,공공,실내,15055,경기도 시흥시 정왕대로233번길 37,경기도 시흥시 정왕동 1800-6번지,37.3481999263,126.7418035173
시흥시,36188,열린자리어린이집 놀이터,20090827,어린이집,민간,실외,15055,경기도 시흥시 정왕대로233번길 27,경기도 시흥시 정왕동 1800-8번지,37.3473732893,126.7408069948
시흥시,20162,연못공원 어린이 놀이시설,19981015,도시공원,공공,실외,15053,,경기도 시흥시 정왕동 1825-2번지,37.3484450993,126.7447025946
시흥시,575673,시화병원 어린이집 놀이시설,20200905,어린이집,민간,실외,15034,경기도 시흥시 군자천로 381,경기도 시흥시 정왕동 1842-3번지,37.3499087489,126.7370103825
시흥시,539751,시화주공4단지 제2어린이놀이터,20130418,주택단지,민간,실외,15033,,경기도 시흥시 정왕동 1843번지 주공4단지아파트,37.3509658442,126.7346060307
시흥시,539752,시화주공4단지 제3어린이놀이터,20130418,주택단지,민간,실외,15033,,경기도 시흥시 정왕동 1843번지 주공4단지아파트,37.3509658442,126.7346060307
시흥시,539750,시화주공4단지 제1어린이놀이터,20130418,주택단지,민간,실외,15033,,경기도 시흥시 정왕동 1843번지 주공4단지아파트,37.3509658442,126.7346060307
시흥시,539754,시화주공4단지 제4어린이놀이터,20130418,주택단지,민간,실외,15033,,경기도 시흥시 정왕동 1843번지 주공4단지아파트,37.3509658442,126.7346060307
시흥시,29821,실외놀이터(시화주공5단지 507동),20090213,주택단지,민간,실외,15033,,경기도 시흥시 정왕동 1844번지 주공5단지아파트,37.3493438009,126.73327892
시흥시,29818,실외놀이터(시화주공5단지 511동),20090213,주택단지,민간,실외,15033,,경기도 시흥시 정왕동 1844번지 주공5단지아파트,37.3493438009,126.73327892
시흥시,29820,시화주공5단지 509동 어린이놀이터,20090213,주택단지,민간,실외,15033,,경기도 시흥시 정왕동 1844번지 주공5단지아파트,37.3493438009,126.73327892
시흥시,29819,실외놀이터(시화주공5단지 516동),20090213,주택단지,민간,실외,15033,,경기도 시흥시 정왕동 1844번지 주공5단지아파트,37.3493438009,126.73327892
시흥시,527199,계룡1차아파트 112놀이터,20111208,주택단지,민간,실외,15037,,경기도 시흥시 정왕동 1846번지 계룡1차아파트,37.347735149,126.7312404386
시흥시,527197,계룡1차아파트 106동놀이터,20111208,주택단지,민간,실외,15037,,경기도 시흥시 정왕동 1846번지 계룡1차아파트,37.347735149,126.7312404386
시흥시,527196,계룡1차아파트 관리동놀이터,20111208,주택단지,민간,실외,15037,,경기도 시흥시 정왕동 1846번지 계룡1차아파트,37.347735149,126.7312404386
시흥시,20342,(108동)시화청솔아파트,19990820,주택단지,민간,실외,15037,,경기도 시흥시 정왕동 1847번지 청솔아파트,37.3470743073,126.7294181592
시흥시,20343,(107동)시화청솔아파트,19990820,주택단지,민간,실외,15037,,경기도 시흥시 정왕동 1847번지 청솔아파트,37.3470743073,126.7294181592
시흥시,20341,(112동)시화청솔아파트,19990820,주택단지,민간,실외,15037,,경기도 시흥시 정왕동 1847번지 청솔아파트,37.3470743073,126.7294181592
시흥시,20274,시화진로아파트 어린이 놀이터(관리동옆),20090922,주택단지,민간,실외,15038,,경기도 시흥시 정왕동 1848-4번지 진로아파트,37.3475419153,126.7278666092
시흥시,532774,정왕2동시립어린이집 놀이터,20111125,어린이집,공공,실외,15038,경기도 시흥시 정왕대로 122,경기도 시흥시 정왕동 1849-1번지 (동사무소옆),37.3510372668,126.7289486021
시흥시,535174,세종3차아파트 어린이놀이터(관리동앞),19980805,주택단지,민간,실외,15038,,경기도 시흥시 정왕동 1849-6번지 세종3차아파트,37.3496380317,126.7286241943
시흥시,20324,요진아파트(111동옆 놀이터),19970808,주택단지,민간,실외,15039,,경기도 시흥시 정왕동 1850번지 요진아파트,37.3505309393,126.7273279131
